location,redirect_url,salary_is_predicted,category,created,title,description,adref,company,latitude,__CLASS__,longitude,id,contract_time,salary_max,salary_min,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Au-Haidhausen'], 'display_name': 'Au-Haidhausen, München'}",https://www.adzuna.de/details/5219543387?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2025-05-28T08:20:36Z,Werkstudent:in (w/m/d) Data Science,"Wir suchen Verstärkung Du hast Lust auf Daten, die wirklich was bewegen? Dann unterstütze uns als Werkstudent:in im Bereich Data Science dabei, Nutzerverhalten zu analysieren, personalisierte Empfehlungen zu entwickeln und smarte Datenmodelle für unsere App aufzubauen. Deine Aufgaben Als Teil unseres Shared Services-Team bist du mitten im Geschehen und tauchst tief in unsere User- und Business-Daten ein. Du lieferst Insights, die was bewegen – und sorgst mit deinen Analysen dafür, dass wir unse…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxOTU0MzM4NyIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.BbHKtxb9IzfbmKY0SMt9_Jp6YTSSd4vDvWGmCAPkp60,"{'display_name': 'Finanztip Verbraucherinformation GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",48.13258,Adzuna::API::Response::Job,11.59129,5219543387,part_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",https://www.adzuna.de/details/5274219882?utm_medium=api&utm_source=a4bcf954,0,"{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}",2025-06-29T04:09:32Z,Duales Studium Wirtschaftsinformatik - Data Science 2026,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEtLVkJDaGI4Qkc5bWZ5aldGUjNTUSIsImkiOiI1Mjc0MjE5ODgyIn0.VX0hpMndGun0ioxXxad6zPPWFpK54qW5xrI1vqliHm8,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",49.18975,Adzuna::API::Response::Job,9.2274,5274219882,full_time,,,
"{'display_name': 'Nordweststadt, Pforzheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim', 'Nordweststadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5255858169?utm_medium=api&utm_source=a4bcf954,0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-06-18T08:33:11Z,Duales Studium Data Science & KI - 2026,"Entdecke die Welt der elektronischen Bauelemente! ___ Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Unser Angebot an dich: Zukunftssicherer Arbeitgeber : Förder…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTg1ODE2OSIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.iY0W-LE1XPqlChP-kIE241t3XKTR5Il9ofWvh7J3qRI,"{'display_name': 'Rutronik Elektronische Bauelemente GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",48.91786,Adzuna::API::Response::Job,8.665,5255858169,full_time,,,
"{'display_name': 'Neuwied (Kreis), Rheinland-Pfalz', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Neuwied (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5071820094?utm_medium=api&utm_source=a4bcf954,0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-03-03T12:30:04Z,Technician Data Science (m/w/d),"Willkommen im (K)leben Wir freuen uns, dass Sie sich für Lohmann, den Spezialisten für Klebelösungen, interessieren. Unsere Erfolgsgeschichte begann bereits vor über 170 Jahren. Ein familiengeführtes Unternehmen mit sozialer Verantwortung sind wir noch heute. Und wir sind stolz darauf, für unsere Kunden ein verlässlicher Partner mit zukunftsweisenden Technologien zu sein. An unserer Firmenzentrale in Neuwied produzieren wir High-Tech-Klebebänder für die Industrie im engen Verbund mit unseren ru…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA3MTgyMDA5NCIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.Bw9k7T0cIN7c_871QGT05xFCQqhTjTx3tAeVSiejlaM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lohmann & Co. KG'}",50.555835,Adzuna::API::Response::Job,7.468007,5071820094,full_time,,,
"{'display_name': 'Böckingen, Heilbronn', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen']}",https://www.adzuna.de/details/5285176172?utm_medium=api&utm_source=a4bcf954,0,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-04T17:29:45Z,Praktikant Data Science (m/w/d),"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Deine Aufgaben Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arb…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4NTE3NjE3MiIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.FCjeZof64C04zNEtiW4QW3VJZ2MX5GnaroTE3KjYd7Y,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",49.1416,Adzuna::API::Response::Job,9.22208,5285176172,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altendorf, Essen'}",https://www.adzuna.de/details/5251983723?utm_medium=api&utm_source=a4bcf954,0,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",2025-06-15T18:40:16Z,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MTk4MzcyMyIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.picUvhsVh4WVTopr-BdHVzeL4zBMeqrMdrw-_ldpW9Q,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",51.46121,Adzuna::API::Response::Job,6.96735,5251983723,,,,
"{'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",https://www.adzuna.de/details/5251983725?utm_medium=api&utm_source=a4bcf954,0,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",2025-06-15T18:40:16Z,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEtLVkJDaGI4Qkc5bWZ5aldGUjNTUSIsImkiOiI1MjUxOTgzNzI1In0.aZDJZkA5vhmRdcBrjAas70Y-tNXPBkIQoFKe-inMZXQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",48.14093,Adzuna::API::Response::Job,11.56907,5251983725,,,,
"{'display_name': 'Neustadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5251983716?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",2025-06-15T18:40:16Z,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MTk4MzcxNiIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.6TeaIjzFsJ_FgmkE4o12ifaO45Fqdr1eN2wIdl_VZsQ,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",53.55197,Adzuna::API::Response::Job,9.98553,5251983716,,,,
"{'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5251983715?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",2025-06-15T18:40:16Z,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MTk4MzcxNSIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.DkV7xaaH2AekZfrzNhQS0MZwPhIaHaRGVlFwrq-VKwk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",52.51551,Adzuna::API::Response::Job,13.38475,5251983715,,,,
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",https://www.adzuna.de/land/ad/5270999630?se=HKKVBChb8BG9mfyjWFR3SQ&utm_medium=api&utm_source=a4bcf954&v=D227DC5233E8A202835EB7C4CBDEAC1408B46B35,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",2025-06-27T08:41:13Z,Data Scientist (m/w/d),"Willkommen bei Rhenus! Die Rhenus Gruppe ist einer der führenden, weltweit operierenden Logistikdienstleister. Entlang der gesamten Supply Chain bieten wir maßgeschneiderte Lösungen für Unternehmen aus den unterschiedlichsten Branchen. Von multimodalen Transporten bis zur perfekten Lagerung, vom reibungslosen Verzollen bis zu innovativen Mehrwertdiensten: Wir sind immer am Puls der Zeit und an der Seite unserer Kunden. Aufgaben Das erwartet Dich bei uns Als Data Scientist in der Abteilung Data …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3MDk5OTYzMCIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.BuiH3_0a36lHWwHldubum7wvCmUOt8bKVgY-fj7QvD4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rhenus Group'}",,Adzuna::API::Response::Job,,5270999630,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",https://www.adzuna.de/land/ad/5262611057?se=HKKVBChb8BG9mfyjWFR3SQ&utm_medium=api&utm_source=a4bcf954&v=26F7893521BDD0437E046CCA3E54990AF9A6B85E,0,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",2025-06-22T08:15:02Z,Praktikum oder Abschlussarbeit Betriebsmittelentwicklung (w/m/d),"EndressHauser ist ein international führender Anbieter von Messgeräten, Dienstleistungen und Lösungen für die industrielle Verfahrenstechnik. Auch mit weltweit über 17.000 Mitarbeitenden sind wir ein Familienunternehmen geblieben und stolz auf unser herzliches Arbeitsklima. So verbindet die Mitarbeit bei uns immer zwei Seiten: die technische plus die menschliche. Das Ergebnis: ein Mehr an Zufriedenheit. Jeden Tag. Aufgaben Praktikum oder Abschlussarbeit für das Wintersemester 2025/2026 Begeiste…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2MjYxMTA1NyIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.Q_Zkj8wu-x_t2oAnp7CBIfOLJwKEoZuEFhFRqb5URug,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Endress+Hauser SE+Co. KG'}",,Adzuna::API::Response::Job,,5262611057,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",https://www.adzuna.de/details/5269864219?utm_medium=api&utm_source=a4bcf954,0,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-06-26T19:37:21Z,Team Lead Data Science (f/m/d),"Job Description Collaborate closely with your team and key stakeholders to convert business requirements into Machine Learning solutions Foster a culture that values data-driven decision-making within the organization and aid in the enhancement of our data platform Offer ML and engineering expertise and ensure your team builds, deploys and maintains high standards models Drive innovation and creativity within your team, encouraging them to explore new data science techniques and approaches Empo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2OTg2NDIxOSIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.je7Jij6sCQGlvTbgU4p6nPHqIQe9KDKG9s7LzOh8B4M,"{'display_name': 'AUTO1 Group', '__CLASS__': 'Adzuna::API::Response::Company'}",52.507706,Adzuna::API::Response::Job,13.420806,5269864219,,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5281014860?se=HKKVBChb8BG9mfyjWFR3SQ&utm_medium=api&utm_source=a4bcf954&v=1E1E7CFF36C4DF139D14C5B7C0B6580F9B3788A7,0,"{'tag': 'creative-design-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Kreation & Design'}",2025-07-03T09:43:33Z,Senior Data Scientist mit Schwerpunkt E-Commerce (gn*),"Du bist Analytiker, Gestalter und hast Lust etwas zu bewegen? Dann bist Du bei uns genau richtig. Unser BI & Analytics Team stellt mit Hilfe von Algorithmen maßgeschneiderte Lösungen bereit, damit Entscheidungen zukunftsorientiert getroffen werden können. Als Partner auf Augenhöhe in den Bereichen Reporting und Analysen wird hier die Zukunft mitgestaltet! Für unsere Unternehmenszentrale in Coesfeld-Lette (bei Münster) suchen wir einen Senior Data Scientist mit Schwerpunkt E-Commerce (gn*) Aufga…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEtLVkJDaGI4Qkc5bWZ5aldGUjNTUSIsImkiOiI1MjgxMDE0ODYwIn0.n0Rf59cZqBFypt311QGubLQt3Etia0zZK8t84uESUyw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': ""Ernsting's family""}",,Adzuna::API::Response::Job,,5281014860,,,,
"{'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5275418388?se=HKKVBChb8BG9mfyjWFR3SQ&utm_medium=api&utm_source=a4bcf954&v=8AA2C6167C4A117DF186A34A6283BBA5305B32B0,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs', 'label': 'Lehrberufe'}",2025-06-30T09:01:30Z,Projektassistenz (m/w/d),"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo Projektassistenz (m/w/d) Vollzeit, in Teilzeit geeignet Das Munich Data Science Institute (MDSI) der Technischen Universität München (TUM) ist ein Integrative Research Institute, welches Aufgaben in Forschung, Lehre und Nachwuchsförderung mit interdisziplinärer und fakultätsübergreifender Schwerpunktsetzung auf dem Gebiet der Datenwissenschaften und insbesondere des Maschinellen Lernens sowie datenwissenschaftliche Se…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3NTQxODM4OCIsInMiOiJIS0tWQkNoYjhCRzltZnlqV0ZSM1NRIn0.Wxoxta9SgdTGgU-zXH8E190ASEoTM8cV_QfWELmIWbs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München '}",48.14093,Adzuna::API::Response::Job,11.56907,5275418388,,,,
"{'display_name': 'Seelbach, Siegen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Siegen-Wittgenstein (Kreis)', 'Siegen', 'Seelbach'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5278388185?se=HKKVBChb8BG9mfyjWFR3SQ&utm_medium=api&utm_source=a4bcf954&v=78B8F8E373956EB4543E57FDAD022EB48DC6D889,0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-01T21:46:51Z,Master Data & Process Architect (m/w/d),"Unsere Ideen, die Dein Leben leichter machen: Seit 65 Jahren gehört die Leifheit AG zu den führenden Anbietern von Haushaltswaren in Europa. Mit den Marken Leifheit und Soehnle, zwei der bekanntesten Marken Deutschlands, möchten wir das Leben von Verbrauchern erleichtern. Unsere Geschäftsbereiche sind Reinigung, Wäschepflege, Küchenhelfer, Personen- und Küchenwagen – dabei begeistern wir durch hochwertige und innovative Produkte mit überlegenem Gebrauchsnutzen und funktionalem Design. Rund 1.10…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEtLVkJDaGI4Qkc5bWZ5aldGUjNTUSIsImkiOiI1Mjc4Mzg4MTg1In0.G6jXS3czdhzrm60UzlXgYXJqRi7EJd7lvgarFVWyquk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'LEIFHEIT AG'}",50.88299,Adzuna::API::Response::Job,7.96497,5278388185,,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5091033967?utm_medium=api&utm_source=a4bcf954,0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-03-13T10:51:11Z,Managing Consultant Data Science (m/w/d),"Mein Klient ist ein erfolgreiches Tech-Beratungsunternehmen, welches seit Jahren immer wieder als einer der Top-Arbeitgeber Deutschlands ausgezeichnet wird. In einem breit aufgestellten Bereich Data & Analytics stehen die Zeichen weiter auf Wachstum. Bewirb dich jetzt als Managing Consultant Data Science (m/w/d) . Aufgaben Übernahme der Ownership über Projekte und Kunden im Bereich Data Science Beratung von Kunden im Hinblick auf Data Science Anwendungen sowie dazugehörigen Cloud -Systemen Impl…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHMyLUJTaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MDkxMDMzOTY3In0.2Ac5vPjjCfDmeID5dMVDku8xWtjTNB-pBfU8glAJE5M,"{'display_name': 'Mandl. Executives & Experts', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,,5091033967,,120000.0,85000.0,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}",https://www.adzuna.de/details/5169409294?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-04-29T21:48:59Z,Tech Lead - Data Science (f/m/d),"ZEAL Network SE is an international, listed group of companies that has been creating exciting and entertaining lottery experiences for over 20 years. In Germany, we are the largest provider of online lotteries through our brands, LOTTO24 and Tipp24. In Spain we work with the second largest national lottery, ONCE. Through ZEAL Ventures, we are involved in exciting e-commerce start-ups such as Omaze and DAYMADE. We have 300 employees from various countries who act independently and think in a vi…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHMyLUJTaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MTY5NDA5Mjk0In0.cLX7jvG8cNr-qrect8FwP8GsSwOPW314HlKCt1IZNbQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Zeal Network'}",53.557429,Adzuna::API::Response::Job,9.987297,5169409294,full_time,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5238511239?se=xs2-BShb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=541742D70E734C816DAE2C386262BB4B6A33363F,0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-07T12:36:49Z,Praktikant (m/w/d) Data Science - Inklusiver Job   ,"Für unsere Abteilung Data Science in München suchen wir ab sofort einen Praktikanten (m/w/d) - ab sofort für mindestens 6 Monate. Unsere Teams im Bereich Digital arbeiten kross-funktional, um Innovationen voranzutreiben. Das Human Health Data Science Team entwickelt Analytics-Lösungen, die die Unternehmensstrategie unterstützen, und ist Hauptansprechpartner für alle Fragen rund um quantitative Analysen. Deine Aufgaben Sammeln, Bereinigen und Vorverarbeiten von Daten für weitere Analysen. Durchf…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzODUxMTIzOSIsInMiOiJ4czItQlNoYjhCR1A0TF8ycFNNTjJRIn0.gdXTIUu4b04rdzxnqGabahtH7GwZAiayG5Of8jRdBaI,"{'display_name': 'MSD Deutschland', '__CLASS__': 'Adzuna::API::Response::Company'}",48.137418,Adzuna::API::Response::Job,11.555737,5238511239,,,,
