adref,longitude,id,description,__CLASS__,latitude,location,redirect_url,category,salary_is_predicted,title,company,created,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGxWOE9SRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc3OTYzNzI3In0.hJcTAPcX1KUL1HDLyzgcGAShIb0Q4bdJ8FXHJKt0J5c,9.987297,5677963727,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,53.557429,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",https://www.adzuna.de/land/ad/5677963727?se=4lV8OREs8RGSEt9GG6t21Q&utm_medium=api&utm_source=a4bcf954&v=56C4B27A8EDE70E5BFAB1CD0B59E1D3C616F2E5E,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Data Engineering Consultant Junior (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",2026-03-25T11:30:54Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDA0ODczMiIsInMiOiI0bFY4T1JFczhSR1NFdDlHRzZ0MjFRIn0.4a03B8rM3Vb4UwujCReWX0tP08WHIzclE5FkJ4eM9m4,9.987297,5574048732,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,53.557429,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5574048732?se=4lV8OREs8RGSEt9GG6t21Q&utm_medium=api&utm_source=a4bcf954&v=F6D1165FD32639C754DB53C0DE11578CCCF39EA4,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,Junior Consultant Data Engineering (m/w/d),"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-08T19:14:09Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNGxWOE9SRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NTg1NDc3Mzg3In0.MbpgCwZciiFYMMefzVWV-I7YdX1av44j0B1E9w96dqI,9.987297,5585477387,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,53.557429,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5585477387?se=4lV8OREs8RGSEt9GG6t21Q&utm_medium=api&utm_source=a4bcf954&v=B0B01910D2891B8B2409F7FC92DDCEE696EB4E39,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Wirtschaftsinformatiker als IT Berater - Data Engineering - SAP Analytics Cloud (m/w/d),"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-15T03:23:06Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTQ3NzM4OSIsInMiOiI0bFY4T1JFczhSR1NFdDlHRzZ0MjFRIn0.zp3Wcprt54Ek1lg3_RLlkU-XdQFFd3j_gcVyR-t1FA4,9.987297,5585477389,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,53.557429,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",https://www.adzuna.de/land/ad/5585477389?se=4lV8OREs8RGSEt9GG6t21Q&utm_medium=api&utm_source=a4bcf954&v=8D91CD7EA478C83E173A3DE1DC3B724442A916A3,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Informatiker als Junior IT Berater - Solution Design / SAP Azure Cloud (m/w/d),"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-15T03:23:06Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NTQ3NzM5MSIsInMiOiJ6UHVmT2hFczhSR0hhXzJGWnF0azZBIn0.CFg97xiI0OlbfVJJhEepgEToiMUbW-pzAarfi6TF-so,9.987297,5585477391,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,53.557429,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5585477391?se=zPufOhEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=91E07C4D5D73F6D60BB2654F4AA0109A13726490,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Informatiker als Junior Berater Data Engineering - Konzeption & Realisierung (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",2026-01-15T03:23:06Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoielB1Zk9oRXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NTg1NDc3Mzg1In0.kWuolbtAOnluFQiE4oR0t2P0UZfVFsCVqrU_RKqcyyI,9.987297,5585477385,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,53.557429,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5585477385?se=zPufOhEs8RGHa_2FZqtk6A&utm_medium=api&utm_source=a4bcf954&v=AB3F17E91905C5D9EE6E3F54329A9E86C35038ED,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Junior Consultant Business Intelligence / Power BI - Data-Lake-Lösungen (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",2026-01-15T03:23:05Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzODk0ODY1NyIsInMiOiJ6UHVmT2hFczhSR0hhXzJGWnF0azZBIn0.K7mDeyLwk4G4HEqLINpPtYrIUGW9BkXRmCNpgqx7W_c,11.555737,5638948657,"Innovationen bringen tiefgreifende Veränderungen mit sich und beeinflussen unser Leben in vielfältiger Weise. Bei TÜV SÜD sind wir in hohem Maße bestrebt, ein wichtiger Teil dieser Entwicklung und des Fortschritts zu sein. Wir sind von Anfang an dabei und begleiten diesen Prozess. Wir sorgen für eine sichere und nachhaltige Zukunft und schaffen Vertrauen in neue Technologien. Wir beraten, wir prüfen, wir zertifizieren. Für die Sicherheit von Menschen und der Gesellschaft fordern wir uns jeden T…",Adzuna::API::Response::Job,48.137418,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",https://www.adzuna.de/details/5638948657?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Werkstudent Data Science - Data-Driven Scheduling Optimization (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TÜV Süd'}",2026-02-20T22:53:15Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoielB1Zk9oRXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NTc1NTA0NDU3In0.buKw0NkQppa2G3qYSv308897o8gwByyhban7kRLtCl8,10.904,5575504457,"Das ist die Herausforderung Im Studium mit vertiefter Praxis kombinierst Du ideal Theorie und Praxis . Deine im Hochschulstudium erworbenen Kenntnisse wendest Du in den betrieblichen Praxisphasen in konkreten Projekten an. So lernst Du nicht nur, warum etwas funktioniert, sondern auch, wie es funktioniert und wie es gemacht wird. In den 3,5 Jahren deines Bachelorstudiums absolvierst Du in den vorlesungsfreien Zeiten sowie im Praxissemester Deine Praxisphasen bei XITASO. Auch Deine Bachelorarbei…",Adzuna::API::Response::Job,48.38236,"{'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg', 'Lechhausen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lechhausen, Augsburg'}",https://www.adzuna.de/details/5575504457?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Studium mit vertiefter Praxis: Data Science B.Sc.,"{'display_name': 'XITASO GmbH IT & Software Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-09T07:11:33Z,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoielB1Zk9oRXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NTc2NzcxNjU3In0.3azsgxq05ld4wbJNdPMNkp07yYsWGH_0RjVJO18n0EQ,10.89379,5576771657,"Das ist die Herausforderung Im Studium mit vertiefter Praxis kombinierst Du ideal Theorie und Praxis . Deine im Hochschulstudium erworbenen Kenntnisse wendest Du in den betrieblichen Praxisphasen in konkreten Projekten an. So lernst Du nicht nur, warum etwas funktioniert, sondern auch, wie es funktioniert und wie es gemacht wird. In den 3,5 Jahren deines Bachelorstudiums absolvierst Du in den vorlesungsfreien Zeiten sowie im Praxissemester Deine Praxisphasen bei XITASO. Auch Deine Bachelorarbei…",Adzuna::API::Response::Job,48.357096,"{'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Augsburg, Augsburg (Kreis)'}",https://www.adzuna.de/details/5576771657?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,Studium mit vertiefter Praxis: Data Science B.Sc.,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'XITASO'}",2026-01-09T21:38:41Z,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoielB1Zk9oRXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NjA0NjYwMzIwIn0.UfKJzMF7JoIwLBlko-L497YJRpj1lBajZ__1CWA0Ilg,13.420806,5604660320,"Team Lead Data Science (f/m/x) We are seeking a technically skilled leader to join our dynamic Data Science department at AUTO1 Group Technology. As part of our disruptive approach in the used car market, our team leverages cutting-edge technology to gather and analyze data, optimizing our platforms and processes. AUTO1 Group is Europe's leading digital automotive platform. We revolutionize the used car market with our well-known brands Autohero, wirkaufendeinauto.de, and AUTO1.com. What we off…",Adzuna::API::Response::Job,52.507706,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5604660320?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,Team Lead Data Science (f/m/x),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AUTO1 Global Services SE & Co. KG'}",2026-01-29T13:05:14Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoielB1Zk9oRXM4UkdIYV8yRlpxdGs2QSIsImkiOiI1NjMzNjU0MjgxIn0.gvNXPp6CDZdVKaz8eoNEdAJT50YVKB3Q3BBXgqM_Tf8,8.650578,5633654281,"Dein Berufsbild: Du möchtest irgendwas mit Mathe machen und findest die Wirtschaftswelt spannend? Dann entscheide dich für ein Studium in Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. Data Science und Künstliche Intelligenz Spezialisten (w/m/d) sind die Schnittstelle zwischen IT und Business. Sie beherrschen die verschiedenen Technologien, bewerten deren Potenziale und wissen, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konze…",Adzuna::API::Response::Job,50.129683,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",https://www.adzuna.de/details/5633654281?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,: Data Science und Künstliche Intelligenz (B.Sc.) 2026,"{'display_name': 'Siemens AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-02-17T22:15:22Z,,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NzQ5MTM5OSIsInMiOiJ6UHVmT2hFczhSR0hhXzJGWnF0azZBIn0.WGZC0iUgAlUCRtO_TyHIY1EZdHJCZZZCRoaApV4MKFU,13.10641,5587491399,"Your mission We are currently looking for a freelance lecturer (m/f/d) to teach a variety of Data Science modules in between January and July 2026. The courses either consist of 3 hours of teaching per week over 14 weeks, or 8 hours of teaching in six block sessions, plus supervision and assessment of a examination. Topic areas include: Machine Learning Data Bases Data Visualization Information Retrieval Language Processing Disruptive Computing Deep Neural Networks If you are seeking a practice…",Adzuna::API::Response::Job,52.39407,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Babelsberg Süd, Potsdam', 'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Babelsberg Süd']}",https://www.adzuna.de/details/5587491399?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Freelance Lecturer Data Science (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'XU Exponential University of Applied Sciences GmbH'}",2026-01-16T06:58:59Z,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjczODUyMCIsInMiOiJ6UHVmT2hFczhSR0hhXzJGWnF0azZBIn0.2DTmiHeEXtpgh3SKxOo2E9khn05wWtJAkrq7cagDlIY,13.26532,5656738520,"Der Unternehmensverbund Diakonissenhaus Teltow zählt zu den großen Anbietern diakonischer Dienste in Berlin, Brandenburg und Sachsen-Anhalt. Schwerpunkte der Arbeit sind das Gesundheitswesen, die Altenhilfe sowie die Bereiche Teilhabe und Bildung. Mehr als 3.000 Mitarbeitende gehen in den Bereichen Gesundheitswesen, Altenhilfe, Teilhabe und Bildung Wege mit Menschen, die sich ihnen anvertrauen. Zur Verstärkung unseres Teams in einer neu geschaffenen Serviceeinheit suchen wir Sie zum nächstmögli…",Adzuna::API::Response::Job,52.40101,"{'display_name': 'Teltow, Potsdam-Mittelmark (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Potsdam-Mittelmark (Kreis)', 'Teltow']}",https://www.adzuna.de/details/5656738520?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Mitarbeiter IT-Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vorstand'}",2026-03-06T21:38:51Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NDkzOTA3MCIsInMiOiJ6UHVmT2hFczhSR0hhXzJGWnF0azZBIn0.8YpFAIa4IJU2ziRT8C76fX30eveMPtH_r0Ntx0gW12Y,,5584939070,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Adzuna::API::Response::Job,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}",https://www.adzuna.de/details/5584939070?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Senior Consultant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",2026-01-14T21:14:05Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNTM4NDI0MiIsInMiOiJ6UHVmT2hFczhSR0hhXzJGWnF0azZBIn0.NujErEtB7NxuvB-NlqpCvYizZTfV3XumDG_80MxxM0g,,5605384242,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Adzuna::API::Response::Job,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",https://www.adzuna.de/details/5605384242?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Senior Consultant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",2026-01-29T22:10:52Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjE2ODkxNiIsInMiOiJ6UHVmT2hFczhSR0hhXzJGWnF0azZBIn0.bHroUBFc3YhGMSTE7Vs25hRCSyjf8YNb5eqB3qf_qfg,13.420806,5502168916,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Adzuna::API::Response::Job,52.507706,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",https://www.adzuna.de/details/5502168916?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Senior Consultant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",2025-11-18T18:30:25Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNTM4NDI0MyIsInMiOiJ6UHVmT2hFczhSR0hhXzJGWnF0azZBIn0.tCyNim2x8z4lZPBOTBmpGHDEY-xMy9BvgApkPXj5MOA,,5605384243,"Senior Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Frankfurt/Main | Hamburg | Köln | München Du bistbereit, deine persönliche Entwicklung in den Bereichen Data Science, Analyticsund KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierteEntscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdatenin umsetzbare Erkenntnisse verwandeln. WerdePionier der digitalen Transformation und unterstütze uns als (Senior)Consultant – Data Science. Mehr von uns …",Adzuna::API::Response::Job,,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",https://www.adzuna.de/details/5605384243?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Senior Consultant Data Science (m/w/d),"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-29T22:10:52Z,,,,
