adref,company,id,created,category,title,location,__CLASS__,longitude,description,latitude,redirect_url,salary_is_predicted,contract_time,contract_type,salary_max,salary_min
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTY1ODUwNDM3In0.eINOeHKHfAZnQAS1aSpyTUI1GRg9GuD_fJ0244iSuOY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl'}",5565850437,2026-01-03T09:36:12Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Duales Studium Wirtschaftsinformatik - Data Science 2026,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",Adzuna::API::Response::Job,9.2274,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",49.18975,https://www.adzuna.de/land/ad/5565850437?se=_LKIBQj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=C69B89E40D6E778B15544786165BB3D8E6886E82,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4Mzc0MzA5MCIsInMiOiJfTEtJQlFqMThCR0NRLVhMYmxjSDhRIn0.LyKNA3muf0V_CGy1NOBeU06TrIQUQDLCoSa5fAwlLMw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co. KG'}",5583743090,2026-01-14T08:20:55Z,"{'tag': 'trade-construction-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Handel & Bau'}",Duales Studium Wirtschaftsinformatik - Data Science 2026,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",Adzuna::API::Response::Job,9.2274,"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder . click apply for full job details",49.18975,https://www.adzuna.de/details/5583743090?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTY1MjA4NzcxIn0.NkZk-9EblWR5d1Ny3TvO88BqufR0reXVVHJiy_NILO4,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",5565208771,2026-01-02T20:58:32Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Praktikant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böckingen, Heilbronn', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen']}",Adzuna::API::Response::Job,9.22208,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Proje…",49.1416,https://www.adzuna.de/details/5565208771?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0ODEwNzIzMyIsInMiOiJfTEtJQlFqMThCR0NRLVhMYmxjSDhRIn0.DJMKyJFDWQ5AnyZmMM94SnsBMxM4jqnDsXM-nDB0m5c,"{'display_name': 'Lidl Stiftung & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5548107233,2025-12-19T04:17:30Z,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Duales Studium Wirtschaftsinformatik - Data Science 2026,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,9.2274,"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem dynamischen …",49.18975,https://www.adzuna.de/details/5548107233?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTA1MzM4MTc0In0.CmwnGTeVDBST8loP_SNYbVHQl-lGGvptRNLKjcNX6Qo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505338174,2025-11-20T17:58:37Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",,https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,0,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc5OTgxNTg2In0.im14JFhSH0-HFK_4WDUsvKB3Ytu1Jjlr2oa-j4OMB6A,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5579981586,2026-01-12T01:45:15Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,11.56907,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",48.14093,https://www.adzuna.de/details/5579981586?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3OTk4MTU4NSIsInMiOiJfTEtJQlFqMThCR0NRLVhMYmxjSDhRIn0.ZacIFJfWzJ2RXmR0w-ffEeVie8mPi8pfJ_oPG58xfhY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",5579981585,2026-01-12T01:45:15Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neustadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Neustadt']}",Adzuna::API::Response::Job,9.98553,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",53.55197,https://www.adzuna.de/details/5579981585?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3OTk4MTU4MyIsInMiOiJfTEtJQlFqMThCR0NRLVhMYmxjSDhRIn0.F-_h0kpXR9wnTh19_MvfN4paAA1wX5QvKzRPIyo4oAE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",5579981583,2026-01-12T01:45:15Z,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], 'display_name': 'Altendorf, Essen', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,6.96735,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",51.46121,https://www.adzuna.de/details/5579981583?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTc5OTgxNTg0In0.a8W4nDzCTMYGwwEMOgXAq02dIj4Da1IpQYLkiqrOKwc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",5579981584,2026-01-12T01:45:15Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin'}",Adzuna::API::Response::Job,13.38475,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",52.51551,https://www.adzuna.de/details/5579981584?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTA1MzM2ODI2In0.jXyOURc8NmgTljYGbirEx1Z4VdU4o6jVYZ6u855bjek,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336826,2025-11-20T17:58:31Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"{'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,8.29909,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…",48.36497,https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=a4bcf954,0,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTA1MzM2ODMxIn0.zuPhp8e2wlmAf8Z-PEUsYpHDPNM-uHez6dVEia9ohIc,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336831,2025-11-20T17:58:31Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,8.45882,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",49.03084,https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,0,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTA1MzM2ODIwIn0.54xP6l1Xten3rRbB2wCLopJPZRdAvRGQhppiHe_VhIY,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336820,2025-11-20T17:58:30Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim'}",Adzuna::API::Response::Job,8.50014,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",49.46856,https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,0,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyOSIsInMiOiJfTEtJQlFqMThCR0NRLVhMYmxjSDhRIn0.aXDOVBqQIW9ihCIqX5hoxKqg0Aa2jht8BcopYj79VV8,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336829,2025-11-20T17:58:31Z,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], 'display_name': 'Malstatt, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,6.96191,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…",49.253,https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,0,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTA1MzM2ODE4In0.G3VWIZ0Q6wn1rZjzkex5N4m85bqktItgd4cTDlNzZf8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505336818,2025-11-20T17:58:30Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], 'display_name': 'Flughafen, Frankfurt am Main'}",Adzuna::API::Response::Job,8.56413,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",50.05078,https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,0,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzMyIsInMiOiJfTEtJQlFqMThCR0NRLVhMYmxjSDhRIn0.XCfvwXgCbM0JntwYIqMdk0ZzF5Z-hnYl6oi_Ou17sD0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505336833,2025-11-20T17:58:31Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Moabit'], 'display_name': 'Moabit, Berlin'}",Adzuna::API::Response::Job,13.35662,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…",52.5259,https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,0,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTA1MzM2ODM3In0.aZ_wvb8YgXvbqEUekoJSSFsH_APobwXs8M3UgruhfNc,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336837,2025-11-20T17:58:31Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart'}",Adzuna::API::Response::Job,9.18071,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",48.77713,https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,0,,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xLSUJRajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTg4NDY2MDY2In0.6JE3XhnTomWZe0tYFwh-0_bG0gaPmkU1vG0hWM2ECkI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Samsung'}",5588466066,2026-01-16T21:45:56Z,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",Working Student (f/m/d) in Data Science / Data Analytics,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,,"Position Summary As a working student for Data Science / Data Analytics, you will work closely with our Quality team in System LSI division to ensure optimal collection, visualization and quality of data by utilizing your Python as well as Java knowledge. System LSI is a division within Samsung Semiconductors Europe dedicated to enhancing cars with cutting-edge infotainment systems and sensors to ensure safe driving. You will support the Quality team that plays a pivotal role in supporting the …",,https://www.adzuna.de/details/5588466066?utm_medium=api&utm_source=a4bcf954,0,part_time,,,
