category,id,redirect_url,__CLASS__,description,latitude,adref,created,salary_is_predicted,location,title,company,longitude,contract_time,salary_max,salary_min,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5710659292,https://www.adzuna.de/details/5710659292?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,Specialist Data Science (m/w/d) für unsere Zentrale in Telgte (bei Münster) Aus Westfalen in die Welt - mit rund 18.000 Kolleginnen und Kollegen und fast 2.000 Stores in 17 Ländern sind wir einer der größten Fashion Discounter in Europa. Unsere internationalen Geschäfte steuern wir aus unserer Zentrale im westfälischen Telgte bei Münster. Takko Fashion steht für aktuelle Trends sowie gute Qualität aus sozial verantwortungsbewusster Produktion – und das zu einem erschwinglichen Preis. Durch unse…,51.98437,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDY1OTI5MiIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.NfyDIUJejRvRkRH7NapqdVoDYJoeLA7_jE_R1pAJM4Y,2026-04-26T00:03:52Z,0,"{'display_name': 'Telgte, Warendorf (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Telgte'], '__CLASS__': 'Adzuna::API::Response::Location'}",Specialist Data Science (m/w/d),"{'display_name': 'Takko Fashion', '__CLASS__': 'Adzuna::API::Response::Company'}",7.7853,full_time,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",5783104158,https://www.adzuna.de/details/5783104158?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzEwNDE1OCIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.ccFEvsJ6auzRY2NNBvy0im6i74tLK4PTH05X87JfWs4,2026-07-01T08:48:52Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Praktikum Data Analytics / Data Science in Fellbach,"{'display_name': 'ANDREAS STIHL AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5067020798,https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",52.36489,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEFpclpLUi04UkdmTHFQMGtONHc3ZyIsImkiOiI1MDY3MDIwNzk4In0.cA1R_CRmsdm4XUetO4VSUyTLfDXeqmok6zYm3ndwygo,2025-02-28T14:07:24Z,0,"{'display_name': 'Bult, Hannover', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Specialist (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P GmbH'}",9.77223,part_time,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5727309271,https://www.adzuna.de/details/5727309271?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEFpclpLUi04UkdmTHFQMGtONHc3ZyIsImkiOiI1NzI3MzA5MjcxIn0.3G1c8vxiZHn2Kj56hpRqDhyBN81_4J2aiPS8BEq_jLs,2026-05-12T23:01:22Z,0,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Specialist (m/w/d),"{'display_name': 'IT-P', '__CLASS__': 'Adzuna::API::Response::Company'}",,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5593655402,https://www.adzuna.de/details/5593655402?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",48.80499,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5MzY1NTQwMiIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.eokSivEr_8bmo1sFUGIVxtdDx3TU6BvVheLpLfFuLEs,2026-01-21T06:59:03Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Bad Cannstatt'], 'display_name': 'Bad Cannstatt, Stuttgart'}",DHBW Data Science & Künstliche Intelligenz – 2027,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MWAY DIGITAL GmbH'}",9.21546,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",5727301322,https://www.adzuna.de/details/5727301322?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",48.776198,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEFpclpLUi04UkdmTHFQMGtONHc3ZyIsImkiOiI1NzI3MzAxMzIyIn0.odWPw2GMlY-DFa-sDtY87llFUpK5TTBp7GFxCK1yX7o,2026-05-12T22:59:27Z,0,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",DHBW Data Science & Künstliche Intelligenz – 2027,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MWAY DIGITAL'}",9.187224,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",5784409486,https://www.adzuna.de/details/5784409486?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Du studierst Informatik, Künstliche Intelligenz (KI), Data Science, Data Analytics oder einen vergleichbaren Studiengang mit Schwerpunkt Softwareentwicklung und möchtest dein theoretisches Wissen in einem praxisnahen Projekt anwenden, das langfristig einen echten Mehrwert schafft? Dann suchen wir genau dich für ein Praxissemester! Werde Teil unseres Teams am Standort Ulm und gestalte die Zukunft von NewTec aktiv mit! Was dich bei NewTec erwartet: Du entwickelst und optimierst Datenbankabfragen …",48.39155,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NDQwOTQ4NiIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.K9XJGM_lljJOttVEutFSr5jrHuon6tpPGEVEZ7fW-gI,2026-07-01T23:47:40Z,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Söflingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Söflingen, Ulm'}",Praxissemester / Abschlussarbeit im Bereich KI und Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NewTec'}",9.94976,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",5785230275,https://www.adzuna.de/details/5785230275?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,Duales Studium - Data Science & Künstliche Intelligenz Standort Burghausen - 84489 Burghausen - Arbeitszeit: Vollzeit - Position: Duales Studium - Bildungsgrad Mindestvoraussetzung: Fachhochschulreife - Beschäftigungsbeginn: 01.09.2027,48.17244,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTIzMDI3NSIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.im7I741sfRyMnu0NvFvcLtIG6rKDbrSm4VoNbXhI-88,2026-07-02T11:24:40Z,0,"{'display_name': 'Burghausen, Altötting (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Altötting (Kreis)', 'Burghausen']}",Duales Studium - Data Science & Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wacker Chemie AG - Werk Burghausen'}",12.83048,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",4352591932,https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Wer wir sind Als eine der führenden Beratungen der Medienbranche treibt Highberg DACH (ehemals SCHICKLER) den digitalen Wandel in Medienunternehmen in Deutschland, Österreich und der Schweiz aktiv voran. In der Medienwelt von heute entscheidet Datenkompetenz über Sichtbarkeit, Reichweite und Erfolg. Wer relevant bleiben will, muss Wandel aktiv gestalten – genau deshalb suchen wir dich. Unser Tech Stack: Programmiersprachen: Python, R, JavaScript, SQL ETL / Data-Modeling: dbt, Google Dataflow, P…",53.54167,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDM1MjU5MTkzMiIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.CeLtTYvWEr7biD8fU1WkbtbBF1bOHos6sOjvIDxogC4,2023-10-05T13:37:27Z,0,"{'display_name': 'HafenCity, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity']}",Praktikum: Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",9.99333,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",5727345404,https://www.adzuna.de/details/5727345404?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Wer wir sind Als eine der führenden Beratungen der Medienbranche treibt Highberg DACH (ehemals SCHICKLER) den digitalen Wandel in Medienunternehmen in Deutschland, Österreich und der Schweiz aktiv voran. In der Medienwelt von heute entscheidet Datenkompetenz über Sichtbarkeit, Reichweite und Erfolg. Wer relevant bleiben will, muss Wandel aktiv gestalten – genau deshalb suchen wir dich. Unser Tech Stack: Programmiersprachen: Python, R, JavaScript, SQL ETL / Data-Modeling: dbt, Google Dataflow, P…",53.54167,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEFpclpLUi04UkdmTHFQMGtONHc3ZyIsImkiOiI1NzI3MzQ1NDA0In0.Xfhlq4hysm_TjakjrkGCfTsdkdx7FnPVr77Bvesuxy4,2026-05-12T23:27:34Z,0,"{'display_name': 'HafenCity, Hamburg', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikum: Data Science (w/m/d),"{'display_name': 'Highberg', '__CLASS__': 'Adzuna::API::Response::Company'}",9.99333,full_time,,,
"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",5761812930,https://www.adzuna.de/details/5761812930?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Im AI & Data Team bei Accenture vereinen wir einzigartige Persönlichkeiten und zukunftsgerichtetes Know-How, um gemeinsam mit unseren Kunden datengetriebene Transformation voranzutreiben und die Zukunft durch KI (Künstliche Intelligenz) zu gestalten. Wir begleiten unsere Kunden Ende-zu-Ende – von der strategischen, KI-nativen Neuausrichtung & Zieldefinition der Organisation über die Konzeption & Entwicklung von cutting-edge KI-Lösungen bis hin zum technischen Design & der Implementierung von KI…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEFpclpLUi04UkdmTHFQMGtONHc3ZyIsImkiOiI1NzYxODEyOTMwIn0.CwR41cG4Tc9mglyPNRaI3YY-7cq3Zw8aGBibfs0ad6M,2026-06-12T23:21:34Z,0,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",AI & Data Science Consultant (all genders),"{'display_name': 'Accenture', '__CLASS__': 'Adzuna::API::Response::Company'}",,full_time,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5775424083,https://www.adzuna.de/details/5775424083?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"m AI & Data Team bei Accenture vereinen wir einzigartige Persönlichkeiten und zukunftsgerichtetes Know-How, um gemeinsam mit unseren Kunden datengetriebene Transformation voranzutreiben und die Zukunft durch KI (Künstlichen Intelligenz) zu gestalten. Wir begleiten unsere Kunden Ende-zu-Ende – von der strategischen, KI-nativen Neuausrichtung & Zieldefinition der Organisation über die Konzeption & Entwicklung von cutting-edge KI-Lösungen bis hin zum technischen Design & der Implementierung von KI…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEFpclpLUi04UkdmTHFQMGtONHc3ZyIsImkiOiI1Nzc1NDI0MDgzIn0.fO9m9SjbmCt7PoSFD_aY92mKxf7bK165pfToCAmUUBM,2026-06-24T23:49:48Z,0,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",AI & Data Science Analyst (all genders),"{'display_name': 'Accenture', '__CLASS__': 'Adzuna::API::Response::Company'}",,full_time,,,
"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5716224020,https://www.adzuna.de/details/5716224020?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Auf was wir bei ENCAVIS setzen? Die Sonne. Den Wind. Und auf dich. Willkommen in der Welt von Encavis! Bei uns dreht sich alles um die Kraft der Sonne, des Windes und der konzernweit über 400 Menschen, die gemeinsam das Energiesystem der Zukunft gestalten, um eine nachhaltige Energieversorgung für zukünftige Generationen sicherzustellen. Die ENCAVIS Management GmbH & Co. KG ist die Holding der ENCAVIS GmbH, einem der führenden Stromerzeuger aus Erneuerbaren Energien in Europa. Wir betreiben ein…",53.54883,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEFpclpLUi04UkdmTHFQMGtONHc3ZyIsImkiOiI1NzE2MjI0MDIwIn0.8FNRGP8kc6G7TofGIkJ-Fwk3jP-a-iFvUoWas91Qu8s,2026-05-01T22:59:27Z,0,"{'display_name': 'Altona-Altstadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt']}",Berufsbegleitendes Studium - Data Science & Artificial Intelligence,"{'display_name': 'ENCAVIS', '__CLASS__': 'Adzuna::API::Response::Company'}",9.9477,part_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5768060638,https://www.adzuna.de/details/5768060638?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Praktikum Künstliche Intelligenz / Data Science – Medizintechnik Drägerwerk AG & Co. KGaA - Job-ID V000011147 Einsatzort: Lübeck Fachbereich: R&D Art der Anstellung: Vollzeit Dafür suchen wir Dich Studieren macht Spaß – noch mehr, wenn du die Theorie auch in der Praxis erleben kannst. Bei Dräger bringst du vom ersten Tag an deine Ideen ein und übernimmst Verantwortung für ›Technik für das Leben‹. Im Bereich Workplace Infrastructure dreht sich alles um die Gestaltung moderner Arbeits- und Klinik…",53.86126,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2ODA2MDYzOCIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.J6aS0OsLESDksYRF5c-cULshdFVGeqQ1ATxluJeKhyk,2026-06-18T14:13:20Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'Buntekuh'], 'display_name': 'Buntekuh, Lübeck'}",Praktikum Künstliche Intelligenz / Data Science – Medizintechnik,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Drägerwerk AG & Co. KGaA'}",10.64904,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung'}",5727322915,https://www.adzuna.de/details/5727322915?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,Darauf kannst Du dich freuen Du übernimmst eigenverantwortlich verschiedene Modellierungs- und Analyseprojekte und nutzt dabei unsere Marktplatzdaten sowie deine fundierten Methodenkenntnisse. Du bereitest Daten aus unterschiedlichen Systemen auf und setzt deine Fähigkeiten im Feature Engineering effektiv ein. Bei der Umsetzung von statistischen Modellen und Modell-Prototypen legst du großen Wert auf deren praktische Anwendbarkeit. Du führst statistisch fundierte Analysen und Simulationen durch…,49.03084,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEFpclpLUi04UkdmTHFQMGtONHc3ZyIsImkiOiI1NzI3MzIyOTE1In0.gNeIIaOLfcXW1IMahDWjj7_ywj1cBL3hYwzvVaCkad4,2026-05-12T23:08:36Z,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe'}",Werkstudent Data Science (m/w/d),"{'display_name': 'Chrono24', '__CLASS__': 'Adzuna::API::Response::Company'}",8.45882,part_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5727321876,https://www.adzuna.de/details/5727321876?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Dafür brauchen wir Dich Für ein neues Digital-Projekt in der MICE-Branche suchen wir Dich: eine Persönlichkeit, die Lust hat, mit uns Dinge neu zu denken, Ideen Realität werden zu lassen und die Zukunft unserer Branche aktiv mitzugestalten. Dateninfrastruktur & Skalierung: Du entwickelst und verantwortest unsere Dateninfrastruktur. Du baust robuste Pipelines, die Daten aus verschiedenen Quellen in ein sauberes, zuverlässiges Data Warehouse überführen und stellst Qualität, Konsistenz und Verfügb…",48.1475,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMyMTg3NiIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.EJhDhKX4siJAPRm-FxpNjfEYpPnpghi-lK67zdHgn9o,2026-05-12T23:07:57Z,0,"{'display_name': 'Bogenhausen, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Bogenhausen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Engineer (m/w/d),"{'display_name': 'smartvillage', '__CLASS__': 'Adzuna::API::Response::Company'}",11.62828,full_time,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5576690121,https://www.adzuna.de/details/5576690121?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Siltronic ist einer der weltweit größten Hersteller für Wafer aus Reinstsilizium und Partner vieler führender Chip-Hersteller mit rund 4.300 Mitarbeitenden und Produktionsstätten in Europa, Asien und den USA. Wir entwickeln und fertigen Wafer mit einem Durchmesser von bis zu 300 mm. Diese sind die Grundlage der modernen Mikro- und Nanoelektronik. In einem 3-jährigen Dualen Studium werden Theorie und Praxis gekonnt verbunden. Das hoch qualifizierende Studium wird durch breit gefächerte Praxisein…",50.91404,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NjY5MDEyMSIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.PBfLSc-U6fuHMyHU3-isnRcvW0KNIengamiGU1ig2a0,2026-01-09T20:35:59Z,0,"{'display_name': 'Freiberg, Mittelsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium Data Science und Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siltronic AG'}",13.33722,full_time,,,
"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5565208771,https://www.adzuna.de/details/5565208771?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Proje…",49.1416,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTIwODc3MSIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.VXQ9frKEPp7-5WQbYbhnjqoVrtzYqiqPuVbhYj8ABkw,2026-01-02T20:58:32Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], 'display_name': 'Böckingen, Heilbronn'}",Praktikant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}",9.22208,,,,
