title,company,__CLASS__,location,latitude,salary_is_predicted,description,redirect_url,id,category,adref,created,longitude,contract_time,salary_max,salary_min,contract_type
Data Science Engineer (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'smartvillage'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Bogenhausen'], 'display_name': 'Bogenhausen, München'}",48.1475,0,"Dafür brauchen wir Dich Für ein neues Digital-Projekt in der MICE-Branche suchen wir Dich: eine Persönlichkeit, die Lust hat, mit uns Dinge neu zu denken, Ideen Realität werden zu lassen und die Zukunft unserer Branche aktiv mitzugestalten. Dateninfrastruktur & Skalierung: Du entwickelst und verantwortest unsere Dateninfrastruktur. Du baust robuste Pipelines, die Daten aus verschiedenen Quellen in ein sauberes, zuverlässiges Data Warehouse überführen und stellst Qualität, Konsistenz und Verfügb…",https://www.adzuna.de/details/5696503863?utm_medium=api&utm_source=a4bcf954,5696503863,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njk2NTAzODYzIn0.ueLBq7abI67pE9b_5bR4sZJ4L4W3IGbYQiLWMQGNbnU,2026-04-11T10:19:54Z,11.62828,part_time,75000.0,45000.0,
Praktikant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], 'display_name': 'Böckingen, Heilbronn'}",49.1416,0,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Proje…",https://www.adzuna.de/details/5565208771?utm_medium=api&utm_source=a4bcf954,5565208771,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTIwODc3MSIsInMiOiI4RFduQVpnODhSR1ozTDlrRGV0RzNnIn0.KMKU7chX_Y9wdMD0eSuN3FiVYxoRIntkPHnsIwi6HtQ,2026-01-02T20:58:32Z,9.22208,,,,
Duales Studium Wirtschaftsinformatik - Data Science 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",Adzuna::API::Response::Job,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.18975,0,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",https://www.adzuna.de/details/5648824123?utm_medium=api&utm_source=a4bcf954,5648824123,"{'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0ODgyNDEyMyIsInMiOiI4RFduQVpnODhSR1ozTDlrRGV0RzNnIn0.wlpZVSi_GN2h2ujx7VxjSkBmC6rk-ebblshXOEqR7zo,2026-02-28T19:48:34Z,9.2274,full_time,23400.0,19800.0,
Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Malstatt, Saarbrücken'}",49.253,0,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…",https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,5505336829,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyOSIsInMiOiI4RFduQVpnODhSR1ozTDlrRGV0RzNnIn0.NYM5RUMapcz_RB8ekLsFnNCmZw9PfTG5OxjXfRphjJ8,2025-11-20T17:58:31Z,6.96191,,,,contract
Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,"{'display_name': 'Flughafen, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen']}",50.05078,0,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,5505336818,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NTA1MzM2ODE4In0.a6kS9sL6LVxE0eqGXrhw9EsifqOVAj0i-XFTFjqOzw8,2025-11-20T17:58:30Z,8.56413,,,,contract
Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,"{'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.03084,0,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,5505336831,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NTA1MzM2ODMxIn0.xB1FPaI5Sm4YZeuK6grbNN2K9cIQAAYiQHtBR0EAEEs,2025-11-20T17:58:31Z,8.45882,,,,contract
Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,"{'display_name': 'Moabit, Berlin', 'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location'}",52.5259,0,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…",https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,5505336833,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NTA1MzM2ODMzIn0.xxHDLuYqSygEuaRm7JOF6lQpLYznMTulZOK69zdUQGs,2025-11-20T17:58:31Z,13.35662,,,,contract
Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,"{'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}",49.46856,0,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,5505336820,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NTA1MzM2ODIwIn0.RRU7xnOFTCoMfhR0hIKNMQAk-1pR_aiJ1VGbG9EeDT8,2025-11-20T17:58:30Z,8.50014,,,,contract
Praktikum Data Science / Data Analytics & BI (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm'}",48.36497,0,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…",https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=a4bcf954,5505336826,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyNiIsInMiOiI4RFduQVpnODhSR1ozTDlrRGV0RzNnIn0.MG8mSXwyuIdsMniD6ITjhaPTeapAAr46IxOdPn8zW1U,2025-11-20T17:58:31Z,8.29909,,,,contract
Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",,0,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,5505338174,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzODE3NCIsInMiOiI4RFduQVpnODhSR1ozTDlrRGV0RzNnIn0.TO5L6i7veUBkSpo2Trfee3tVocfNax8PGjUKiiAQktY,2025-11-20T17:58:37Z,,,,,contract
Praktikum Data Science / Data Analytics & BI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,"{'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}",48.77713,0,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,5505336837,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NTA1MzM2ODM3In0.5tVlsXyGMYlQ5NpLmSU4LumuSttMyrCL9uHUx4S8OQ8,2025-11-20T17:58:31Z,9.18071,,,,contract
Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",52.51551,0,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5697808684?utm_medium=api&utm_source=a4bcf954,5697808684,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njk3ODA4Njg0In0.pE0I6ycrH8QZ5aeBINk_MQMucHWMDw4-Zg9Rnf2HrOk,2026-04-13T04:19:06Z,13.38475,,,,
Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",Adzuna::API::Response::Job,"{'display_name': 'Neustadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Neustadt']}",53.55197,0,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5697808685?utm_medium=api&utm_source=a4bcf954,5697808685,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njk3ODA4Njg1In0.8hJWRuzqMcCVthLnw47_tyOCo-HtSa871O_2J9QD1hU,2026-04-13T04:19:06Z,9.98553,,,,
Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München'}",48.14093,0,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5697808687?utm_medium=api&utm_source=a4bcf954,5697808687,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njk3ODA4Njg3In0.1eUoMORf93TIh3H75xZOzrrDaycEnsgmOUq5W9sffvo,2026-04-13T04:19:06Z,11.56907,,,,
Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], 'display_name': 'Altendorf, Essen'}",51.46121,0,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5697808686?utm_medium=api&utm_source=a4bcf954,5697808686,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njk3ODA4Njg2In0.Vi8GtGIWZU-2P5-NwWXciFQV2hSPWu-9s4TDG7hrNiw,2026-04-13T04:19:06Z,6.96735,,,,
Informatiker*in/KI-Expert*in für die Förderung von Forschung & Entwicklung,"{'display_name': 'VDI Technologiezentrum GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",52.507706,0,"Wir sind einer der führenden Projektträger Deutschlands und Spezialist für zukunftsorientierte Beratung. Effiziente Forschungsförderung, maßgeschneiderte Begleitung von Innovationen und strategische Beratung – das ist unser Geschäft. Zu unseren Auftraggebern gehören Ministerien des Bundes und der Länder sowie die Europäische Kommission. Die rund 350 Mitarbeitenden unserer interdisziplinären Teams in Düsseldorf und Berlin setzen sich dafür ein, den Technologiestandort Deutschland nachhaltig zu s…",https://www.adzuna.de/land/ad/5704541763?se=8DWnAZg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=E6DA32294638F85201FE5246D50B2C5E4A1A983C,5704541763,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOERXbkFaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTQxNzYzIn0.YdeKXww81z0LW0EZVVtdHKWcr4QVFJaCyCsOausEkuU,2026-04-19T16:47:32Z,13.420806,,,,
Gleichstellungs- und Diversitätskoordinator (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Duale Hochschule Baden-Württemberg Heilbronn'}",Adzuna::API::Response::Job,"{'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn']}",49.142335,0,"DAS DUALE HOCHSCHULSTUDIUM MIT ZUKUNFT. Die Duale Hochschule Baden-Württemberg (DHBW) ist mit rund 33.000 Studierenden an neun Studienakademien und drei Campus sowie dem Center for Advanced Studies die größte Hochschule Baden-Württembergs. Gemeinsam mit 9.000 ausgewählten Unternehmen sowie sozialen und gesundheitsnahen Einrichtungen sorgt die DHBW für einen in Theorie und Praxis exzellent qualifizierten Fach- und Führungskräftenachwuchs in den Bereichen Wirtschaft, Technik, Sozialwesen und Gesu…",https://www.adzuna.de/land/ad/5689905386?se=8DWnAZg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=5850CD98CF2582C16C610608E8BD61CA7CA8FADD,5689905386,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTkwNTM4NiIsInMiOiI4RFduQVpnODhSR1ozTDlrRGV0RzNnIn0.UY5YatCeQ3Y8T5I66PAKbWcja9-wImV0YSaGvjXMzDA,2026-04-04T16:16:55Z,9.209895,,,,
