description,__CLASS__,category,title,company,latitude,id,salary_is_predicted,location,longitude,redirect_url,created,adref,contract_time,salary_max,salary_min,contract_type
"Responsibilities Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto “Wir machen das Leben leichter mit KI”. Aufgaben Du entwickelst maßgeschneiderte Data-Science und KI-…",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Data Science und Künstliche Intelligenz,"{'display_name': 'Atruvia', '__CLASS__': 'Adzuna::API::Response::Company'}",,5183863620,0,"{'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",,https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,2025-05-06T21:43:49Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEJWRkV3U2Q4QkdMWU9Od0hRRy1vQSIsImkiOiI1MTgzODYzNjIwIn0.-mH-oyK_lP4N76-dsSuUXaIIN5j_5WlzHjYqqjpCSiw,,,,
"General Information Type of contract: Fixed-term contract, which may be extended subject to individual performance and organisational needs Who can apply?: EU nationals Salary: F/G (bracket 1 - step 1) full time monthly net salary: €5,743 plus benefits, for further information see Role specialisation: Data Science Working time: Full time Place of work: Frankfurt am Main, Germany Closing date: 30.09.2025 Your team You will be part of the Language Services Analytics Team in the Language Services …",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Data Science Expert - Language Support & Innovation,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'European Central Bank'}",50.129683,5395847699,0,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",8.650578,https://www.adzuna.de/details/5395847699?utm_medium=api&utm_source=a4bcf954,2025-09-12T14:59:20Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEJWRkV3U2Q4QkdMWU9Od0hRRy1vQSIsImkiOiI1Mzk1ODQ3Njk5In0.PcggcU09N_8ete3U3k8zbkuc9TQUtgJV2Lx3hhXOfa8,,,,
"Werkstudent für Data Science (m/w/d) Bremen, Deutschland — TKMS ATLAS ELEKTRONIK GmbH Vertragsart : Teilzeit , Befristet Einstiegslevel : Studienjob Home Office : Hybrid Einsatzbereich : Ingenieurwesen und Forschung Status : Laufende Rekrutierung, Eintrittsdatum flexibel Veröffentlichung : 27.08.2025 Stellen-ID : DE_RS_17188 Aufgaben Du beschäftigst Dich mit der Erstellung verschiedener Skripte, welche zur Unterstützung der Mitarbeitenden der TKMS ATLAS prozessual benötigt werden. Es sollen die…",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent für Data Science (m/w/d),"{'display_name': 'TKMS ATLAS ELEKTRONIK GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",53.06422,5370542927,0,"{'area': ['Deutschland', 'Bremen', 'Hemelingen'], 'display_name': 'Hemelingen, Bremen', '__CLASS__': 'Adzuna::API::Response::Location'}",8.86949,https://www.adzuna.de/details/5370542927?utm_medium=api&utm_source=a4bcf954,2025-08-27T21:03:18Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MDU0MjkyNyIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.ntiUkD4-YW7iE9qSIEWgI5FUp8kZ5g18NsaJ7EV4DMY,,,,
"Einleitung Mit YEARS revolutionieren wir das Gesundheitssystem, indem wir den Schwerpunkt von reaktiver Behandlung auf proaktive Prävention verlagern. Über unser eigenes High End Health Center bieten wir Ganzkörperscreenings an, die von Ultraschall aller Organe, über hunderte Blutmarker bis zu Genetik und neurokognitiven Testungen reichen. Gleichzeitig errichten wir durch die standardisierte Daten- und Bioprobensammlung die Basis für unsere ambitionierten Vorhaben im Bereich der Altersforschung…",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent (m/w/x) Data Science,"{'display_name': 'YEARS', '__CLASS__': 'Adzuna::API::Response::Company'}",52.51115,5418653405,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Charlottenburg, Berlin', 'area': ['Deutschland', 'Berlin', 'Charlottenburg']}",13.30147,https://www.adzuna.de/details/5418653405?utm_medium=api&utm_source=a4bcf954,2025-09-28T04:09:34Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEJWRkV3U2Q4QkdMWU9Od0hRRy1vQSIsImkiOiI1NDE4NjUzNDA1In0.bnSkudnTwD4aH8gEpILqfcfu52WxZcwigb2bhbgvFZw,part_time,20.0,18.0,
"General Information Type of contract: Traineeship Who can apply?: EU nationals eligible for our traineeship programme Grant: The trainee grant is €1,170 per month plus an accommodation allowance (see further information section) Working time: Full time Place of work: Frankfurt am Main, Germany Closing date: 26.09.2025 Your team You will be part of the Directorate General Statistics. Our Directorate General has over 300 staff working to strengthen Europe by supporting ECB decision-making with hi…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Traineeship in Statistics and Data Science - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'European Central Bank'}",50.129683,5394106616,0,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",8.650578,https://www.adzuna.de/details/5394106616?utm_medium=api&utm_source=a4bcf954,2025-09-11T14:59:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NDEwNjYxNiIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.VyndwbnVIuKEni2Ft8zPSKZ2FmEH8lVmNk0ZyyDwB1M,,,,
"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder . click apply for full job details",Adzuna::API::Response::Job,"{'label': 'Stellen aus Handel & Bau', 'tag': 'trade-construction-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Wirtschaftsinformatik - Data Science 2026,"{'display_name': 'Lidl Stiftung & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.18975,5418491490,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",9.2274,https://www.adzuna.de/details/5418491490?utm_medium=api&utm_source=a4bcf954,2025-09-28T00:36:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEJWRkV3U2Q4QkdMWU9Od0hRRy1vQSIsImkiOiI1NDE4NDkxNDkwIn0.EGNjOrsCPNYiEPDTQetWBwklS8ngx9gWpwjdvcqZXtc,,,,
"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}",Duales Studium Wirtschaftsinformatik - Data Science 2026,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",49.18975,5374421813,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",9.2274,https://www.adzuna.de/details/5374421813?utm_medium=api&utm_source=a4bcf954,2025-08-29T23:47:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3NDQyMTgxMyIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.0ELN9CrE2FKvUey8pdah5EvXgjkFf3RNVzAfOssaEwk,full_time,,,
"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Adzuna::API::Response::Job,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",51.46121,5398324658,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], 'display_name': 'Altendorf, Essen', '__CLASS__': 'Adzuna::API::Response::Location'}",6.96735,https://www.adzuna.de/details/5398324658?utm_medium=api&utm_source=a4bcf954,2025-09-14T00:16:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5ODMyNDY1OCIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.gbW5l_gKmhu-eBv1zXeMpPxGV1LuOiG8EuWZS2WmVpE,,,,
"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Adzuna::API::Response::Job,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",53.55197,5398324717,0,"{'area': ['Deutschland', 'Hamburg', 'Neustadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neustadt, Hamburg'}",9.98553,https://www.adzuna.de/details/5398324717?utm_medium=api&utm_source=a4bcf954,2025-09-14T00:16:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5ODMyNDcxNyIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.4eFScmMWlPRGLZhscU7-lzBaTfIQHb6dZQ7c7IjJgCY,,,,
"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",48.14093,5398323826,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",11.56907,https://www.adzuna.de/details/5398323826?utm_medium=api&utm_source=a4bcf954,2025-09-14T00:15:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5ODMyMzgyNiIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.yN07DVsF-kKnYhOzbUqDCEUJxpKWgTcHYpBtO0DevAk,,,,
"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Adzuna::API::Response::Job,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",52.51551,5398324696,0,"{'display_name': 'Mitte, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte']}",13.38475,https://www.adzuna.de/details/5398324696?utm_medium=api&utm_source=a4bcf954,2025-09-14T00:16:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEJWRkV3U2Q4QkdMWU9Od0hRRy1vQSIsImkiOiI1Mzk4MzI0Njk2In0.Hm9-d8a9VRYO00t6Myx8Z4RKu9bP_qKGIIul4jvfdis,,,,
"Starte Deine Karriere im Bereich Data Science und Künstliche Intelligenz und unterstütze unser Team bei europaweiten Beratertätigkeiten, bei denen Du in Themen wie Big Data, Machine Learning und Business Intelligence eintauchst. Nutze die Chance, praktische Erfahrungen zu sammeln und modernste Technologien in spannenden Projekten an unseren Standorten Berlin, Essen, Hamburg und München anzuwenden! Was erwartet Dich? Du ermittelst und extrahierst relevante Informationen aus relationalen Datenban…",Adzuna::API::Response::Job,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'display_name': 'BRL Risk Consulting & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",53.55197,5340555826,0,"{'area': ['Deutschland', 'Hamburg', 'Neustadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neustadt, Hamburg'}",9.98553,https://www.adzuna.de/details/5340555826?utm_medium=api&utm_source=a4bcf954,2025-08-06T22:32:15Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0MDU1NTgyNiIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.zDRrpePDb41nVtRX-Kh4TYY33tWOhkCIOTHycsqYZFg,full_time,,,
"Liebherr-Digital Development Center GmbH in Ulm develops digital solutions for the entire Liebherr Group. Our passionate team from the areas of software development, engineering and data science works together on various projects from the whole Liebherr product world. Our mission: creating outstanding digital experiences! Senior Cloud Software Engineer (m/f/d) Job-ID 71143 Aufgaben Understand the business - Assess and support the business objectives for digital products and services from a Clou…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Senior Cloud Software Engineer (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Liebherr-Digital Development Center GmbH'}",48.383137,5407157850,0,"{'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}",9.856945,https://www.adzuna.de/land/ad/5407157850?se=4BVFEwSd8BGLYONwHQG-oA&utm_medium=api&utm_source=a4bcf954&v=F4B22F4991ABB9C3E06CA7CAAA3430F2F629704C,2025-09-19T20:35:34Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEJWRkV3U2Q4QkdMWU9Od0hRRy1vQSIsImkiOiI1NDA3MTU3ODUwIn0.ebN4ezU96BDx-iNUCgYzM7fOoBw00p6aPpG027JLxkM,,,,
"Machine Learning Reply bietet maßgeschneiderte End-to-End-Lösungen im Data-Science-Bereich an, die den gesamten Projektlebenszyklus abdecken – von der initialen Strategieberatung über die Datenarchitektur und Infrastrukturthemen bis hin zur Datenverarbeitung und Qualitätssicherung unter Verwendung von Machine-Learning-Algorithmen. Machine Learning Reply verfügt über umfassende Expertise im Bereich der Datenwissenschaft in allen Schlüsselindustrien der deutschen HDAX-Unternehmen. Machine Learnin…",Adzuna::API::Response::Job,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Cloud Engineer (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Reply'}",,5403343842,0,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,https://www.adzuna.de/land/ad/5403343842?se=4BVFEwSd8BGLYONwHQG-oA&utm_medium=api&utm_source=a4bcf954&v=D647BC895079D38BBFD78792524DC76B466EB99C,2025-09-17T20:28:53Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwMzM0Mzg0MiIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.dGecOLWltOr0206wL6v2IsEHS9UNrZTAIEY4qS9XYIY,,,,
"Die börsennotierte Rheinmetall AG mit Sitz in Düsseldorf steht als integrierter Technologiekonzern für ein substanzstarkes, international erfolgreiches Unternehmen, das mit einem innovativen Produkt- und Leistungsspektrum auf unterschiedlichen Märkten aktiv ist. Rheinmetall ist ein führendes internationales Systemhaus der Verteidigungsindustrie und zugleich Treiber zukunftsweisender technologischer und industrieller Innovationen auf den zivilen Märkten. Die Ausrichtung auf Nachhaltigkeit ist in…",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Team Lead Identity & Access Management (m/w/d),"{'display_name': 'Rheinmetall IT Solutions GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",51.226802,5377118560,0,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}",6.808387,https://www.adzuna.de/land/ad/5377118560?se=4BVFEwSd8BGLYONwHQG-oA&utm_medium=api&utm_source=a4bcf954&v=F63B024EBAFB7CA3E2885C79E945B6C275CE25F9,2025-09-01T08:02:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3NzExODU2MCIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.RVMK2suY8X3CI7MQ63mh1_B3mSICl8f2egvMYDvUI6s,,,,
"Wissenschaftlicher Mitarbeiter (m/w/d) Strategische Plattformentwicklung, Technische Leitung, KI-Modellentwicklung & -optimierung für die Leitung KI-Entwicklung MATERIALPRÜFUNGSANSTALT | ZUM NÄCHSTMÖGLICHEN TERMIN Die Materialprüfungsanstalt Universität Stuttgart sucht für die Leitung KI-Entwicklung eine/n Wissenschaftliche/n Mitarbeiter (m/w/d) Strategische Plattformentwicklung, Technische Leitung, KI-Modellentwicklung & -optimierung Unser Profil: Wir sind ein Zentralinstitut der Universität S…",Adzuna::API::Response::Job,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Leiter KI-Entwicklung & Plattformstrategie (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität Stuttgart'}",48.776198,5407155950,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",9.187224,https://www.adzuna.de/land/ad/5407155950?se=4BVFEwSd8BGLYONwHQG-oA&utm_medium=api&utm_source=a4bcf954&v=7DFF9A629B09127EB3C53F97533D5BDAFFE5405D,2025-09-19T20:35:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwNzE1NTk1MCIsInMiOiI0QlZGRXdTZDhCR0xZT053SFFHLW9BIn0.3iRxvQQBN4SVUiiE9XPUgJc-taM9UtB-W5CkJPKxOHU,,,,
"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant*in Omnichannel Commerce Management (Pflicht-Praktikum),"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.776198,5409747612,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",9.187224,https://www.adzuna.de/land/ad/5409747612?se=LKO_FASd8BGLYONwHQG-oA&utm_medium=api&utm_source=a4bcf954&v=407423DBA29FD1C3D2B03E94063DF3B351891B53,2025-09-21T20:35:35Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEtPX0ZBU2Q4QkdMWU9Od0hRRy1vQSIsImkiOiI1NDA5NzQ3NjEyIn0.xPJeAvopCV7Qdpe-DMu0kDE_6s-XX4dw0ovdoSbyhps,,,,
