category,title,salary_is_predicted,created,__CLASS__,adref,redirect_url,id,description,location,company,longitude,latitude,contract_time,salary_max,salary_min,contract_type
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Werkstudent oder Praktikant (d/m/w) Versicherungsmathematik,0,2025-04-12T06:57:17Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM01WLUdBSlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MTQxNjk5NDEwIn0.TQyQSltgV58kMC2MkCM7cnz3xYVrByg-xet93IGvCHU,https://www.adzuna.de/land/ad/5141699410?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=D467FECC0B56EF7A13FDDF20D2D1D173EDA3A842,5141699410,"Meyerthole Siems Kohlruss (MSK) ist eine aktuarielle Beratungsgesellschaft mit Sitz in Köln und seit 1998 im deutschsprachigen Raum für Schaden- und Unfallversicherer tätig. Unsere Schwerpunkte liegen auf abwechslungsreichen Aufgaben aus den Bereichen Data Science, Telematik, Pricing, Naturgefahren, Bilanzbewertung, Rückversicherung und Solvency II. Zu unseren Mandaten zählen mehr als 80 Versicherer und Rückversicherer sowie InsurTechs. Kreativität und Teamarbeit haben einen hohen Stellenwert b…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Meyerthole Siems Kohlruss Ges. für aktuarielle Beratung mbH', '__CLASS__': 'Adzuna::API::Response::Company'}",6.969972,50.940164,,,,
"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",Working Student/ Intern in Audit - Data Analytics – Flexplace in Germany (m/f/x),0,2025-05-31T07:50:33Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM01WLUdBSlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjI0NDE1NTA4In0.ASpREtJyHdNc2dSjSmFIbA7JVFjhaFkrRy7xqEhWQPg,https://www.adzuna.de/land/ad/5224415508?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=BC18DE2F02DAA134F93C7747743010D1EE48FC8D,5224415508,"Wir prüfen und beraten unsere Mandanten mit rund 2.000 Kolleginnen und Kollegen an 10 bundesweiten Standorten und als Teil des Netzwerks Grant Thornton International mit 76.000 Mitarbeiterinnen und Mitarbeitern in 156 Ländern. Schwerpunkte unserer Arbeit sind Audit & Assurance, Tax, Advisory und Legal. Deine Stärken. Unsere gemeinsame Wirkung. We call our work ‘demonstrating impact'. That means an environment in which you can share your curiosity, knowledge and passion for excellence with other…","{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Grant Thornton AG Wirtschaftsprüfungsgesellschaft'}",13.420806,52.507706,,,,
"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",Data Science Intern,0,2025-06-16T21:54:47Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM01WLUdBSlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjUzNjQxMDI3In0.-M9vZs4YxJB19Ec6zLGGQW36JDsPOouQZmpC-NqUrK0,https://www.adzuna.de/details/5253641027?utm_medium=api&utm_source=a4bcf954,5253641027,"Who are we at Crewmeister? With over 14,000 customers, Crewmeister is one of the fastest-growing software providers in Munich. This dynamic growth is made possible by the personal development and teamwork of our now more than 60 outstanding employees. But this is just the beginning: Apply to join us as a Data Science Intern, learn from the best, and make our success story your own. Your Responsibilities Collaborate with cross-functional teams to understand data requirements and translate them i…","{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Crewmeister'}",,,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Data Science Intern,0,2025-05-25T14:19:31Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM01WLUdBSlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjE1NjIwOTM5In0.qhDlW_xKS2vUA2qsYfXobNCC_VLDWFwD6AuRaWUsaCI,https://www.adzuna.de/details/5215620939?utm_medium=api&utm_source=a4bcf954,5215620939,"About The Role As Data Science Intern at Juna AI, you’ll work closely with our technical founder and engineering team to support the development of our core machine learning capabilities. You’ll help process industrial sensor data, explore modeling techniques, and contribute to training and evaluating AI agents in real-world manufacturing settings. This is a rare opportunity to work at the frontier of applied AI – where your code will directly impact energy use, emissions, and efficiency in sec…","{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'juna.ai'}",13.420806,52.507706,full_time,,,
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science,0,2025-06-09T02:05:05Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MDU5NTI0MCIsInMiOiIzTVYtR0FKUThCR1lyN1hJSDFKM2JRIn0._lNRBCztEPu2mV675CHfre69NGGksl3Md9hHtn51DDk,https://www.adzuna.de/details/5240595240?utm_medium=api&utm_source=a4bcf954,5240595240,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…","{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",9.2274,49.18975,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",Manager Advanced Analytics & MLOps (f/m/d),0,2025-05-30T07:55:46Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM01WLUdBSlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjIyOTczMDg4In0.o9ZK0z4zRH5k3jOm9HClyWJB7XdhTu0deJfd5nmQu9I,https://www.adzuna.de/land/ad/5222973088?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=9DD16CC66E9C4A17B2EE03EB0F533C70AE26C198,5222973088,"Heidelberg Materials is one of the world's largest integrated manufacturers of building materials and solutions with leading market positions in cement, aggregates, and ready-mixed concrete. We are represented in more than 50 countries with around 51,000 employees at almost 3,000 locations. At the centre of our actions lies the responsibility for the environment. As the front runner on the path to carbon neutrality and circular economy in the building materials industry, we are working on susta…","{'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg'], 'display_name': 'Heidelberg, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Heidelberg Materials AG'}",8.696891,49.403755,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",Full-Stack Data Analytics/Data Science Expert im Competence Center Digital Accelerator (d/m/w/x),0,2025-05-13T16:17:52Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5NjQyMjE5OSIsInMiOiIzTVYtR0FKUThCR1lyN1hJSDFKM2JRIn0.EbaP7tNFBE3Eb_R0bFWhNpqSSmT8aow57de7EeobksQ,https://www.adzuna.de/land/ad/5196422199?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=3EDE80B095957AC9CAEA8132620D0DE1BD1C2AC8,5196422199,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",9.187224,48.776198,,,,
"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Referent:in Asset Management Technik - Schwerpunkt Daten,0,2025-06-04T20:02:20Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM01WLUdBSlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjMzMDcwODE5In0.cCWxM54Jn5VUVTtQX5GTR2i7cG6uqBNzoquC2xUyUdM,https://www.adzuna.de/land/ad/5233070819?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=106CE7160276B44B7D713E63E886C3A2552863D6,5233070819,"Die Stadtwerke Lübeck Energie werden in dem Ressort Technik in den nächsten Jahren massive Pläne im Bereich Ausbau und Vergrünung Fernwärme und Ausbau Erneuerbare Energien und Flexibilitäten, sowie in der Wasserwirtschaft umsetzen und in die technischen Assets investieren und damit einen wesentlichen Beitrag zur Erreichung der Klimaschutzziele beitragen. Zu unseren gemeinsamen Zielen mit den technischen Bereichen gehören ein optimaler Assetpark, ein optimaler Assetbetrieb, ein exzellenter Einsa…","{'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'Lübeck'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lübeck'}","{'display_name': 'Stadtwerke Lübeck Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",10.68758,53.86956,,,,
"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",Staff Data Scientist*,0,2025-05-19T19:35:09Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwNjM2NzYzNiIsInMiOiIzTVYtR0FKUThCR1lyN1hJSDFKM2JRIn0.mIIzqIHkEJeBE0jYLMJm7aSCpbOesZ-VOnkaZAxibXI,https://www.adzuna.de/land/ad/5206367636?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=B4FEDF2C6B7C9D35E6630C3A859D84B988AA0DF8,5206367636,"The Data Science department uses statistical modeling, machine learning and optimization techniques to continuously improve business processes at NEW YORKER. We work in agile project teams on a variety of use cases, including order optimization, pricing, distribution and logistics. We are a very ambitious and international team and are proud of our high standards. Aufgaben Actively grow and manage a network of business contacts in order to understand business processes, how they are represented…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Braunschweig, Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Braunschweig']}","{'display_name': 'NEW YORKER', '__CLASS__': 'Adzuna::API::Response::Company'}",10.517347,52.263026,,,,
"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Projektleiter:in (m/w/d) für den Bereich Wissenschaftlicher Dienst,0,2025-06-07T08:07:33Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzODEwNjYzMCIsInMiOiIzTVYtR0FKUThCR1lyN1hJSDFKM2JRIn0.hOUgv_g_L6nG5LbfYbXKouu1j6KcjX9axS9uBj6Vvh0,https://www.adzuna.de/land/ad/5238106630?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=43F61B7FAD807CDA352247CB150E8918886DBE6D,5238106630,Die TIB ist eine Stiftung öffentlichen Rechts des Landes Niedersachsen. Mit rund 600 Beschäftigten und einem Etat von circa 50 Millionen Euro ist sie eine der größten Informationsinfrastruktureinrichtungen in Deutschland. Als Deutsche Zentrale Fachbibliothek für Technik und Naturwissenschaften sichern wir mit unseren zukunftsweisenden Dienstleistungen die infrastrukturellen Voraussetzungen einer qualitativ hochwertigen Informations- und Literaturversorgung für Forschung in Wissenschaft und Indu…,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hannover, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Informationsbibliothek '}",9.742751,52.378818,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Senior Data Analyst (BI & Data Science, German C1) (m/w/d)",0,2025-05-01T23:54:08Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE3NDc1NTk4MCIsInMiOiIzTVYtR0FKUThCR1lyN1hJSDFKM2JRIn0.AzjyYtk3wUrpTeUXSdvMyOtYZkEJ3ga8Ly2PaQjLOLk,https://www.adzuna.de/land/ad/5174755980?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=5E101AEC8445A24BABA384A1B3D5140377C67E12,5174755980,"Über uns Wir bei DEVnet sind ein aufgeschlossenes, internationales Team, das sich auszeichnet durch menschliche Werte, einen inspirierenden Teamgeist und den Wunsch, gemeinsam mit unseren Kunden zu wachsen. Angetrieben von unserer Leidenschaft für Technologie und unseren Branchenkenntnissen entwickeln wir Lösungen, die mithilfe von Daten, Analytik und Technologien Innovationen vorantreiben. Unsere 150 Experten an vier verschiedenen Standorten vereinen technologisches Knowhow und Branchenkenntni…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}","{'display_name': 'DEVnet', '__CLASS__': 'Adzuna::API::Response::Company'}",9.987297,53.557429,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",Senior Full-Stack Data Analytics/Data Science Expert im Competence Center Digital Accelerator (d/m/w/x),0,2025-05-13T16:25:22Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5NjQzNTI1MCIsInMiOiIzTVYtR0FKUThCR1lyN1hJSDFKM2JRIn0.NPhffM2_Mp74h14Ezt4_qT4ISQ5gu7we4ggy82icefE,https://www.adzuna.de/land/ad/5196435250?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=4879CA51AD2FB5C0177B454A5A5F16EFDBB9CAB3,5196435250,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",9.187224,48.776198,,,,
"{'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",Pricing Manager (gn),0,2025-06-19T20:17:27Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODQ4NjYzNiIsInMiOiIzTVYtR0FKUThCR1lyN1hJSDFKM2JRIn0.CJ6-bzF4bF1-Lc0AmhoigvaW3UGCslCdi-WL2KGeiTw,https://www.adzuna.de/land/ad/5258486636?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=85D9F87B480DF1B39F209BD044B8DCCE07CD2EA5,5258486636,"Seit 1998 macht LichtBlick sich für erneuerbare Energien stark. Heute sind wir mit über 1,7 Millionen LichtBlickenden Deutschlands größter reiner Ökostromanbieter. Gemeinsam sparen wir eine Mio. Tonnen CO₂ im Jahr ein. Aber wir wollen noch viel mehr: eine zukunftsweisende, faire Zukunft für alle. Die gestalten wir mit den unterschiedlichsten Talenten in einem inklusiven Arbeitsumfeld. Als Unterzeichnerin der Charta der Vielfalt arbeiten wir aktiv an unserer Haltung, unseren Strukturen und unser…","{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'LichtBlick SE'}",9.987297,53.557429,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Werkstudent - Data Engineering (m/w/d),0,2025-06-17T20:34:34Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM01WLUdBSlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjU1MzI2NDE5In0.4HneGIzQ-qbNu5E1yaRpeEOjqla3VaWUQ2gsnfdhnIA,https://www.adzuna.de/land/ad/5255326419?se=3MV-GAJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=E030048AF2DD90B8B21327EEF9A81F63FA1D29ED,5255326419,"Weshalb Du bei uns genau richtig bist? Weil wir für Dich nicht nur viele spannende Aufgaben haben, sondern vor allem eine echte Mission: Wir helfen Menschen! Mit Deinen besonderen Fähigkeiten leistest Du einen Beitrag, dass wir für unsere Kunden da sein können. Wenn mal etwas passiert und wenn möglich, auch schon vorher. Entfalte Deine Stärken in einem international erfolgreichen Familienunternehmen, in dem Unabhängigkeit, Fairness und Chancengleichheit gemeinsam gelebt werden. Jeden Tag aufs N…","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}","{'display_name': 'ARAG Krankenversicherungs-AG', '__CLASS__': 'Adzuna::API::Response::Company'}",11.555737,48.137418,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Initiativbewerbung Data Science /BI,0,2024-11-08T12:45:45Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI2ODYxNCIsInMiOiI2RERLR1FKUThCR2Q3N2ZQSXgxc21BIn0.h9SaiySBCUfx8VI64Jo62xZXevvmH1a3IOFCNegE4Gg,https://www.adzuna.de/details/4931268614?utm_medium=api&utm_source=a4bcf954,4931268614,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis'}","{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",6.86811,50.87096,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Initiativbewerbung Data Science /BI,0,2025-06-14T14:20:33Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkRES0dRSlE4QkdkNzdmUEl4MXNtQSIsImkiOiI1MjUwNDUyMDI3In0.xA97NaZQkzm0C2tdVvAWAc2Hm9LGIWe0mVZKJpHhpNw,https://www.adzuna.de/details/5250452027?utm_medium=api&utm_source=a4bcf954,5250452027,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SKOPOS ELEMENTS'}",6.86811,50.87096,full_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Global Data Science Lead,0,2025-03-27T16:57:58Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTExMzgyNDA2OSIsInMiOiI2RERLR1FKUThCR2Q3N2ZQSXgxc21BIn0.0Z2dMDwpVpVQaW-KXAfhucK1ZwJ_7NQ4602-NKGZkpI,https://www.adzuna.de/details/5113824069?utm_medium=api&utm_source=a4bcf954,5113824069,"Nestlé Health Science is a globally recognized leader in the science of nutrition, with more than 11,000 employees around the world. With a portfolio of science-based consumer health, medical nutrition, vitamin and supplement brands, and pharmaceutical therapies, we are redefining the management of health. Position Snapshot Location: Flexible (FR, DE, Switzerland and Spain) Company: Nestlé Health Science Act. Rate: Full-Time Act. Rate 100% Type of contract: Permanent contract What we offer at N…","{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Nestle', '__CLASS__': 'Adzuna::API::Response::Company'}",8.650578,50.129683,,,,
