title,salary_is_predicted,redirect_url,location,category,__CLASS__,id,created,adref,description,company,latitude,longitude,contract_time,salary_min,contract_type,salary_max
Senior Data Engineer (m/w/d),0,https://www.adzuna.de/land/ad/5256792375?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=3DBD579A31393A7A040A5D47E2BD490A8781149A,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bielefeld, Nordrhein-Westfalen'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5256792375,2025-06-18T20:13:28Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1Njc5MjM3NSIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.iwpsSmXBNz_CDILbDQz2AaaafW1Op9cZZxTRkMUAVIM,"hachmeister  partner ist die führende Brancheninstitution für Consulting, Benchmarking und IT-Lösungen im Bereich Fashion, Sport und Schuhe. Durch die Vernetzung mit einer Vielzahl von Partnerunternehmen verfügen wir über ein einzigartiges Datenpanel. Dieses bildet die Grundlage unserer Benchmarking Services und IT-Lösungen, die in vielen Kernprozessen unserer Branche zum Einsatz kommen. Weit mehr als 2.000 Nutzer werden aktuell in ihren Entscheidungen durch unsere Analyse-Portale unterstützt. …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'hachmeister + partner GmbH & Co. KG'}",52.021203,8.543293,,,,
Staff Data Scientist*,0,https://www.adzuna.de/land/ad/5206367636?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=B4FEDF2C6B7C9D35E6630C3A859D84B988AA0DF8,"{'area': ['Deutschland', 'Niedersachsen', 'Braunschweig'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Braunschweig, Niedersachsen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",Adzuna::API::Response::Job,5206367636,2025-05-19T19:35:09Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwNjM2NzYzNiIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.DlIKeKOnBXfP_VlniNzSMcmosP-8SrXrjQO1xKQu1qw,"The Data Science department uses statistical modeling, machine learning and optimization techniques to continuously improve business processes at NEW YORKER. We work in agile project teams on a variety of use cases, including order optimization, pricing, distribution and logistics. We are a very ambitious and international team and are proud of our high standards. Aufgaben Actively grow and manage a network of business contacts in order to understand business processes, how they are represented…","{'display_name': 'NEW YORKER', '__CLASS__': 'Adzuna::API::Response::Company'}",52.263026,10.517347,,,,
"Senior Data Analyst (BI & Data Science, German C1) (m/w/d)",0,https://www.adzuna.de/land/ad/5174755980?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=5E101AEC8445A24BABA384A1B3D5140377C67E12,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5174755980,2025-05-01T23:54:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MTc0NzU1OTgwIn0.Q4G-jg3BFOsoIMMSiumKao99Lpit-Q3XHprz2xu2wqs,"Über uns Wir bei DEVnet sind ein aufgeschlossenes, internationales Team, das sich auszeichnet durch menschliche Werte, einen inspirierenden Teamgeist und den Wunsch, gemeinsam mit unseren Kunden zu wachsen. Angetrieben von unserer Leidenschaft für Technologie und unseren Branchenkenntnissen entwickeln wir Lösungen, die mithilfe von Daten, Analytik und Technologien Innovationen vorantreiben. Unsere 150 Experten an vier verschiedenen Standorten vereinen technologisches Knowhow und Branchenkenntni…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DEVnet'}",53.557429,9.987297,,,,
Referent:in Asset Management Technik - Schwerpunkt Daten,0,https://www.adzuna.de/land/ad/5233070819?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=106CE7160276B44B7D713E63E886C3A2552863D6,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'Lübeck'], 'display_name': 'Lübeck'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,5233070819,2025-06-04T20:02:20Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzMzA3MDgxOSIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.NhZYEMj1EDZXOSDmWU-3Ox0LDJeXEKQwEQtTPTr-7uI,"Die Stadtwerke Lübeck Energie werden in dem Ressort Technik in den nächsten Jahren massive Pläne im Bereich Ausbau und Vergrünung Fernwärme und Ausbau Erneuerbare Energien und Flexibilitäten, sowie in der Wasserwirtschaft umsetzen und in die technischen Assets investieren und damit einen wesentlichen Beitrag zur Erreichung der Klimaschutzziele beitragen. Zu unseren gemeinsamen Zielen mit den technischen Bereichen gehören ein optimaler Assetpark, ein optimaler Assetbetrieb, ein exzellenter Einsa…","{'display_name': 'Stadtwerke Lübeck Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",53.86956,10.68758,,,,
Projektleiter:in (m/w/d) für den Bereich Wissenschaftlicher Dienst,0,https://www.adzuna.de/land/ad/5238106630?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=43F61B7FAD807CDA352247CB150E8918886DBE6D,"{'display_name': 'Hannover, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",Adzuna::API::Response::Job,5238106630,2025-06-07T08:07:33Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzODEwNjYzMCIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.s35-N8sT8M8G0H3xIFU8_P6eTToOGAVa5b1HNplTRJ8,Die TIB ist eine Stiftung öffentlichen Rechts des Landes Niedersachsen. Mit rund 600 Beschäftigten und einem Etat von circa 50 Millionen Euro ist sie eine der größten Informationsinfrastruktureinrichtungen in Deutschland. Als Deutsche Zentrale Fachbibliothek für Technik und Naturwissenschaften sichern wir mit unseren zukunftsweisenden Dienstleistungen die infrastrukturellen Voraussetzungen einer qualitativ hochwertigen Informations- und Literaturversorgung für Forschung in Wissenschaft und Indu…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Informationsbibliothek '}",52.378818,9.742751,,,,
Innovation Consultant IT (m/w/d),0,https://www.adzuna.de/land/ad/5255324428?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=8FADC8A0C2EEB1EDFFDFE35735A3EC75486646B2,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Gummersbach, Oberbergischer Kreis'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,5255324428,2025-06-17T20:34:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjU1MzI0NDI4In0.xsQcndaFJsheSUdlpLmnPpnyqVp_DwjajymXXr6pss4,"MAKE THE DIFFERENCE - join our team! In unserem Headquarter in Gummersbach gestalten wir das interne Service- und Beratungsangebot für alle Prozesse der Unternehmensgruppe der FERCHAU und dafür suchen wir dich: als Teil unseres internen Teams. Unsere Kernkompetenzen sind strategische Aufgaben und Leistungen aus den Bereichen Personal, Finanzen & Administration, Digital Business Transformation sowie Marketing. Wenn du also deine eigenen Skills in einem innovativen Umfeld auf das nächste Level he…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'FERCHAU – Connecting People and Technologies'}",51.01496,7.50752,,,,
Earth system science data manager (f/m/x),0,https://www.adzuna.de/land/ad/5256444643?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=D5D302116664293BFDE7A661C5BCABBADADFA408,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig', 'Anger-Crottendorf'], 'display_name': 'Anger-Crottendorf, Leipzig'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",Adzuna::API::Response::Job,5256444643,2025-06-18T16:52:43Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjU2NDQ0NjQzIn0.zlVJgL1krFGgUnEo3jZj2IFJ8-6pQs7P7u-wgh_mO9Q,"© Kletr / Fotolia The Helmholtz Centre for Environmental Research (UFZ) with its 1,100 employees has gained an excellent reputation as an international competence centre for environmental sciences. We are part of the largest scientific organisation in Germany, the Helmholtz Association. Our mission: Our research seeks to find a balance between social development and the long-term protection of our natural resources. Earth system science data manager (f/m/x) The job Within the research unit Smar…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Helmholtz-Zentrum für Umweltforschung GmbH – UFZ'}",51.33444,12.4127,full_time,,,
Bilanzbuchhalter:in (m/w/d),0,https://www.adzuna.de/land/ad/5254270393?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=9D7EEE4C22AB92F22F4525F4EEF9AEA3BAB71644,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'hospitality-catering-jobs', 'label': 'Stellen aus Gastronomie & Catering'}",Adzuna::API::Response::Job,5254270393,2025-06-17T08:34:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDI3MDM5MyIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.JotGN1U4W43yz8RcWzmLNDXaclQvvA2dGhl0XxPVlv4,"ZB MED - Informationszentrum Lebenswissenschaften ist das nationale Infrastruktur- und Forschungszentrum für lebenswissenschaftliche Daten und Informationen. Unsere Dienstleistungen unterstützen die Forschung für Mensch und Umwelt: von Medizin über Biodiversität bis hin zum Umweltschutz. Information Hub for Life Sciences Wir stellen die Infrastruktur für die Literatur- und Informationsversorgung, das Datenmanagement und die Handhabung großer Datenmengen her. Data Sciences for Life Sciences Wir …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZB MED - Informationszentrum Lebenswissenschaften'}",50.940164,6.969972,,,,
Werkstudent - Data Engineering (m/w/d),0,https://www.adzuna.de/land/ad/5255326419?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=E030048AF2DD90B8B21327EEF9A81F63FA1D29ED,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,5255326419,2025-06-17T20:34:34Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNjQxOSIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.efZ028y_X39jDayAn-v0zidVtIqpAvzqtsYroLnjDxo,"Weshalb Du bei uns genau richtig bist? Weil wir für Dich nicht nur viele spannende Aufgaben haben, sondern vor allem eine echte Mission: Wir helfen Menschen! Mit Deinen besonderen Fähigkeiten leistest Du einen Beitrag, dass wir für unsere Kunden da sein können. Wenn mal etwas passiert und wenn möglich, auch schon vorher. Entfalte Deine Stärken in einem international erfolgreichen Familienunternehmen, in dem Unabhängigkeit, Fairness und Chancengleichheit gemeinsam gelebt werden. Jeden Tag aufs N…","{'display_name': 'ARAG Krankenversicherungs-AG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.137418,11.555737,,,,
Projektmanager – Software / Product Owner (m/w/d),0,https://www.adzuna.de/land/ad/5037956514?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=8679D4069D04A4B9969C3ACFF7C0C6989EFA6C19,"{'display_name': 'Essen, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,5037956514,2025-02-05T03:05:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MDM3OTU2NTE0In0.4TN3i4pzbQ5HBxZPpHbRLiwF-djqQvVDOOL3YDjzMGc,"Wir entwickeln intelligente Softwarelösungen, die nicht nur verwalten und automatisieren, sondern auch Einblicke in und Erkenntnisse aus Daten schaffen und somit Vorhersagen treffen. Hierfür setzen wir u.a. Advanced Analytics und Künstliche Intelligenz (KI) ein. In interdisziplinären Teams, die sich aus den Kompetenzbereichen Software Engineering, Data Science, UX und Projektmanagement zusammensetzen, gestalten wir gemeinsam die Zukunft! Du brennst für Deine Themen und hast Lust Verantwortung z…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'fuseki GmbH'}",51.444823,7.014478,,,,
Initiativbewerbung Data Science /BI,0,https://www.adzuna.de/details/4931268614?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,4931268614,2024-11-08T12:45:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI0OTMxMjY4NjE0In0.KfWgWtYaUCp57XwY4Hdxq1WsYkYW5c9QT39Yd_LLTco,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…","{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",50.87096,6.86811,full_time,,,
Initiativbewerbung Data Science /BI,0,https://www.adzuna.de/details/5250452027?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5250452027,2025-06-14T14:20:33Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MDQ1MjAyNyIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.U-rS5giAkXjLplXTuNrWFn-fwSOCiRMsUTcFI66uofo,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SKOPOS ELEMENTS'}",50.87096,6.86811,full_time,,,
Global Data Science Lead,0,https://www.adzuna.de/details/5113824069?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,5113824069,2025-03-27T16:57:58Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MTEzODI0MDY5In0.ZlUNqrV9MY5DCEU_0S6A-K413m9luUVoKz6AmaxExFA,"Nestlé Health Science is a globally recognized leader in the science of nutrition, with more than 11,000 employees around the world. With a portfolio of science-based consumer health, medical nutrition, vitamin and supplement brands, and pharmaceutical therapies, we are redefining the management of health. Position Snapshot Location: Flexible (FR, DE, Switzerland and Spain) Company: Nestlé Health Science Act. Rate: Full-Time Act. Rate 100% Type of contract: Permanent contract What we offer at N…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Nestle'}",50.129683,8.650578,,,,
Global Data Science Lead,0,https://www.adzuna.de/details/5116950567?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,5116950567,2025-03-29T00:17:43Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MTE2OTUwNTY3In0.JcFO-pMiSE9U_xpw4saZoQSwkvHHQKOQP7RE-t1_Bxo,"Nestlu00e9 Health Science is a globally recognized leader in the science of nutrition, with more than 11,000 employees around the world. With a portfolio of science-based consumer health, medical nutrition, vitamin and supplement brands, and pharmaceutical therapies, we are redefining the management of health. Position Snapshot Location: Flexible (FR, DE, Switzerland and Spain) Company: Nestlu00e9 Health Science Act. Rate: Full-Time Act. Rate 100% Type of contract: Permanent contract What we of…","{'display_name': 'Nestle', '__CLASS__': 'Adzuna::API::Response::Company'}",50.129683,8.650578,,,,
Head of Data Science,0,https://www.adzuna.de/details/5180670474?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Maxvorstadt, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5180670474,2025-05-04T21:27:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MTgwNjcwNDc0In0.Pbly3GcgZe7fx9b4eMTvym3np5QKCO1X-9apTNn-gtg,"Short Facts Join us on our journey : We at Flexa and Entrix are a diverse team of 50, from 12 nationalities, and steadily growing. To drive the smart and sustainable energy future, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow our Data Science team with innovation, foster talent and teamwork, and drive our offering's growth in alignment with and exceeding Flexa's strategic g…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",48.1476,11.56803,full_time,100000.0,,140000.0
"Data Science Manager, Logistics",0,https://www.adzuna.de/details/5153824398?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung'}",Adzuna::API::Response::Job,5153824398,2025-04-19T21:32:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE1MzgyNDM5OCIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0._eH50ESkbtOP4m3kdiCiJtWW15iwiR9CPrJvCjkH2dE,"Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online food delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role As a Data Science Manager for Logistics online world, you will be…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'yd.yourdelivery'}",52.507706,13.420806,full_time,,,
Product Manager - Data Science,0,https://www.adzuna.de/details/5120334821?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5120334821,2025-03-31T21:17:24Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTEyMDMzNDgyMSIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.UJCwFdAuD_xvGJpvaPWjM8RgCjYJBalmdIXto021c0Q,"Product Manager with Data Science Background (m/f/d) Location: Berlin, Germany - Hybrid/Remote My client is seeking a talented and driven Product Manager to join their fast-growing team. As a leader in business model innovation, algorithm development, and digital solutions, they deliver impactful results for their clients by providing end-to-end solutions. This is an exciting opportunity to be part of a dynamic and agile team, working in a startup-like environment with a steep development curve…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'eMFusion Global'}",,,,,,
Senior Data Science Analyst,0,https://www.adzuna.de/details/5250468032?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5250468032,2025-06-14T14:28:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjUwNDY4MDMyIn0.hLccYHU3Gk7sPY-wFi7M9QYda5BkuwoEJ-tmSdxgM-k,"At eBay, we're more than a global ecommerce leader — we’re changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We’re committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our customers are our compass, authenticity thrives, bold ideas are welcome, and everyone can bring their unique selves to work — every day. We're in this together, sustaining the futur…","{'display_name': 'eBay Group Services', '__CLASS__': 'Adzuna::API::Response::Company'}",,,full_time,,,
