description,__CLASS__,company,created,redirect_url,adref,location,category,id,title,salary_is_predicted,longitude,latitude,contract_time,contract_type,salary_max,salary_min
"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitarbeitenden von ZEISS arbeiten in einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten. Unsere Kul…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",2025-05-31T07:46:41Z,https://www.adzuna.de/land/ad/5224404669?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=3CD87B79B3CE046035A22E3E79240AF8D970255F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjI0NDA0NjY5In0.QNBTkuiGiI92qdhgqOpNcQ9xc78dviRVndJUId4tZtU,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Kundendienststellen', 'tag': 'customer-services-jobs'}",5224404669,Praktikum im Bereich digitale Knowledge Plattform des globalen Service Teams (m/w/x),0,10.10558,48.78408,,,,
"Die Duale Hochschule Schleswig-Holstein (DHSH) bietet als staatlich anerkannte Hochschule für angewandte Wissenschaften in Trägerschaft der Wirtschaftsakademie Schleswig-Holstein an den Studienstandorten Kiel, Lübeck und Flensburg im Zusammenspiel mit der Wirtschaft im Land duale Studiengänge und praxisverbundene Forschung. Sie setzt die Tradition der früheren Berufsakademie fort, aus der heraus sie sich in 2018 zur Dualen Hochschule gewandelt hat. Damit kann die noch junge Hochschule auf knapp…",Adzuna::API::Response::Job,"{'display_name': 'Duale Hochschule Schleswig-Holstein ', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-17T08:10:38Z,https://www.adzuna.de/land/ad/5254247590?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=DCB079E31892165FADCD89FABEABAA1973F5B3B2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjU0MjQ3NTkwIn0.PgAtu1g1mBsiLckDRiCWhHLeXvSFmmWqghBBi5A1vFI,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], 'display_name': 'Kiel, Schleswig-Holstein', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",5254247590,Duales Studium Wirtschaftsinformatik an der DHSH in Kiel,0,10.137982,54.319658,,,,
"Die Duale Hochschule Baden-Württemberg (DHBW) ist mit rund 33.000 Studierenden an neun Studienakademien und drei Campus sowie dem Center for Advanced Studies die größte Hochschule Baden-Württembergs. Gemeinsam mit 9.000 ausgewählten Unternehmen sowie sozialen und gesundheitsnahen Einrichtungen sorgt die DHBW für einen in Theorie und Praxis exzellent qualifizierten Fach- und Führungskräftenachwuchs in den Bereichen Wirtschaft, Technik, Sozialwesen und Gesundheit. Seit 1. Januar 2023 ist sie Teil…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Duale Hochschule Baden-Württemberg Heilbronn'}",2025-05-27T19:48:08Z,https://www.adzuna.de/land/ad/5218719640?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=818EAE0EBFFC583B306695CFC3D1576E122149BF,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxODcxOTY0MCIsInMiOiJKaW9FM05wTjhCR1lyN1hJSDFKM2JRIn0.2FO-iH3nj_GB3f77Nq_tvubtiuPeTM5VlXb4p16GUxE,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heilbronn, Heilbronn (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Vertriebsstellen', 'tag': 'sales-jobs'}",5218719640,Vertriebsexpert*in (m/w/d) im Studiengang Wein-Technologie-Management,0,9.209895,49.142335,,,,
"Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine vier globalen Agenturmarken Zenith, Starcom, Mediavest | Spark und Blue 449, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und stetig weiterentwickeln.Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Publicis Media GmbH'}",2025-06-17T20:17:32Z,https://www.adzuna.de/land/ad/5255165958?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=3F38DD25ACFA70B3A67C26762F9560C38F15BE1B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTE2NTk1OCIsInMiOiJKaW9FM05wTjhCR1lyN1hJSDFKM2JRIn0.kZA1SvICZ9BxZNqJGSr5Micq7ZnZGQNyTaMd6XnNFh8,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",5255165958,Media Application Consultant / System Engineer - (m/w/d),0,6.808387,51.226802,,,,
"ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elektronik Marinen auf der ganzen Welt, die See sicherer zu machen. Unseren Kunden bieten wir ein breites Angebot u. a. an Sonaren und Sensoren, Führungssystemen für unbemannte Unterwasserfahrzeuge, U-Boote und Überwasserschiffe, Minenabwehrsystemen sowie Funk- und Kommunikationsanlage. Aufgaben Analyse einer Vorarbeit zu KI Modellen…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ATLAS ELEKTRONIK GmbH'}",2025-06-08T20:02:13Z,https://www.adzuna.de/land/ad/5240303035?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=3C0AFF444C45A9966AE027D17F7571F344DFA6DF,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjQwMzAzMDM1In0.St5flA2nq57vHVHWrEVTUydTxV9VoA5NLIdnaPDw-AU,"{'area': ['Deutschland', 'Bremen'], 'display_name': 'Bremen, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5240303035,Masterarbeit Entwicklung eines intelligenten Superclassifiers zur Optimierung von KI Modellen (m/w/d),0,8.786477,53.10403,,,,
"Mit unserem Sortiment bieten wir Reisenden auf der ganzen Welt, was sie sich wünschen – ob im Duty Free Shop am Flughafen, beim Shopping über den Wolken oder auf dem Kreuzfahrtschiff. Mit der Erfahrung aus 140 Jahren Handel und der Leidenschaft von weltweit mehr als 9.000 Mitarbeiterinnen und Mitarbeitern machen wir das Einkaufen auf Reisen zu einem ganz besonderen Erlebnis. Denn jeder von uns gibt sein Bestes, wenn es um unser Ziel geht: Kunden zu begeistern. Entdecke, was wir gemeinsam erreic…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gebr. Heinemann SE & Co. KG'}",2025-06-20T08:10:36Z,https://www.adzuna.de/land/ad/5259457834?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=2B0A1080D994A8B95D5EBE469A7B1A888D87E225,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1OTQ1NzgzNCIsInMiOiJKaW9FM05wTjhCR1lyN1hJSDFKM2JRIn0.3Mh8ebRoUjFuJ03sImgkKTf8_u0PBm-Q1BnNdO1NAxs,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",5259457834,Praktikant (m/w/d) Sales Experience – Retail Innovation & Optimierung,0,9.987297,53.557429,,,,
"Du begeisterst dich für die komplexen Zusammenhänge in der IT und arbeitest gerne im Team? Willkommen in der Königsklasse Die Firma ZIEHL-ABEGG SE, mit derzeit über 5.000 Mitarbeitern weltweit, entwickelt, produziert und vertreibt global Ventilatoren, elektrische Spezialmotoren und Regelsysteme für die allgemeine Lufttechnik und Antriebstechnik . klicken sie bewerben, für die volle Stellenbeschreibung",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZIEHL-ABEGG SE'}",2025-06-20T07:35:23Z,https://www.adzuna.de/land/ad/5259402952?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=E3E0670C34B400985BAC02731740EA3519178B44,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjU5NDAyOTUyIn0.kAZ9bwhCkMCX2VzEQjpr35NXCaucOkPzBSOtcb1sw5I,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Bopfingen'], 'display_name': 'Bopfingen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Handel & Bau', 'tag': 'trade-construction-jobs'}",5259402952,Duales Studium Data Science Und Künstliche Intelligenz (m/w/d) Ab September 2025,0,10.35393,48.85934,,,,
"Aufgaben Profil Wir bieten Wie mutig sind Sie? Als Hochtechnologieunternehmen für Werkzeugmaschinen und Lasertechnik suchen wir Menschen, die sich neuen Herausforderungen mit frischem Denken und tatkräftigem Handeln stellen. Dafür ermöglichen wir Ihnen die Freiräume, mutige Ideen in unserem Familienunternehmen einzubringen. Gemeinsam mit Ihnen wollen wir die digitale Vernetzung der fertigenden Industrie vorantreiben. Unsere Leidenschaft und der Gestaltungswille machen uns dabei zum Garanten für…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TRUMPF SE + Co. KG'}",2025-06-20T08:09:47Z,https://www.adzuna.de/land/ad/5259455491?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=5052B448AF7DBC20C61588466D399BEEA63BAF45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjU5NDU1NDkxIn0.Owt6_kcVgIV-rkXqJMbmpX351bUFbwO7DHtmnTyEUsw,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ditzingen, Ludwigsburg (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5259455491,Duales Studium Bachelor of Science (B. Sc.) (w/m/d),0,9.06857,48.82434,,,,
"tesa ist einer der weltweit führenden Hersteller von Klebebandlösungen mit einem Sortiment von mehr als 7.000 verschiedenen Produkten. Mit Leidenschaft für Technologie treiben wir Innovation, Zuverlässigkeit und Nachhaltigkeit voran, um die Zukunft jeden Tag ein Stück besser zu machen. Unsere Lösungen bereichern die Arbeit, Produkte und das Leben in einer Vielzahl von Branchen, zum Beispiel der Automobil- oder Elektronikindustrie, aber auch bei Dir Zuhause. Damit sprechen wir ein breites Indust…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'tesa SE'}",2025-04-28T15:42:12Z,https://www.adzuna.de/land/ad/5166725740?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=7891892D7EC9CF59D5B61EA5ED72E151ECD8ADE8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE2NjcyNTc0MCIsInMiOiJKaW9FM05wTjhCR1lyN1hJSDFKM2JRIn0.WH1NPcCz962aziqnff7QCi0DI9U0l4LbTiPgIrSc_9I,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",5166725740,Duales Studium Data Science B.Sc. / M.Sc. (m/w/d) | 01.09.2025,0,,,,,,
"Wir prüfen und beraten unsere Mandanten mit rund 2.000 Kolleginnen und Kollegen an 10 bundesweiten Standorten und als Teil des Netzwerks Grant Thornton International mit 76.000 Mitarbeiterinnen und Mitarbeitern in 156 Ländern. Schwerpunkte unserer Arbeit sind Audit & Assurance, Tax, Advisory und Legal. Deine Stärken. Unsere gemeinsame Wirkung. We call our work ‘demonstrating impact'. That means an environment in which you can share your curiosity, knowledge and passion for excellence with other…",Adzuna::API::Response::Job,"{'display_name': 'Grant Thornton AG Wirtschaftsprüfungsgesellschaft', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-31T07:50:33Z,https://www.adzuna.de/land/ad/5224415508?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=BC18DE2F02DAA134F93C7747743010D1EE48FC8D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNDQxNTUwOCIsInMiOiJKaW9FM05wTjhCR1lyN1hJSDFKM2JRIn0.nghGRmjzU-zc8EsMUtasonjwMJWrLvLvlY_LgtA-6iY,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}","{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5224415508,Working Student/ Intern in Audit - Data Analytics – Flexplace in Germany (m/f/x),0,13.420806,52.507706,,,,
"Wir entwickeln, produzieren und vertreiben Arzneimittel, die auf natürlichen Wirkstoffen basieren. Als Pionier bei der wissenschaftlichen Erforschung natürlicher Arzneimittel kooperieren wir mit führenden Forschungseinrichtungen. 1.400 Mitarbeiterinnen und Mitarbeiter haben sich dabei einem gemeinsamen Ziel verschrieben: Menschen zu einem gesünderen Leben zu verhelfen. Für unseren Fachbereich Marketing am Standort Baden-Baden suchen wir zum nächstmöglichen Eintrittstermin: Dualer Master Student…",Adzuna::API::Response::Job,"{'display_name': 'Biologische Heilmittel Heel GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-17T20:18:09Z,https://www.adzuna.de/land/ad/5255179475?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=ECCBEDA552F5CF20A96C49FA982959ECB1AF3DCE,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjU1MTc5NDc1In0.HHA3xAssG9Ye3AHzDl4K7hOAskpOECixtQgO-xV51Uk,"{'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden'], 'display_name': 'Baden-Baden, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",5255179475,Dualer Master Student Digital Performance & Data Analytics (all),0,8.235274,48.754667,,,,
"Deine Tätigkeiten Du extrahierst und validierst große Datenbestände auf Grundlage verschiedener Fragestellungen Du analysierst Datensätze mit geeigneten statistischen Methoden Du ergänzt unser motiviertes Team mit Machine Learning- und Data Science-Expertise Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändern…",Adzuna::API::Response::Job,"{'display_name': 'nerou GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-05-22T08:24:33Z,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI0NzAzMDQ3NDAwIn0._KVsryM94EwHwItm1MBdLTXHZxRhPRKB6AwADKksOjI,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Klettenberg, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Klettenberg']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",4703047400,Werkstudent:in Data Science,0,6.92606,50.9111,,,,
"Deine Tätigkeiten Du extrahierst und validierst große Datenbestände auf Grundlage verschiedener Fragestellungen Du analysierst Datensätze mit geeigneten statistischen Methoden Du ergänzt unser motiviertes Team mit Machine Learning- und Data Science-Expertise Deine Erfahrung Du studierst (Wirtschafts-)Informatik, Mathematik oder etwas vergleichbares Du hast Erfahrung im Umgang mit Data Science und Machine Learning Du hast grundliegende Kenntnisse mit Python Du bist in der Lage, deine Arbeit selb…",Adzuna::API::Response::Job,"{'display_name': 'nerou GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-07-17T21:51:40Z,https://www.adzuna.de/details/4783696939?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI0NzgzNjk2OTM5In0.dFu5YCW1OESjY4MLEOYI6S6nvF5oO-ajpChZlgD9s0Y,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Klettenberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Klettenberg, Köln'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",4783696939,Werkstudent:in Data Science,0,6.92606,50.9111,part_time,contract,450.0,450.0
"Who are we at Crewmeister? With over 14,000 customers, Crewmeister is one of the fastest-growing software providers in Munich. This dynamic growth is made possible by the personal development and teamwork of our now more than 60 outstanding employees. But this is just the beginning: Apply to join us as a Data Science Intern, learn from the best, and make our success story your own. Your Responsibilities Collaborate with cross-functional teams to understand data requirements and translate them i…",Adzuna::API::Response::Job,"{'display_name': 'Crewmeister', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-16T21:54:47Z,https://www.adzuna.de/details/5253641027?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjUzNjQxMDI3In0.qIdDHPS9-DjTgMwoUwP63VGSBIdh2mrGCNLVhdLUY2I,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",5253641027,Data Science Intern,0,,,,,,
"About The Role As Data Science Intern at Juna AI, you’ll work closely with our technical founder and engineering team to support the development of our core machine learning capabilities. You’ll help process industrial sensor data, explore modeling techniques, and contribute to training and evaluating AI agents in real-world manufacturing settings. This is a rare opportunity to work at the frontier of applied AI – where your code will directly impact energy use, emissions, and efficiency in sec…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'juna.ai'}",2025-05-25T14:19:31Z,https://www.adzuna.de/details/5215620939?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmlvRTNOcE44QkdZcjdYSUgxSjNiUSIsImkiOiI1MjE1NjIwOTM5In0.ZH3z1Ip2YBjlAgAcAdw_9_58wgen3mL_KDfzLvkQGdw,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5215620939,Data Science Intern,0,13.420806,52.507706,full_time,,,
"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",Adzuna::API::Response::Job,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-09T02:05:05Z,https://www.adzuna.de/details/5240595240?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MDU5NTI0MCIsInMiOiJKaW9FM05wTjhCR1lyN1hJSDFKM2JRIn0.Bpm6lTVVAIdMrocJlS33HV8mUITHxYhzpTko7nvsa78,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5240595240,Praktikum Data Science,0,9.2274,49.18975,full_time,,,
"Heidelberg Materials is one of the world's largest integrated manufacturers of building materials and solutions with leading market positions in cement, aggregates, and ready-mixed concrete. We are represented in more than 50 countries with around 51,000 employees at almost 3,000 locations. At the centre of our actions lies the responsibility for the environment. As the front runner on the path to carbon neutrality and circular economy in the building materials industry, we are working on susta…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Heidelberg Materials AG'}",2025-05-30T07:55:46Z,https://www.adzuna.de/land/ad/5222973088?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=9DD16CC66E9C4A17B2EE03EB0F533C70AE26C198,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMjk3MzA4OCIsInMiOiJKaW9FM05wTjhCR1lyN1hJSDFKM2JRIn0.fzjU585XDBMrg-S55nzWD_FP5Z1ClxfBM7x7229S5M0,"{'display_name': 'Heidelberg, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",5222973088,Manager Advanced Analytics & MLOps (f/m/d),0,8.696891,49.403755,,,,
