company,title,salary_is_predicted,longitude,latitude,adref,description,__CLASS__,created,redirect_url,location,id,category,contract_time,salary_min,salary_max,contract_type
"{'display_name': 'EBZ SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium (DHBW) Data Science und Knstliche Intelligenz,0,9.62186,47.77567,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTAyMjczNyIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.Mb43CF4xJ3EFK0hYIc12axJtLTWwoYLzP46I3GgMzM0,"Dieser Studiengang bereitet Dich darauf vor, den digitalen Wandel in Unternehmen voranzutreiben und aktiv mitzugestalten. Dazu werden Grundlagen der Informatik und der Wirtschaftsinformatik mit Kerninhalten der Data Science kombiniert. Themen wie Cloud Computing, Big Data, Visual Analytics und AI spielen hier eine große Rolle. Du lernst den Umgang und die Interpretation von großen Datenmengen, deren Darstellung, und das Training von AI-Modellen. Deine Ideen und Projekte kannst du dabei direkt i…",Adzuna::API::Response::Job,2026-06-07T04:28:46Z,https://www.adzuna.de/details/5755022737?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)', 'Ravensburg', 'Weingartshof'], 'display_name': 'Weingartshof, Ravensburg', '__CLASS__': 'Adzuna::API::Response::Location'}",5755022737,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),0,8.50014,49.46856,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NTU3NjE5MDMzIn0.MP4Cqhmazq9ypkoKP-hKiGpRNgP1PbUOADQ8bOe2YnI,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest …",Adzuna::API::Response::Job,2025-12-27T20:36:20Z,https://www.adzuna.de/details/5557619033?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}",5557619033,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",full_time,,,permanent
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),0,8.45882,49.03084,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NzQxMzA2MCIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.V3W9vqeqeXb--bSPUjUjkvsDzyBrBLWhfWx2oZ2bRZ8,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",Adzuna::API::Response::Job,2025-11-15T17:50:12Z,https://www.adzuna.de/details/5497413060?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}",5497413060,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",full_time,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Senior Consultant Data Science (w/m/d),0,8.29909,48.36497,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NzYxOTAzNyIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.T3adMAhp-wyssWG_QfbqwkLBVkTCzrz1VufpYcXsXeI,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kompl…",Adzuna::API::Response::Job,2025-12-27T20:36:20Z,https://www.adzuna.de/details/5557619037?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], 'display_name': 'Mitte, Ulm', '__CLASS__': 'Adzuna::API::Response::Location'}",5557619037,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",full_time,,,permanent
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),0,8.56413,50.05078,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NTU3NjE5MDIyIn0.iMYFP1CfAE4FuZWkzHeHtVaq5RlTX8OjuJfp-Nm0L3A,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",Adzuna::API::Response::Job,2025-12-27T20:36:20Z,https://www.adzuna.de/details/5557619022?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen']}",5557619022,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",full_time,,,permanent
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),0,9.18071,48.77713,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NDk5MjkzODIzIn0.wprTSQMd8oTxhQY4Umig3S58oXSUAbmXfhYIoSSTy9Q,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",Adzuna::API::Response::Job,2025-11-16T17:40:51Z,https://www.adzuna.de/details/5499293823?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}",5499293823,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",full_time,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Senior Consultant Data Science (w/m/d),0,6.96191,49.253,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NTU2NjMxMDY1In0.G0l10PBvjPgQY4Jvx0b2ws6vjp7fjPvP8DNN7FBnlHg,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereite…",Adzuna::API::Response::Job,2025-12-26T20:20:06Z,https://www.adzuna.de/details/5556631065?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Malstatt, Saarbrücken'}",5556631065,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",full_time,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Senior Consultant Data Science (w/m/d),0,,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NjQ5MDY5OTgwIn0.aubGrNlP7pS8daomOQEk9IpMli40bvmAk04-G8Q2aQM,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",Adzuna::API::Response::Job,2026-02-28T22:07:27Z,https://www.adzuna.de/details/5649069980?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5649069980,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",full_time,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Senior Consultant Data Science (w/m/d),0,13.35662,52.5259,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NTU3NjE5MDQxIn0.2idsXDKuyZ867vxZG3wMKjxuvK3ZGeKG-QocfAWTJ6o,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest ko…",Adzuna::API::Response::Job,2025-12-27T20:36:20Z,https://www.adzuna.de/details/5557619041?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Moabit, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Moabit']}",5557619041,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",full_time,,,permanent
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),0,8.26743,49.99512,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NTc2NjkxMTA0In0.CfWOLIOu3ZHa0J4HYWtbo_rP2j7pUjkoqQJnf-k_9K0,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kom…",Adzuna::API::Response::Job,2026-01-09T20:36:10Z,https://www.adzuna.de/details/5576691104?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Oberstadt, Mainz', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt']}",5576691104,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",full_time,,,permanent
"{'display_name': 'Enforto', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent/in - Data Science und Softwareentwicklung (m/w/d),0,11.57287,48.18446,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzI3Mjg0MTAyIn0.gbFqWsGNb7Ti2bjIZ3Ecq8hPhIw-G8yj1sU4aUIDN0M,"Was Du bei uns machst: Forschung, Entwicklung, Anwendung und Implementierung Data Science, Big Data Entwicklung und Integration von Automatisierungslösungen auf Basis von REST-APIs Datenbankanbindung und -abfragen im Rahmen von Datenpipelines (SQL) AI, Machine Learning, Deep Learning, Computer vision Full-Stack Programming Worum geht's Für unseren Bereich Forschung & Entwicklung suchen wir derzeit Unterstützung durch Studierende. In sowohl kundenspezifischen Projekten als auch Inhouse Forschung…",Adzuna::API::Response::Job,2026-05-12T22:49:43Z,https://www.adzuna.de/details/5727284102?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Milbertshofen-Am Hart, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart']}",5727284102,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",part_time,,,
"{'display_name': 'PAIR Finance', '__CLASS__': 'Adzuna::API::Response::Company'}",Team Lead (f/m/d) Data Science,0,13.30147,52.51115,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzI3MzQ0MDgyIn0.lOqXU9HjWqwo62mdTjxn9HTE7Vb6SuSpRmSqdfOtGJE,"Are you ready to change the market? As the innovation leader in the receivables management industry, we at PAIR Finance are proud of our unique technology. Our algorithm, based on artificial intelligence, sensitizes defaulting consumers to pay outstanding debts without straining the customer relationship. Our fully automated, individually tailored approach enables us to assess each debtor's situation and achieve higher repayment rates. Our Data and Behavioral Science teams utilize purpose-built…",Adzuna::API::Response::Job,2026-05-12T23:26:28Z,https://www.adzuna.de/details/5727344082?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Berlin', 'Charlottenburg'], 'display_name': 'Charlottenburg, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",5727344082,"{'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs'}",full_time,,,
"{'display_name': 'PAIR Finance GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Team Lead (f/m/d) Data Science,0,13.30147,52.51115,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzUyOTY5MjE4In0.kYm-xDFlugO1zVKPfpHqKXG1fzrXSHFXTMNh0Bziiwo,"Are you ready to change the market? As the innovation leader in the receivables management industry, we at PAIR Finance are proud of our unique technology. Our algorithm, based on artificial intelligence, sensitizes defaulting consumers to pay outstanding debts without straining the customer relationship. Our fully automated, individually tailored approach enables us to assess each debtor's situation and achieve higher repayment rates. Our Data and Behavioral Science teams utilize purpose-built…",Adzuna::API::Response::Job,2026-06-05T11:27:06Z,https://www.adzuna.de/details/5752969218?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Charlottenburg, Berlin', 'area': ['Deutschland', 'Berlin', 'Charlottenburg']}",5752969218,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,97000.0,117000.0,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Sporthochschule Köln'}",Junior Professorship Data Science (female/male/diverse),0,6.90048,50.93709,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NDAyMTcxMSIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.V3ErTnOFCnI6bEatzTOuNAV7BM-AFimk4UPg_AjcfSc,Salary: 28.000 - 45.500 € per year Requirements: Wir suchen eine herausragende Early-Career-Forscherin bzw. einen herausragenden Early-Career-Forscher mit Forschungserfahrung im Bereich Data Science. Sie verfügen über abgeschlossene Hochschulstudien und eine Promotion. Sie bringen geeignete pädagogische bzw. didaktische Fähigkeiten mit. Sie haben relevante internationale Publikationen im Bereich der Professur. Sie verfügen über Erfahrung in der Anwendung und/oder Entwicklung von Machine Learnin…,Adzuna::API::Response::Job,2026-06-06T06:43:41Z,https://www.adzuna.de/details/5754021711?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Braunsfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Braunsfeld, Köln'}",5754021711,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",full_time,28000.0,45500.0,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wbs Coding School'}",Lead Instructor: Data Science (m/f/d),0,,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzI4NDI0MTQzIn0.GUaFmZqr8bdGoYwZR2BNL9cHxZmzIdRBS3OUcTha_KQ,"We’re on a mission to empower individuals to launch successful careers in tech. As our Lead Instructor, you will play a pivotal role in for the learning success of our international students. NOTE: Position open to the residents of Germany , Austria and Spain only. Join WBS CODING SCHOOL, one of Germany's leading tech schools, and help shape the future of tech talent. As Lead Instructor (m/f/d), you are the primary contact person for our students in Data Science an Data Analytics programs at WB…",Adzuna::API::Response::Job,2026-05-13T22:56:09Z,https://www.adzuna.de/details/5728424143?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",5728424143,"{'label': 'Lehrberufe', 'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",Abschlussarbeit Data Science / Mechanikdesign (m/w/x),0,10.10558,48.78408,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NTg5Njk4MDE3In0.r0cAGym6LxjMh1wUEFuzSIKfzac8BHbSh6PHauG8Je4,"Enabler für kleinere, leistungsfähigere und energieeffizientere Mikrochips Arbeiten, wo das Morgen entsteht. Rund 80 Prozent aller Mikrochips weltweit werden mit ZEISS Technologien gefertigt. Als Herzstück eines jeden elektronisch gesteuerten Systems sind sie aus unserem Alltag nicht mehr wegzudenken – egal ob im Smartphone, im Smart Home oder in Smart Factories. ZEISS ist Technologieführer im Bereich Halbleiterfertigungs-Equipment. Mit hochpräzisen Lithographie-Optiken, Photomasken-Systemen un…",Adzuna::API::Response::Job,2026-01-17T21:24:39Z,https://www.adzuna.de/details/5589698017?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",5589698017,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'creative-design-jobs', 'label': 'Stellen aus Kreation & Design'}",full_time,,,
"{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent Process & Data Science (w/m/d),0,11.59038,48.16652,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTc3MzE5NSIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.KUvhDH1TdWotO7Gt2Dk1uHCvOzgxU-dB_383fw6ivtM,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",Adzuna::API::Response::Job,2026-05-14T23:21:24Z,https://www.adzuna.de/details/5729773195?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Schwabing-Freimann, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann']}",5729773195,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",part_time,,,
