created,title,description,salary_is_predicted,longitude,category,latitude,redirect_url,location,id,__CLASS__,adref,company,contract_time,salary_max,salary_min,contract_type
2026-07-18T03:18:54Z,Duales Studium Wirtschaftsinformatik an der DHSH in Kiel,"Die Duale Hochschule Schleswig-Holstein (DHSH) bietet als staatlich anerkannte Hochschule für angewandte Wissenschaften an den Studienstandorten Kiel, Lübeck und Flensburg duale Studiengänge und praxisverbundene Forschung. Vor über 50 Jahren als Berufsakademie Schleswig-Holstein gegründet, bietet die DHSH Studierenden die Chance, von jahrzehntelanger Erfahrung im dualen Studium zu profitieren. Angeboten werden in Zusammenarbeit mit über 400 Partnerunternehmen die dualen Bachelorstudiengänge Bet…",0,10.137982,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",54.319658,https://www.adzuna.de/land/ad/5805590366?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=256AFFCC0D85C7C08017E473C33B2EC573425D86,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], 'display_name': 'Kiel, Schleswig-Holstein', '__CLASS__': 'Adzuna::API::Response::Location'}",5805590366,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNTU5MDM2NiIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.F-BfkfFY72TM4h9BLB91T_ealG6c5N0IJ-CxmOrBB1w,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Duale Hochschule Schleswig-Holstein '}",,,,
2026-07-13T19:00:09Z,Leitung Stabsstelle Interne Revision (m/w/d),"Das Center for the Transformation of Chemistry (CTC) ist ein neu entstehendes Großforschungszentrum in Mitteldeutschland mit den Standorten Delitzsch in Sachsen und Merseburg in Sachsen-Anhalt. Das Zentrum wird in der Gesellschaftsform einer gGmbH vom Bund sowie den Ländern Sachsen und Sachsen-Anhalt betrieben und finanziert. Am CTC wollen wir Chemie neu denken und umsetzen – und zwar auf vielen Ebenen: neue Materialien, neue chemische Prozesse und Anlagen und eine neue Art chemisch zu forschen…",0,12.33728,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",51.52196,https://www.adzuna.de/land/ad/5798958887?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=75A034F5EE6774724B91C8F38953C1086EEFEFD9,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Delitzsch, Nordsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Nordsachsen (Kreis)', 'Delitzsch']}",5798958887,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODk1ODg4NyIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.nZKUSKjWPnEJ_sDuhQiZKi-EG20WM9032NQV-e-8k2g,"{'display_name': 'CTC gGmbH – Center for the Transformation of Chemistry', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-25T15:28:44Z,Team Lead Scientific IT (m/w/d),"Das Deutsche Zentrum für Neurodegenerative Erkrankungen (DZNE) ist ein weltweit führendes, inter­national ausgerichtetes Forschungs­zentrum, das sich der Entdeckung neuer Ansätze zur Prävention und Behandlung neuro­degenerativer Erkrankungen verschrieben hat. Team Lead Scientific IT (m/w/d) Code: 1559/2026/7 in Voll- oder Teilzeit (mind. 75 %) zum nächstmöglichen Zeitpunkt, 2 Jahre, mit Option auf Entfristung Standort: Bonn Aufgaben Als Team Lead übernehmen Sie die strategische Gesamtverantwort…",0,7.112412,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",50.71942,https://www.adzuna.de/land/ad/5815411813?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=51BACBEE595BB68CC67ECFE772D6662835B8DB13,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",5815411813,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODE1NDExODEzIn0.YtpH4V-nMtuYM3ixUD-g65izLAy4aK3LYnuf4Fv_Bdg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsches Zentrum für Neurodegenerative Erkrankungen e.V. '}",,,,
2026-07-16T09:08:28Z,Senior Aktuar Finance & Reserving P&C (m/w/d),"AXA Deutschland ist Teil der AXA Gruppe, einem der weltweit führenden Versicherungsunternehmen. Als einer der größten Erstversicherer in Deutschland betreuen wir rund 8 Millionen Kund:innen im Bereich Vorsorge und Versicherung. Was uns bei AXA antreibt? Unsere Neugier und unser Mut zur Innovation! Gemeinsam mit über 8.000 Kolleg:innen in ganz Deutschland gestalten wir die Zukunft der Versicherung aktiv mit. Wir sind auf der Suche nach kreativen und analytischen Köpfen, die sich auch von Herausf…",0,6.969972,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",50.940164,https://www.adzuna.de/land/ad/5802376895?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=3F0416732159B009CFEE1FBD56D00F732CEEEE0C,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",5802376895,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjM3Njg5NSIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.VyEbyHoWgQRMRr2cM9W5N97KhP_syL_Z1Hc43E7K0yk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AXA Konzern AG'}",,,,
2026-07-22T10:32:21Z,Berufsbegleitendes Studium - Data Science & Artificial Intelligence (M.Sc.) / Master@Encavis,"Auf was wir bei ENCAVIS setzen? Die Sonne. Den Wind. Und auf dich. Willkommen in der Welt von Encavis! Bei uns dreht sich alles um die Kraft der Sonne, des Windes und der konzernweit über 400 Menschen, die gemeinsam das Energiesystem der Zukunft gestalten, um eine nachhaltige Energieversorgung für zukünftige Generationen sicherzustellen. Die ENCAVIS Management GmbH & Co. KG ist die Holding der ENCAVIS GmbH, einem der führenden Stromerzeuger aus Erneuerbaren Energien in Europa. Wir betreiben ein…",0,9.987297,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",53.557429,https://www.adzuna.de/land/ad/5810573974?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=017D3FB9CF5B775FA5F954A7B877825C1CA4DBDD,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5810573974,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODEwNTczOTc0In0.b3U6Tr5wBc0WoUjEWjzLPUf-e3pukQTRfv8bTjm-zvE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ENCAVIS Management GmbH & Co. KG'}",,,,
2026-07-21T22:49:49Z,Dualer Student (m/w/d) - Studiengang: Data Science und Künstliche Intelligenz an der dualen Hochschule Mosbach,Bei uns gestaltest Du die Zukunft und bringst die digitale Transformation in unsere Fachbereiche. Hierzu erlernst Du grundlegende Kenntnisse zu den Schlüsseltechnologien des digitalen Wandels Data Science und KI im Rahmen eines Studiums an der Dualen Hochschule Baden-Württemberg Mosbach ( https://www.mosbach.dhbw.de/studium/studienangebot-bachelor/data-science-kuenstliche-intelligenz/studieninhalte-profil/ ) und erbringst Deine Praxiseinsätze an unserem Standort Wilhelmsdorf in Mittelfranken. D…,0,9.14587,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",49.35198,https://www.adzuna.de/land/ad/5809660582?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=CB1A0CFDE987351D3FC10758CD85F932CA3F22BE,"{'area': ['Deutschland', 'Baden-Württemberg', 'Neckar-Odenwald-Kreis', 'Mosbach'], 'display_name': 'Mosbach, Neckar-Odenwald-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",5809660582,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTY2MDU4MiIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.8H-csMhK7eFPK1Ms69Sw4qyLuoeO46BT1fn3PIPK4AM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gubesch GmbH'}",,,,
2026-07-18T00:48:17Z,Data Science Consultant,"Overview The Data Science Consultant provides services that maximize the value of the customer’s business through data-driven insights and enhanced decision support. This role will be responsible for advising the customer and recommending software configuration alternatives and adapting the software that is configured to optimize the solution so that the customer may realize the maximum value from the software. Responsibilities: Perform data analysis to discover patterns, trends and anomalies i…",0,8.412378,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.001249,https://www.adzuna.de/details/5805425948?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location'}",5805425948,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNTQyNTk0OCIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.7D4TxfzmTf-XQIzH3V1TRN2JckQlentOFqh4JMfZ7dE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Blue Yonder'}",full_time,,,
2026-07-03T00:47:24Z,Praktikum Data Science,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Da…",0,9.2274,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",49.18975,https://www.adzuna.de/details/5786086436?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",5786086436,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1Nzg2MDg2NDM2In0.A_cf64katliAO7Fuf993ux21JWaMdCnnRkjdZaehAlg,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
2026-07-08T18:49:51Z,Senior AI Scientist (w/m/d),"Hallo, lass uns WIR sagen! Im Data Analytics Team der HUK-COBURG transformieren wir Daten in echte Mehrwerte für über 13 Mio. Kund:innen. Als Deutschlands führende Kfz-Versicherung sind wir ein traditionsreiches und stabiles Unternehmen, welches zielgerichtet in Innovation und seine datengetriebene Zukunft investiert. Unsere agilen Data Analytics Teams setzen modernste Machine Learning und KI-Methoden ein, um Prozesse zu optimieren, faire Preise zu berechnen, Schäden digital und intelligent zu …",0,10.96603,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",50.25777,https://www.adzuna.de/land/ad/5792892597?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=71D872ADCB737B67197D2C15F5478E7E52A7E249,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Coburg, Coburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Coburg (Kreis)', 'Coburg']}",5792892597,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Mjg5MjU5NyIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.EAlo-bCjRIKUEQQunxbpuPZD0fOKlwny5EKSGjOUsoI,"{'display_name': 'HUK-COBURG Versicherungsgruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-18T03:19:04Z,Praktikant*in Digital Process Innovation,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,9.026231,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",48.720071,https://www.adzuna.de/land/ad/5805590455?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=80E63777044489B9A26B6632A895717D30DDD3F2,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], 'display_name': 'Sindelfingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5805590455,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODA1NTkwNDU1In0.tV_lzALySYahudrsDtilORacHMCkrwbe7nU6q7-jT40,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-13T17:34:15Z,"Professur für Data, AI & Transformation Management","Die International School of Management (ISM) ist eine staatlich anerkannte Hochschule und zählt zu den führenden privaten Hochschulen in Deutschland. An Standorten in Dortmund, Frankfurt/Main, München, Hamburg, Köln, Stuttgart und Berlin wird in kompakten und anwendungsbezogenen Studiengängen der Führungsnachwuchs für international orientierte Wirtschaftsunternehmen ausgebildet. Zum Studienangebot gehören Vollzeit-Programme, berufsbegleitende und duale Studiengänge sowie seit Herbst 2021 das Fe…",0,11.555737,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",48.137418,https://www.adzuna.de/land/ad/5798897025?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=FDC1D443E0DDF18984104CC9F0C2C1445482CA42,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5798897025,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1Nzk4ODk3MDI1In0.JXkl3Ms1t8LxGdq9C2MOU7sQEDlTeBhGeEn_iuGn1Gg,"{'display_name': 'International School of Management ', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-21T22:57:04Z,Duales Studium Bachelor of Science (B.Sc.) Data Science und knstliche Intelligenz (m/w/d) 2027,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz anüber 100 Standorten vereinen wir Erfahrung und Innovation mit derüber 100-jährigen Kompetenz eines erfolgreichen Bankhauses– kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerlebnis…",0,8.38979,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",49.01336,https://www.adzuna.de/land/ad/5809699626?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=F817551DC4E0505880EB0639C3DD7C9DFB337395,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt'], 'display_name': 'Innenstadt, Karlsruhe'}",5809699626,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODA5Njk5NjI2In0.1mp1JT1YHpozFSTkrxfGqoqyNzqIww4NityDJvVp-ao,"{'display_name': 'BBBank eG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-21T22:59:12Z,"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2027",Das ist dein Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eineÜbernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientierun…,0,11.01935,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.46381,https://www.adzuna.de/land/ad/5809714914?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=7C57079499765E02BF8244BC25C4AEA18958F2A4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Doos, Nürnberg', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Doos']}",5809714914,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODA5NzE0OTE0In0.bdbm6Mt4fbEnsztQcPfpLx67kUX5VyoesiBiLZt1Fwk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DATEV eG'}",,,,
2026-06-03T11:38:38Z,Duales Studium Bachelor of Science (B.Sc.) Data Science und knstliche Intelligenz (m/w/d) 2027,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz anüber 100 Standorten vereinen wir Erfahrung und Innovation mit derüber 100-jährigen Kompetenz eines erfolgreichen Bankhauses– kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerlebnis…",0,8.412378,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",49.001249,https://www.adzuna.de/land/ad/5750389086?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=2A546E6A4CD6C05D1693DE36D50BCB026400255D,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], 'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5750389086,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NzUwMzg5MDg2In0.cOURjoRaBLy3ySo-Xs-2fmqHPCjTrivKthj_dgMXgQg,"{'display_name': 'BBBank eG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-05T01:48:24Z,"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2027",Das ist dein Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eineÜbernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientierun…,0,11.083642,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",49.443967,https://www.adzuna.de/land/ad/5788591414?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=C324DFB5529A7982C109999BF348D3184B650ACE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg'], 'display_name': 'Nürnberg, Bayern'}",5788591414,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1Nzg4NTkxNDE0In0.g5eLYwHxxSt0gAxvUkXHswp7s5p4HbrUjjXTsj9YYR8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DATEV eG'}",,,,
2026-07-22T10:36:48Z,Mathematiker/Aktuar (d/m/w) Data Science/Pricing/Risikomanagement/Solvency II,"Meyerthole Siems Kohlruss (MSK) ist eine aktuarielle Beratungsgesellschaft mit Sitz in Köln und seit 1998 im deutschsprachigen Raum für Schaden- und Unfallversicherer tätig. Unsere Schwerpunkte liegen auf abwechslungsreichen Aufgaben aus den Bereichen Data Science, Telematik, Pricing, Naturgefahren, Bilanzbewertung, Rückversicherung und Solvency II. Wir widmen uns Zukunftsthemen, entwickeln maßgeschneiderte Lösungen am Puls der Zeit. Zu unseren Mandanten zählen sowohl etablierte Versicherer als…",0,6.969972,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",50.940164,https://www.adzuna.de/land/ad/5810591199?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=8059906EFE6A243EACE2D739D0482AAA3ACAF9F4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}",5810591199,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODEwNTkxMTk5In0.Tp_EUJ2nAwkVbxiytg0qPHIV95aeUiSeJXuSdc2xA9U,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Meyerthole Siems Kohlruss Ges. für aktuarielle Beratung mbH'}",,,,
2026-07-25T12:42:07Z,AI Engineer (m/w/d) – Machine Learning & Data Science | Brillux Münster,"Bei Brillux geht es um mehr als Farben und Lacke – wir stehen für Qualität, Verlässlichkeit und ein starkes Miteinander. Als Familienunternehmen in fünfter Generation wissen wir, dass Erfolg nur gemeinsam entsteht – durch Menschen die anpacken, gestalten und einander vertrauen. Mehr als 2.700 Mitarbeitende und über 400 Auszubildende arbeiten in vier Werken und an über 190 Standorten in Deutschland und Europa daran, Brillux jeden Tag weiterzuentwickeln – mit Ideen, Verantwortung und Teamgeist. W…",0,7.621504,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",51.955292,https://www.adzuna.de/land/ad/5815312808?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=47A02B26B8F1062BB0E16443A9883DB726499780,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], 'display_name': 'Münster, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",5815312808,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODE1MzEyODA4In0.MuRH9klz243ZPg86PxSoJYPXHxA8xDsVKFvEHWQEPCo,"{'display_name': 'Brillux GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
