location,category,redirect_url,title,latitude,description,salary_is_predicted,longitude,adref,company,id,created,__CLASS__,contract_time,salary_max,salary_min,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Barnim (Kreis)', 'Bernau bei Berlin'], 'display_name': 'Bernau bei Berlin, Barnim (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5510658131?utm_medium=api&utm_source=a4bcf954,"Applied Scientist, Data Science",52.68087,"Who we are Prior Labs is building foundation models that understand tabular data, the backbone of science and business. Foundation models have transformed text and images, but structured data has remained largely untouched. We’re tackling this $600B opportunity to fundamentally change how organizations work with scientific, medical, financial, and business data. Momentum: We’re the world-leading organization in structured data ML. Our TabPFN v2 model was published in Nature and set a new state-…",0,13.58363,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUlUMFo0d1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NTEwNjU4MTMxIn0.T0zKud_52KsvuM8wrAlLNdRHqV9MvNadoACK1KI6aYk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Prior Labs'}",5510658131,2025-11-23T19:16:26Z,Adzuna::API::Response::Job,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",https://www.adzuna.de/details/5624851051?utm_medium=api&utm_source=a4bcf954,Werkstudent:in Data Science & Analytics,48.14093,"Position Du hast Lust, mit modernen Tools zu arbeiten und digitale Prozesse aktiv mitzugestalten? Du arbeitest dich schnell in neue Technologien ein und denkst gerne lösungsorientiert? Dann bist du bei uns genau richtig! WERKSTUDENT:IN DATA SCIENCE & ANALYTICS Ab sofort, für mind. 6 Monate, 20h/Woche, örtlich flexibel Was gibt es zu tun? Mitarbeit an der Weiterentwicklung und Pflege von Business-Applikationen auf Basis der Microsoft Power Platform (Power Apps, Power Automate, SharePoint) Entwic…",0,11.56907,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNDg1MTA1MSIsInMiOiJNSVQwWjR3UThSR0NPcWVyOWZ6U2FnIn0.jShYguNAB5undvxvYKSYxpJ4NjdCCO5CV1dNwHP-CFQ,"{'display_name': 'H&Z', '__CLASS__': 'Adzuna::API::Response::Company'}",5624851051,2026-02-11T22:04:58Z,Adzuna::API::Response::Job,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,Team Lead Data Science,52.507706,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",0,13.420806,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3MDQ4OTA3NSIsInMiOiJNSVQwWjR3UThSR0NPcWVyOWZ6U2FnIn0.6V3WSxJ3eLuV8uaFsWUjDot6aBZwQB19aIw0thgLNJo,"{'display_name': 'Mapp Digital Us Llc', '__CLASS__': 'Adzuna::API::Response::Company'}",4870489075,2024-09-20T13:48:26Z,Adzuna::API::Response::Job,full_time,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5458103140?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science in Neckarsulm,,"Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…",0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUlUMFo0d1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NDU4MTAzMTQwIn0.-kBiqJrPhF5Rnb-9lMJoA2-h9_A77k5Vij7RDZ4ZYJE,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",5458103140,2025-10-22T01:23:50Z,Adzuna::API::Response::Job,full_time,,,
"{'area': ['Deutschland', 'Niedersachsen', 'Hameln-Pyrmont (Kreis)', 'Hameln'], 'display_name': 'Hameln, Hameln-Pyrmont (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",https://www.adzuna.de/land/ad/5636196868?se=MIT0Z4wQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=1FB7EA9C414CA6474721D2D5981F1759C83C7EB0,Service Application Engineer (m/w/d),52.113683,"Willkommen bei AERZEN! Für unsere Tochtergesellschaft Aerzen Digital Systems GmbH, mit Standort in Hameln suchen wir Sie. Die Gesellschaft konzentriert sich auf die Entwicklung und Vermarktung von digitalen und datenbasierten Dienstleistungen, sowie der notwendigen Sensorik und Hardware für das Produktportfolio von AERZEN. Die Aerzen Digital Systems GmbH steht dabei für eine offene und moderne Arbeitsatmosphäre, in der Sie das wesentliche Differenzierungsmerkmal darstellen. Wir stehen für Innov…",0,9.399852,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUlUMFo0d1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NjM2MTk2ODY4In0.E5hAHmgMbkCg-2y20plbFtYLPLcOnO0ZRHwqHMQ0mU8,"{'display_name': 'Aerzener Maschinenfabrik GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5636196868,2026-02-19T18:17:02Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",https://www.adzuna.de/land/ad/5634080002?se=MIT0Z4wQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=4C5C78AB5314B541BE4264BA0C0D75AA762D5FA7,Werkstudent KI-Evaluierung (d/m/w/x),48.383137,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,9.856945,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzNDA4MDAwMiIsInMiOiJNSVQwWjR3UThSR0NPcWVyOWZ6U2FnIn0.3X7WD4OQWwyy-LITTlih-rfq0ZFHTPI__LqJiwWMHqc,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}",5634080002,2026-02-18T06:12:39Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",https://www.adzuna.de/land/ad/5637313523?se=MIT0Z4wQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=D0909D7471721AFFC3E729B41AE13B2BE68E5DDB,Data & AI Solution Architect - Forward Deployed (m/w/d),48.137418,"Das sind wir: Die Atos Group ist ein weltweit führender Anbieter im Bereich der digitalen Transformation. Mit ca. 67.000 Mitarbeitenden und einem Jahresumsatz von ca. 10 Mrd. EUR agiert das Unternehmen in 61 Ländern unter zwei Marken: Atos für Services und Eviden für Produkte. Als europäische Nummer eins in den Bereichen Cybersicherheit, Cloud und High-Performance-Computing arbeitet die Atos Gruppe für eine sichere und dekarbonisierte Zukunft und bietet maßgeschneiderte KI-gestützte End-to-End …",0,11.555737,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzNzMxMzUyMyIsInMiOiJNSVQwWjR3UThSR0NPcWVyOWZ6U2FnIn0.4-6xyBYIPVbGeMAQ28bICuV2ipP91Uu6_XBuUflTamE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atos'}",5637313523,2026-02-20T06:17:59Z,Adzuna::API::Response::Job,,,,
"{'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs'}",https://www.adzuna.de/details/5148236983?utm_medium=api&utm_source=a4bcf954,Werkstudent Data Science / Data Engineering (all genders),48.18449,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Werkstudent Data Science / Data Engineering (all genders) Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, kön…",0,11.44811,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE0ODIzNjk4MyIsInMiOiJNSVQwWjR3UThSR0NPcWVyOWZ6U2FnIn0.KhG7eFeuzUur1Cr0VPDmeX2M8db1ywWW1SxL-jUHtvQ,"{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5148236983,2025-04-16T21:50:01Z,Adzuna::API::Response::Job,part_time,,,
"{'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",https://www.adzuna.de/land/ad/5633384331?se=MIT0Z4wQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=F6AACC0439228E2C60C1C658C80FF149C19197BC,Werkstudent*in Prozessmodellierung & Datenflüsse Vehicle Data & AI Solutions,48.68872,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,8.98349,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUlUMFo0d1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NjMzMzg0MzMxIn0.bjLs5dH_XS4tu6hlYmMWSb6jKDVsmRIGfudy6uW4vWc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",5633384331,2026-02-17T19:44:25Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Hattersheim am Main'], 'display_name': 'Hattersheim am Main, Main-Taunus-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",https://www.adzuna.de/land/ad/5637314692?se=MIT0Z4wQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=040503915443D2A8B15EF4A728AAB87C174F0126,Senior Manager Decision Intelligence (m/w/d),50.06929,"Du arbeitest gerne im Team? Du bist interessiert an innovativen Technologien? Du möchtest Verantwortung übernehmen und etwas bewegen? Dann bieten wir dir bei Kuraray den richtigen Rahmen für die Entfaltung deiner Persönlichkeit. Als weltweit tätiges, dynamisch wachsendes Unternehmen der Spezialchemie mit japanischen Wurzeln zählen wir zu den größten Anbietern von Polymeren und synthetischen Mikrofasern und sind international führend in der Entwicklung und Anwendung innovativer Hochleistungsmate…",0,8.48668,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUlUMFo0d1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NjM3MzE0NjkyIn0.JLT6CdGBK5l0CrGrlijQ-7vNqE-iqxEvlNjI_hGtu8o,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kuraray Europe GmbH'}",5637314692,2026-02-20T06:18:56Z,Adzuna::API::Response::Job,,,,
"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen'}",https://www.adzuna.de/land/ad/5639275195?se=MIT0Z4wQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=A09CE38AB821B6E5FDB856F4FEFCB35A387849BB,Senior Expert Site Reliability Engineer (m/w/d),51.226802,"Als innovativer Technologie- und Dienstleistungskonzern steht Vodafone Deutschland für Kommunikation und Service aus einer Hand. Jede:r zweite Deutsche ist Vodafone-Kund:in - ob surfen, telefonieren oder fernsehen; ob Büro, Bauernhof oder Fabrik - die Vodafone-Technologie vernetzt jeden und alles, immer und überall. Bei Vodafone haben wir seit über 30 Jahren das Leben von Milliarden von Menschen verändert. 2021 wird Vodafone 5G für 20 Millionen Menschen ausbauen und bis 2022 zwei Drittel aller …",0,6.808387,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzOTI3NTE5NSIsInMiOiJNSVQwWjR3UThSR0NPcWVyOWZ6U2FnIn0.tjXfA-XkpdR1Jf8Uf4VKQBQYGiu6wYId_U50ha8rs9c,"{'display_name': 'Vodafone GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5639275195,2026-02-21T06:20:19Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiburg im Breisgau, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5594626485?utm_medium=api&utm_source=a4bcf954,"Associate Manager, Clinical Data Sciences",47.999458,"Work Flexibility: Remote or Hybrid or Onsite Grow Your Career at Stryker as an Associate Manager, Clinical Data Science! As an Associate Manager for Clinical Data Sciences, you will lead a diverse team of experts and collaborate with internal and external stakeholders to implement and execute Clinical Data Sciences initiatives for the Instruments division. This role involves driving operational planning, building technical infrastructure to support excellence in evidence communication, and inte…",0,7.816286,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NDYyNjQ4NSIsInMiOiJNSVQwWjR3UThSR0NPcWVyOWZ6U2FnIn0.jMcfjTGgRgUwBSM7j5imofLe10O7vFWDVayxdtp4AHM,"{'display_name': 'Stryker', '__CLASS__': 'Adzuna::API::Response::Company'}",5594626485,2026-01-21T21:31:52Z,Adzuna::API::Response::Job,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Stade (Kreis)', 'Freiburg (Elbe)'], 'display_name': 'Freiburg (Elbe), Stade (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5596663375?utm_medium=api&utm_source=a4bcf954,"Associate Manager, Clinical Data Sciences",53.82393,"Grow Your Career at Stryker as an Associate Manager, Clinical Data Science As an Associate Manager for Clinical Data Sciences, you will lead a diverse team of experts and collaborate with internal and external stakeholders to implement and execute Clinical Data Sciences initiatives for the Instruments division. This role involves driving operational planning, building technical infrastructure to support excellence in evidence communication, and integrating real-world data sources into Strykeru2…",0,9.2879,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NjY2MzM3NSIsInMiOiJNSVQwWjR3UThSR0NPcWVyOWZ6U2FnIn0.mVO1SZeBr6sSVK-7hZ9NsaXroaLenzgbYr_jEP4dk_o,"{'display_name': 'Stryker', '__CLASS__': 'Adzuna::API::Response::Company'}",5596663375,2026-01-23T03:06:48Z,Adzuna::API::Response::Job,,,,
"{'display_name': 'Freiburg (Elbe), Stade (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Stade (Kreis)', 'Freiburg (Elbe)'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5595105536?utm_medium=api&utm_source=a4bcf954,"Associate Manager, Clinical Data Sciences",53.82393,"Grow Your Career at Stryker as an Associate Manager, Clinical Data Science As an Associate Manager for Clinical Data Sciences, you will lead a diverse team of experts and collaborate with internal and external stakeholders to implement and execute Clinical Data Sciences initiatives for the Instruments division. This role involves driving operational planning, building technical infrastructure to support excellence in evidence communication, and integrating real-world data sources into Stryker's…",0,9.2879,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUlUMFo0d1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NTk1MTA1NTM2In0.YL7l2uUT_KXWzoxl43C41QfNRYCRYn78acM6YGnPIc8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stryker'}",5595105536,2026-01-22T04:57:19Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",https://www.adzuna.de/details/5619443029?utm_medium=api&utm_source=a4bcf954,Data Science - Work Student / Intern,,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…",0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUlUMFo0d1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NjE5NDQzMDI5In0.w45X5qbhxgtA-igrFZHL0wwTxxbNji_MFfnrSCWUVWY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hawk'}",5619443029,2026-02-07T21:04:27Z,Adzuna::API::Response::Job,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5594629150?utm_medium=api&utm_source=a4bcf954,Werkstudent (all genders) - Data Science,,"Wir suchen dich als Verstärkung für unser Team in Hamburg , Düsseldorf , Köln , Berlin, München oder auch gerne remote als Werkstudent (all genders) - Data Science . Es erwarten Dich facettenreiche und verantwortungsvolle Aufgaben in unterschiedlichen Branchen wie Fashion, Retail, Electronics, Internetservices oder Automotive. Erstellen von Zielgruppen-Analysen Auswertung von marketingrelevanten Modellen, z.B. anhand von Spend-, Umsatz- und Tracking-Daten Mitwirkung bei der Standardisierung von…",0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUlUMFo0d1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NTk0NjI5MTUwIn0.IOMmcVD56n6Gn9wiRwYhWYEjJqIIoVEX97u82xfgrWU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Future Marketing'}",5594629150,2026-01-21T21:36:06Z,Adzuna::API::Response::Job,part_time,,,
"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5565417661?se=MIT0Z4wQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=A91477BB1F6179CFD02624F983FF859A9C2733A8,Praktikum im Bereich Data Science - Inklusiver Job   ,50.129683,"Die Deutsche Bundesbank ist eine besondere Bank: Ein integraler Bestandteil des Europäischen Systems der Zentralbanken mit bedeutender Funktion in der Finanzstabilität, Bankenaufsicht, Geldpolitik und im Zahlungsverkehr in Deutschland. Allem voran jedoch sind wir ein starkes Team aus zuverlässigen und verantwortungsbewussten Menschen, die mit ihrer täglichen Arbeit die Voraussetzungen für einen stabilen Euro und eine funktionierende Wirtschaft schaffen. Finden auch Sie bei uns Ihre verantwortun…",0,8.650578,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUlUMFo0d1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NTY1NDE3NjYxIn0.y2y6pcjShRpslJmI7q_qASa58uN0yaU4de5xnz291Rw,"{'display_name': 'Deutsche Bundesbank', '__CLASS__': 'Adzuna::API::Response::Company'}",5565417661,2026-01-02T23:53:51Z,Adzuna::API::Response::Job,,,,
