title,id,created,adref,redirect_url,longitude,description,__CLASS__,location,latitude,salary_is_predicted,company,category,contract_time,contract_type,salary_max,salary_min
Duales Studium B. Sc. Data Science und Künstliche Intelligenz in Ingelheim 2026 - Inklusiver Job   ,5218713222,2025-05-27T19:36:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjE4NzEzMjIyIn0.ZbysIF9z3nmB9GptmEVM_e0RV3QoB8DCgbaRg7W1HGM,https://www.adzuna.de/land/ad/5218713222?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=6F80F8DDF68053EF49298BBFC7D1901D37F849DB,8.06555,"Die Stelle Bewirb Dich jetzt für den Start im September 2026! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst dich für Machine Learning? Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast du die Möglichkeit dein Wissen, das du an der Dualen Hochschule Mannheim erwirbst, in ve…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz-Bingen (Kreis)', 'Ingelheim am Rhein'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ingelheim am Rhein, Mainz-Bingen (Kreis)'}",49.97586,0,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Praktikum oder Abschlussarbeit Betriebsmittelentwicklung (w/m/d),5207046392,2025-05-20T07:35:46Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwNzA0NjM5MiIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.qzSi080jE8FN4ihdUyf3pkh6cDQAnjYYRBMYKRwFIwg,https://www.adzuna.de/land/ad/5207046392?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=2580557DF065B0EA51D72E600D47AD93934501A2,,"EndressHauser ist ein international führender Anbieter von Messgeräten, Dienstleistungen und Lösungen für die industrielle Verfahrenstechnik. Auch mit weltweit über 17.000 Mitarbeitenden sind wir ein Familienunternehmen geblieben und stolz auf unser herzliches Arbeitsklima. So verbindet die Mitarbeit bei uns immer zwei Seiten: die technische plus die menschliche. Das Ergebnis: ein Mehr an Zufriedenheit. Jeden Tag. Aufgaben Praktikum oder Abschlussarbeit für das Wintersemester 2025/2026 Begeiste…",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,0,"{'display_name': 'Endress+Hauser SE+Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Consultant Data Science & Business Intelligence / Banking (m/w/d),5225780892,2025-06-01T05:35:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjI1NzgwODkyIn0.9EfHafQj-0Wv0sxShpMJgs3tTBMaGE4KpVeBM6QsrCg,https://www.adzuna.de/land/ad/5225780892?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=E2F805630E1FE2A5D135186C39BEC10A5A095436,9.187224,"Für den Standort: Berlin, Frankfurt, Hannover, Karlsruhe, Köln, München, Münster, Nürnberg, Stuttgart Wir sind die msg for banking ag – mehr als 600 kluge Köpfe, die mit Fachexpertise, IT-​Kompetenz und Leidenschaft namhafte Kunden der Finanzdienstleistungsbranche unterstützen und mit einem passgenauen Leistungsangebot bei der digitalen Transformation begleiten. Wir möchten Menschen gewinnen und begeistern, mit denen wir unsere langfristigen Ziele erreichen und das sich ändernde Geschäft stetig…",Adzuna::API::Response::Job,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.776198,0,"{'display_name': 'msg for banking', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,,,
"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2025",5056972875,2025-02-20T02:20:59Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA1Njk3Mjg3NSIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.qMSaiT8M80y7sPA855xyQX640jJC8MJMqjgGcUNkJWQ,https://www.adzuna.de/land/ad/5056972875?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=848509D12B5A8119105C74F684400F4396860FA8,11.083642,Das ist das Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eine Übernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientierun…,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg'], 'display_name': 'Nürnberg, Bayern'}",49.443967,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Datev eG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",full_time,,,
Masterarbeit Entwicklung eines Autoencoders für präzise Seeboden-Rekonstruktion (m/w/d),5228935135,2025-06-02T19:45:06Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjI4OTM1MTM1In0.PRvc7PmxEm_sMlMinNG4mnRN4xiNxQDddl0-pKe9zGQ,https://www.adzuna.de/land/ad/5228935135?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=335C39A0E860B3E938DFD4F01184C463E58DADFB,8.786477,"ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elektronik Marinen auf der ganzen Welt, die See sicherer zu machen. Unseren Kunden bieten wir ein breites Angebot u. a. an Sonaren und Sensoren, Führungssystemen für unbemannte Unterwasserfahrzeuge, U-Boote und Überwasserschiffe, Minenabwehrsystemen sowie Funk- und Kommunikationsanlage. Aufgaben Architekturentwurf: Entwicklung eines …",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bremen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bremen, Deutschland'}",53.10403,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ATLAS ELEKTRONIK GmbH'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
Senior Data Scientist mit Schwerpunkt Ökonometrie/ Predictive Analytics (gn*),5239831278,2025-06-08T09:03:33Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzOTgzMTI3OCIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.353VnHRQ_BSiuyhLX1dHjD2bV6tP6_IbEbSb35_1J4s,https://www.adzuna.de/land/ad/5239831278?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=05568CCE277D8AEFF9EF6F7B882C873661D44237,,"Du bist Analytiker, Gestalter und hast Lust etwas zu bewegen? Dann bist Du bei uns genau richtig. Unser BI & Analytics Team stellt mit Hilfe von Algorithmen maßgeschneiderte Lösungen bereit, damit Entscheidungen zukunftsorientiert getroffen werden können. Als Partner auf Augenhöhe in den Bereichen Reporting und Analysen wird hier die Zukunft mitgestaltet! Für unsere Unternehmenszentrale in Coesfeld-Lette (bei Münster) suchen wir einen Senior Data Scientist mit Schwerpunkt Ökonometrie/ Predictiv…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,0,"{'display_name': ""Ernsting's family"", '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Kreation & Design', 'tag': 'creative-design-jobs'}",,,,
Team Lead Data Science Engineering (m/w/d),5243270290,2025-06-10T22:38:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjQzMjcwMjkwIn0.1nusB4fFKifOncso5Ag7wWDQVXCm07MFvmWuHp94VGU,https://www.adzuna.de/land/ad/5243270290?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=36E93B2EDBA6827B23D7989568CCD7D11C2848D2,6.96735,"Als Team Lead Data Science Engineering (m/w/d) verstärkst Du unsere Data & Analytics Unit und bist der Dreh- und Angelpunkt, um aus unsere Data Science Produkte das Beste für Deichmann und unsere Kunden herauszuholen. Mit unseren innovativen Produkten, die wir in enger Kooperation mit den Fachbereichen entwickelt haben, sind wir direkt verzahnt mit dem Unternehmenserfolg. Werde Teil von Deichmann und hilf uns Data Science noch besser in d Tätigkeiten Du führst ein engagiertes Team von Data Scie…",Adzuna::API::Response::Job,"{'display_name': 'Altendorf, Essen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf']}",51.46121,0,"{'display_name': 'Deichmann SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs'}",,,,
Werkstudent in Backend-Entwicklung und Data Science (m/w/d),5242667259,2025-06-10T15:11:28Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MjY2NzI1OSIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.0xeXDDzQyjk5s0xqImbVcHueiHVM7ZultXzoJ8eahdM,https://www.adzuna.de/land/ad/5242667259?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=221DCCA2D7F7856517D12CFA6232D6FBAA095B5C,8.45882,"Wir bei Knuddels haben uns das Ziel gesetzt, soziale Netzwerke wieder wirklich sozial zu machen - mit echter menschlicher Nähe statt bloßen Content-Konsums. In unserer Community soll jedes Mitglied 3 wichtige Menschen für sein echtes Leben finden: Deine Aufgabe ist es, mit Hilfe unserer Daten herauszufinden, welche Menschen zusammenpassen und die richtigen Erkenntnisse zu ziehen, um unsere Vision zu erreichen. Tätigkeiten Du unterstützt unsere Data Scientists dabei, aus unseren Events Erkenntni…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}",49.03084,0,"{'display_name': 'Knuddels GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",,,,
Entwicklungsingenieur (m/w/d) Im Bereich Messtechnik / Data Science,5234483287,2025-06-05T13:46:40Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNDQ4MzI4NyIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.8tEtEUIxtfcGFpGUjqx8WuTZjBXbBzhuxcBlnFhntKY,https://www.adzuna.de/land/ad/5234483287?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=66E4CAF03FA100AD7972F5A1858F149F4CB4BE9A,13.71006,"Für den Weltmarkt projektieren und fertigen wir Hochspannungs- und Hochstromprüfsysteme zur Prüfung von Energiekabeln, Hochspannungstransformatoren und weiteren Geräten der elektrischen Energieübertragung. Mit unseren innovativen Produkten und digitalen Lösungen unterstützen wir den Netzausbau für eine nachhaltige Energieversorgung. Wir eröffnen Ihnen als Unternehmen in der REINHAUSEN Gruppe . klicken sie bewerben, für die volle Stellenbeschreibung",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Friedrichstadt, Dresden', 'area': ['Deutschland', 'Sachsen', 'Dresden', 'Friedrichstadt']}",51.05811,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HIGHVOLT Prüftechnik Dresden GmbH'}","{'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs'}",,,,
Senior Data Analyst (m/f/d) Commercial,5213810468,2025-05-24T07:35:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjEzODEwNDY4In0.0S39OFNCuINeMiLQ5t1_ZOt389z6guKT2gyFipYMrhE,https://www.adzuna.de/land/ad/5213810468?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=99E30EDE4F4D5990F691931F73BEDCA11F5D81BD,6.808387,"At The Stepstone Group, we have a simple yet very important mission: The right job for everyone. Using our data, platform, and technology, we create opportunities for jobseekers and companies around the world to find a perfect match in fair and equitable way. With over 20 brands across 30 countries, we strive for fair and unbiased hiring. Join our team of 4,000 employees and be part of reshaping the labour market and becoming the world's leading job platform. Aufgaben We are looking for a Senio…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",51.226802,0,"{'display_name': 'Stepstone GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",,,,
Abschlussarbeit zum Thema Generative KI und Datenmanagement in der Fabrikplanung (m/w/d),5207042235,2025-05-20T07:32:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjA3MDQyMjM1In0.U9lIYmiFCc1fWKGUwXnOxYDzNrE0m6dOqFEsbA_nOyw,https://www.adzuna.de/land/ad/5207042235?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=25C378CE833917931AE9A13F708545DA60ADACF9,10.88109,"Schaeffler - das ist die Faszination eines internationalen Technologie-Konzerns, verbunden mit der Kultur eines Familienunternehmens. Als Partner aller bedeutenden Automobilhersteller sowie zahlreicher Kunden im Industriebereich bieten wir Ihnen viel Raum für Ihre persönliche Entfaltung. Grundvoraussetzung für die Erstellung einer Abschlussarbeit ist der Nachweis der Immatrikulation. Diese Stelle ist ab sofort zu besetzen. Aufgaben Mitarbeit bei Spezifikation der notwendigen Daten für die GenAI…",Adzuna::API::Response::Job,"{'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}",49.56892,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG & Co. KG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
Trainee Focus Data Science - Board Area Germany (m/w/d),5225777251,2025-06-01T05:30:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjI1Nzc3MjUxIn0.FQeN3F7XKKED4d8pgaZAh6PwcFsFJs52ZTaj8g_uBW4,https://www.adzuna.de/land/ad/5225777251?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=2449F03D9C9CDF52184173E61457D67B38F0A8C9,7.112412,"Zusätzliche Benefits: Garantierte Zielposition: Unsere Trainees erhalten, von Anfang an, einen unbefristeten Arbeitsvertrag. Besonderes Onboarding Programm: Du erhältst eine Woche umfangreiches Onboarding einschließlich Networking für einen optimalen Programmstart. Community als ein wichtiges Element: Die Trainee Community ist eng vernetzt und es finden regelmäßige Events statt, um die Teamzugehörigkeit zu stärken. Stärke dein Netzwerk: Du gestaltest dein Programm individuell. Wir unterstützen …",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",50.71942,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Telekom'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,,,
Lead Data Scientist (m/w/d),4984497449,2024-12-20T14:32:05Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk4NDQ5NzQ0OSIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.6lH1xuYODO2H4rUdBTMa6bHcaE5bgpM4ziRbS7Id6yI,https://www.adzuna.de/land/ad/4984497449?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=1C2F3A59E3AAAF3B4D3E3B5629FDB5A5FF5C3C67,,"WIR SIND ERNEUT AUSGEZEICHNET ALS TOP ARBEITGEBER 2025! Bei AP Sensing setzen wir eine Erfolgsgeschichte fort, die in der Garage von Bill Hewlett und Dave Packard begann. Als unabhängiges HP-Spin-off verbinden wir über 40 Jahre technologische Expertise mit echter Innovationsleidenschaft. Gemeinsam machen wir Infrastruktur smarter, schützen Menschen und tragen zur Sicherheit unseres Planeten bei. Unsere Leidenschaft gilt der faseroptischen Sensortechnologie – und bei ihrer Weiterentwicklung zähl…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen']}",,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AP Sensing GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",,,,
Stipendiat Fastlane Programm (w/m/x) Future Mobility,5176622857,2025-05-02T19:16:59Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MTc2NjIyODU3In0.sAvfIPUvRVoyWexNeoNfbwunNESvSebHYkejbA02hRA,https://www.adzuna.de/land/ad/5176622857?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=374FD051856C709825C57AA14AB20EBC41618D9D,11.555737,"DIE ZUKUNFT IST, WAS DU DARAUS MACHST. BMW GROUP STIPENDIATENPROGRAMM FASTLANE. Stipendiat Fastlane Programm (w/m/x). Stellenreferenz: 156953 Aufgaben Du arbeitest in unseren engagierten Teams an innovativen und nachhaltigen Technologien, die die Zukunft der Mobilität gestalten. Du sammelst Praxiserfahrungen in Zukunftsbereichen wie Data Analytics, Cloud Technologies, Cyber Security, Automatisiertes Fahren, Elektromobilität oder Smart Production. Dabei erhältst du Einblicke in spannende Projekt…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",48.137418,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BMW Group'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
Werkstudent:in (m/w/d) im Team Förderprogramme / Standardisierte Bewertung / Finanzcontrolling,5207691151,2025-05-20T19:34:07Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjA3NjkxMTUxIn0.4gp-aC3h19xWTVQ-Ye2K7Jh5L1skMh5rK1oavpT9Se8,https://www.adzuna.de/land/ad/5207691151?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=31939BE2E21C4DCEED4CB46BE8B8EA1A9A558136,9.187224,"Die NVBW – Nahverkehrsgesellschaft Baden-Württemberg mbH unterstützt das Ministerium für Verkehr Baden-Württemberg dabei, das Land zum Wegbereiter einer modernen und nachhaltigen Mobilität der Zukunft zu machen. Um dieser Herausforderung gewachsen zu sein, beschäftigen wir Expertinnen und Experten in den Bereichen Angebotsplanung und Infrastrukturentwicklung, Recht, Marketing/Erlöse/Vertrieb, Projekt- und Qualitätsmanagement sowie Neue und Digitale Mobilität. Kommen Sie zu uns und gestalten Sie…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",48.776198,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NVBW - Nahverkehrsgesellschaft Baden-Württemberg mbH'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2025,5185080629,2025-05-07T13:28:21Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MTg1MDgwNjI5In0.PdRlG4vww_P4ufDCB0ye21E-pRlQLoP5o6_zwcKwv-k,https://www.adzuna.de/land/ad/5185080629?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=7CB47C65BE7AF9A2FAB285F34DB0213AAA1C9D4F,11.56907,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssektor…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location'}",48.14093,0,"{'display_name': 'Bayerische Landesbank', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",,,,
