description,title,company,salary_is_predicted,redirect_url,adref,__CLASS__,category,location,id,created,latitude,longitude,contract_time,salary_max,salary_min,contract_type
"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereite…",Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,https://www.adzuna.de/details/5556631065?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NjYzMTA2NSIsInMiOiJtTHdJNUE0aDhSR3RuYjVEOXhvaWpBIn0.pT-CfyPwAN-dlwhPXvnehjYF9R94xMCXTMq5TDQgNEw,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Malstatt, Saarbrücken'}",5556631065,2025-12-26T20:20:06Z,49.253,6.96191,full_time,,,permanent
"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kompl…",Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5557619037?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NzYxOTAzNyIsInMiOiJtTHdJNUE0aDhSR3RuYjVEOXhvaWpBIn0.VU4E8jDBV1lFDeQjARWX19CSSWZ00DNcBYvQwRDuQR0,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], 'display_name': 'Mitte, Ulm'}",5557619037,2025-12-27T20:36:20Z,48.36497,8.29909,full_time,,,permanent
"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5497413060?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUx3STVBNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NDk3NDEzMDYwIn0.lhibJf-9yZaZMPjxfaHnpSIqNsyhyeWt1duTDR2QtWo,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location'}",5497413060,2025-11-15T17:50:12Z,49.03084,8.45882,full_time,,,permanent
"Dieser Studiengang bereitet Dich darauf vor, den digitalen Wandel in Unternehmen voranzutreiben und aktiv mitzugestalten. Dazu werden Grundlagen der Informatik und der Wirtschaftsinformatik mit Kerninhalten der Data Science kombiniert. Themen wie Cloud Computing, Big Data, Visual Analytics und AI spielen hier eine große Rolle. Du lernst den Umgang und die Interpretation von großen Datenmengen, deren Darstellung, und das Training von AI-Modellen. Deine Ideen und Projekte kannst du dabei direkt i…",Duales Studium (DHBW) Data Science und Knstliche Intelligenz,"{'display_name': 'EBZ SE', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5662362411?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MjM2MjQxMSIsInMiOiJtTHdJNUE0aDhSR3RuYjVEOXhvaWpBIn0.4hlkS_pApG0eDnj6TqmFe8A0_Al1XEjpVIswd56U2kE,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'Ravensburg (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}",5662362411,2026-03-12T14:26:06Z,47.839602,9.667396,,,,
"Online marketplaces have never been this awesome. As a Working Student in Data Science, you will play a vital role in improving our existing machine learning pipelines and exploring new solutions to support important business units. You'll be part of the Data Science team, focusing on optimizing our sales forecast pipeline through hyperparameter tuning, pipeline optimization, and implementing advanced machine learning techniques. Additionally, you'll interact with other teams to design and deve…",Working Student Data Science (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Metro Markets'}",0,https://www.adzuna.de/details/5619512773?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxOTUxMjc3MyIsInMiOiJtTHdJNUE0aDhSR3RuYjVEOXhvaWpBIn0.N1YMsnuKLEktqx0bvPAD_hlqz4N9dVIgecMchqgW9Ag,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",5619512773,2026-02-07T21:12:27Z,51.226802,6.808387,part_time,,,
"Are you ready to change the market? As the innovation leader in the receivables management industry, we at PAIR Finance are proud of our unique technology. Our algorithm, based on artificial intelligence, sensitizes defaulting consumers to pay outstanding debts without straining the customer relationship. Our fully automated, individually tailored approach enables us to assess each debtor's situation and achieve higher repayment rates. Our Data and Behavioral Science teams utilize purpose-built…",Team Lead (f/m/d) Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PAIR Finance GmbH'}",0,https://www.adzuna.de/details/5629264362?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUx3STVBNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NjI5MjY0MzYyIn0.XneDwuQJ0CwfkrwlU2R7e4ad4svfclwu_wZr0DcTeoc,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Charlottenburg'], 'display_name': 'Charlottenburg, Berlin'}",5629264362,2026-02-14T07:51:11Z,52.51115,13.30147,full_time,,,
"Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläufen und Prozessen im…",Werkstudent Data Science - Business Analytics (all genders),"{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUx3STVBNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI0OTMxMzE0MDcyIn0.ifZo43m57WxfTJNn-BIwGK9T_ptwfGYFXYoRtYZoCTE,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'display_name': 'Schulenkamp, Langenhagen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp']}",4931314072,2024-11-08T12:49:30Z,52.46704,9.70266,part_time,,,
"Enabler für kleinere, leistungsfähigere und energieeffizientere Mikrochips Arbeiten, wo das Morgen entsteht. Rund 80 Prozent aller Mikrochips weltweit werden mit ZEISS Technologien gefertigt. Als Herzstück eines jeden elektronisch gesteuerten Systems sind sie aus unserem Alltag nicht mehr wegzudenken – egal ob im Smartphone, im Smart Home oder in Smart Factories. ZEISS ist Technologieführer im Bereich Halbleiterfertigungs-Equipment. Mit hochpräzisen Lithographie-Optiken, Photomasken-Systemen un…",Abschlussarbeit Data Science / Mechanikdesign (m/w/x),"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5589698017?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4OTY5ODAxNyIsInMiOiJtTHdJNUE0aDhSR3RuYjVEOXhvaWpBIn0.NBuJWX6K_tkwbRsBVjeBmwqHEbik3lDGqDnFTjQK4EQ,Adzuna::API::Response::Job,"{'tag': 'creative-design-jobs', 'label': 'Stellen aus Kreation & Design', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",5589698017,2026-01-17T21:24:39Z,48.78408,10.10558,full_time,,,
"Was Dich erwartet Du hast ein Gespür für Daten und willst sehen, wie Deine Analysen echten Mehrwert schaffen? Dann bist Du bei uns genau richtig! Deine Mission: Hilf uns dabei, unsere Kunden datenbasiert besser zu verstehen und daraus konkrete Mehrwerte abzuleiten. Als Werkstudent im Beriech BI & Data Science entwickelst Du mit uns intelligente Analysen, optimierst Prozesse und schaffst die Grundlage für bessere Entscheidungen in Marketing, Beratung und Reporting. Du hast viel zu tun Kundendate…",Werkstudent (m/w/d) BI & Data Science,"{'display_name': 'nimax', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5041146344?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA0MTE0NjM0NCIsInMiOiJtTHdJNUE0aDhSR3RuYjVEOXhvaWpBIn0.J53sxsr-fe22kifwUuiCSX_LiLngZlspvA1ya9Rrozw,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech']}",5041146344,2025-02-07T13:17:35Z,48.04792,10.88248,part_time,,,
"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",Werkstudent Process & Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Group'}",0,https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODEzODgxNSIsInMiOiJtTHdJNUE0aDhSR3RuYjVEOXhvaWpBIn0.1dhkDtTPr2TmJRh_dlv_GSQ1WltK5oRVbs7Ige2_92Q,Adzuna::API::Response::Job,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}","{'display_name': 'Schwabing-Freimann, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann']}",5258138815,2025-06-19T15:08:45Z,48.16652,11.59038,part_time,,,
" Über das Unternehmen Wir sind mit mehr als 300.000 monatlich aktiven Mitgliedern und mehr als 1.000 aktiven Chaträumen Deutschlands größte Chat-Community. Unsere Vision ist es, ein Café oder auch eine gemütliche Bar im Netz zu bauen, wo jeder eine gute Zeit mit anderen beim Chatten verbringt. Wir glauben, dass soziale Kontakte die Grundlage für ein glückliches Leben sind.  Was bieten wir dir? - Wachstum nach deinen Vorstellungen - Ob Fach- oder Führungskarriere: bei uns gestaltest du deinen in…",Werkstudent:in im Bereich Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Workwise GmbH'}",0,https://www.adzuna.de/details/5663212118?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUx3STVBNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NjYzMjEyMTE4In0.GgVHcB26uMKNvOi_AuiPkwYLA4o6fMW3bdzISKB1aNA,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",5663212118,2026-03-13T06:50:10Z,49.001249,8.412378,,,,contract
" Über das Unternehmen Wir sind mit mehr als 300.000 monatlich aktiven Mitgliedern und mehr als 1.000 aktiven Chaträumen Deutschlands größte Chat-Community. Unsere Vision ist es, ein Café oder auch eine gemütliche Bar im Netz zu bauen, wo jeder eine gute Zeit mit anderen beim Chatten verbringt. Wir glauben, dass soziale Kontakte die Grundlage für ein glückliches Leben sind.  Was bieten wir dir? - Wachstum nach deinen Vorstellungen - Ob Fach- oder Führungskarriere: bei uns gestaltest du deinen in…",Werkstudent Data Science Remote (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Workwise GmbH'}",0,https://www.adzuna.de/details/5663211948?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MzIxMTk0OCIsInMiOiJ4cWc5NVE0aDhSR3hfdUlDWWNfNFBnIn0.9EZany0xWfowIK2QxASltiHHlooVnhH4qKuXKZ5iKp8,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe']}",5663211948,2026-03-13T06:49:57Z,49.001249,8.412378,,,,contract
"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",Werkstudent Process & Data Science (w/m/d),"{'display_name': 'PMMG Process Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5273301446?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3MzMwMTQ0NiIsInMiOiJ4cWc5NVE0aDhSR3hfdUlDWWNfNFBnIn0.wSm_dZKzQoviXnWFHGQNqBEzTZj3ldBIZIYq1VqsjM0,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Schwabing-Freimann, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann']}",5273301446,2025-06-28T14:52:14Z,48.16652,11.59038,part_time,,,
"Formycon is an international leading, independent developer of high-quality biopharmaceutical medicines, especially biosimilars. With an experienced team comprised of around 200 highly skilled professionals, the company is able to span the entire value chain of biosimilar drug development, from market analysis and target definition by protein analytics, to the development of production processes, to clinical trials and the regulatory approval process. Our focus is on treatments in ophthalmology…",Working Student Data Science (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Formycon AG'}",0,https://www.adzuna.de/details/5659471246?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1OTQ3MTI0NiIsInMiOiJ4cWc5NVE0aDhSR3hfdUlDWWNfNFBnIn0.Z2VNy7sF58KyQYeom_1TsEplmAtjgw_Em5Bgh5apXXQ,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Planegg, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Planegg']}",5659471246,2026-03-09T17:39:44Z,48.10315,11.42153,,,,
"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",Praktikum Data Science in der Digitalisierung (m/w/d),"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2MjI0OTMyNyIsInMiOiJ4cWc5NVE0aDhSR3hfdUlDWWNfNFBnIn0.TMkZgBRInG4eOwPwUXYH4VZQPsScKIRC3IhLJil-Ngs,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}","{'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide']}",5062249327,2025-02-24T18:13:01Z,51.47465,13.86232,,,,contract
"At Statista , we’re all about facts and data, for we are the world's leading business data platform. By providing reliable and easy-to-use data as well as various data analytics products and services, we empower people worldwide to make fact-based decisions. Founded in Hamburg in 2007, we have quickly grown into a global company with offices in major cities such as London, New York, Berlin and Tokyo. And we still have a lot of plans. Our constant growth does not only prove our success, but also…",Data Science Consultant - Healthcare (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Statista'}",0,https://www.adzuna.de/details/5470962686?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDk2MjY4NiIsInMiOiJ4cWc5NVE0aDhSR3hfdUlDWWNfNFBnIn0.eaQZ0Ti8uQYaXdW93F6llPEQ0Bbbi46PyTmSZW9zY-I,Adzuna::API::Response::Job,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",5470962686,2025-10-30T13:54:30Z,52.507706,13.420806,full_time,,,
"Die ALH Gruppe zählt zu den bedeutenden Versicherungs- und Finanzdienst­leistungsunternehmen in Deutschland. Rund 3.000 Mitarbeiterinnen und Mitarbeiter bilden das Fundament für unseren Erfolg und sorgen täglich für erstklassigen Service, individuelle Beratung und die langfristige Zufriedenheit unserer Kunden. Aufgaben Innovative Technologien vorantreiben und betriebswirtschaftliche Zusammenhänge optimieren – als Absolvent (m/w/d) des Studiengangs Wirtschaftsinformatik (B.Sc.) weißt du wie´s ge…",Duales Studium Wirtschaftsinformatik – Application Management (B.Sc.),"{'display_name': 'ALH Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5666153638?se=xqg95Q4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=8A4DC02EC0C721E1D220BA6E23168E52AA801C8B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHFnOTVRNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY2MTUzNjM4In0.TyL47QoG1UXFumQf5DwA8CO_HeBg22kx-cdWa2ZLAHA,Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",5666153638,2026-03-15T06:57:12Z,48.776198,9.187224,,,,
"The Position As the world leader in the production of innovative medicines, we at Boehringer Ingelheim offer you the opportunity to get to know the many tasks of digital Bioprocess Development. You will support us in developing Digital Twins for large-scale mammalian cell culture manufacturing, where we use time-course data from online sensors and offline metabolite measurements to predict process dynamics. Apply now for an internship in Biberach As the world leader in the production of innovat…",Internship - Bioprocess Data Science and Causal AI,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5632673099?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzMjY3MzA5OSIsInMiOiJ4cWc5NVE0aDhSR3hfdUlDWWNfNFBnIn0.dCYbVD-JDOm8X66qx_J8Dn4I6AEuLSeBr4aLZoKDmVs,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Biberach'], 'display_name': 'Biberach, Heilbronn', '__CLASS__': 'Adzuna::API::Response::Location'}",5632673099,2026-02-17T04:05:23Z,49.19277,9.14146,,,,contract
