company,id,__CLASS__,longitude,salary_is_predicted,created,redirect_url,description,title,adref,latitude,location,category,contract_time,salary_max,contract_type,salary_min
"{'display_name': 'Vodafone GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5615689863,Adzuna::API::Response::Job,6.808387,0,2026-02-05T15:55:26Z,https://www.adzuna.de/land/ad/5615689863?se=dDAjY4wF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=190F30F0121F73B6E6EF3096716991AB46F59310,"Als innovativer Technologie- und Dienstleistungskonzern steht Vodafone Deutschland für Kommunikation und Service aus einer Hand. Jede:r zweite Deutsche ist Vodafone-Kund:in - ob surfen, telefonieren oder fernsehen; ob Büro, Bauernhof oder Fabrik - die Vodafone-Technologie vernetzt jeden und alles, immer und überall. Bei Vodafone haben wir seit über 30 Jahren das Leben von Milliarden von Menschen verändert. 2021 wird Vodafone 5G für 20 Millionen Menschen ausbauen und bis 2022 zwei Drittel aller …",Senior Expert Data Platforms Infrastructure (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZERBalk0d0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjE1Njg5ODYzIn0.e_y_lVuoQNXQ0uxBTVYBPfsSOYyxloWQYzVDzM36lT8,51.226802,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'INFOMOTION GmbH'}",5613605441,Adzuna::API::Response::Job,6.969972,0,2026-02-04T15:54:55Z,https://www.adzuna.de/land/ad/5613605441?se=dDAjY4wF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=2FC6FB09AFED4E97604F8361A95972C151AA95E4,"INFOMOTION ist die Data Performance Company – mit über 600 Datenenthusiastinnen und -enthusiasten an neun Standorten und mehr als 20 Jahren Erfahrung. Bei uns bringst Du Deine Expertise gezielt ein – und entwickelst sie weiter, gemeinsam mit einem Team, das Wissen teilt, Verantwortung lebt und Zukunft gestaltet. Du möchtest Deine Erfahrung nicht nur vertiefen, sondern auch weitergeben – und mit anderen gemeinsam echte Datenwirkung erzielen? Dann gestalte mit uns die nächste Etappe – persönlich,…",Senior Datenarchitekt (m/w/d) Data & AI Strategie,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZERBalk0d0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjEzNjA1NDQxIn0.dc8ABRg_pIXXpAIxhI52VKphjd7c1gSertkJiLenIcw,50.940164,"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",5604257579,Adzuna::API::Response::Job,9.026231,0,2026-01-29T02:53:16Z,https://www.adzuna.de/land/ad/5604257579?se=dDAjY4wF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=670DD4E2E67EFF2ABD8610E7AEB5639C94F5E58C,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Werkstudent*in Architekturentwicklung Energieversorgung mit Schwerpunkt KI,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZERBalk0d0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjA0MjU3NTc5In0.qK9yts9kXjH7RHq3j6maeoL72ImLPIjPC2B8GX2mB-E,48.720071,"{'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'KSB', '__CLASS__': 'Adzuna::API::Response::Company'}",5299866746,Adzuna::API::Response::Job,14.10731,0,2025-07-12T22:07:55Z,https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…",Praktikum/Abschlussarbeit im Bereich Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5OTg2Njc0NiIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.sGbdvOkPkPhPIO8VN-e7vUpjV6ltHJThQJqfUsyMPAo,51.13209,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal'], 'display_name': 'Frankenthal, Bautzen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stryker'}",5594626485,Adzuna::API::Response::Job,7.816286,0,2026-01-21T21:31:52Z,https://www.adzuna.de/details/5594626485?utm_medium=api&utm_source=a4bcf954,"Work Flexibility: Remote or Hybrid or Onsite Grow Your Career at Stryker as an Associate Manager, Clinical Data Science! As an Associate Manager for Clinical Data Sciences, you will lead a diverse team of experts and collaborate with internal and external stakeholders to implement and execute Clinical Data Sciences initiatives for the Instruments division. This role involves driving operational planning, building technical infrastructure to support excellence in evidence communication, and inte…","Associate Manager, Clinical Data Sciences",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NDYyNjQ4NSIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.5kqtVTLbzn0C0PtyOD7DS1IZP0NkWlVQrxLMDxm9Ei8,47.999458,"{'display_name': 'Freiburg im Breisgau, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'display_name': 'ANDREAS STIHL AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5582885291,Adzuna::API::Response::Job,9.26652,0,2026-01-13T20:37:46Z,https://www.adzuna.de/details/5582885291?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…",Praktikum Data Analytics / Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4Mjg4NTI5MSIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.3BYDv-wWicYCWIIpe8Tv97G0GbSNQPPwiiiB24sQvXY,48.82807,"{'display_name': 'Schmiden, Fellbach', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Rems-Murr-Kreis', 'Fellbach', 'Schmiden']}","{'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stryker'}",5596663375,Adzuna::API::Response::Job,9.2879,0,2026-01-23T03:06:48Z,https://www.adzuna.de/details/5596663375?utm_medium=api&utm_source=a4bcf954,"Grow Your Career at Stryker as an Associate Manager, Clinical Data Science As an Associate Manager for Clinical Data Sciences, you will lead a diverse team of experts and collaborate with internal and external stakeholders to implement and execute Clinical Data Sciences initiatives for the Instruments division. This role involves driving operational planning, building technical infrastructure to support excellence in evidence communication, and integrating real-world data sources into Strykeru2…","Associate Manager, Clinical Data Sciences",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NjY2MzM3NSIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.EWnAhWSpztoUXMwvz1CZXm7pUpTc2zHe-Qg-VYchWLY,53.82393,"{'display_name': 'Freiburg (Elbe), Stade (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Stade (Kreis)', 'Freiburg (Elbe)'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Stryker', '__CLASS__': 'Adzuna::API::Response::Company'}",5595105536,Adzuna::API::Response::Job,9.2879,0,2026-01-22T04:57:19Z,https://www.adzuna.de/details/5595105536?utm_medium=api&utm_source=a4bcf954,"Grow Your Career at Stryker as an Associate Manager, Clinical Data Science As an Associate Manager for Clinical Data Sciences, you will lead a diverse team of experts and collaborate with internal and external stakeholders to implement and execute Clinical Data Sciences initiatives for the Instruments division. This role involves driving operational planning, building technical infrastructure to support excellence in evidence communication, and integrating real-world data sources into Stryker's…","Associate Manager, Clinical Data Sciences",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZERBalk0d0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NTk1MTA1NTM2In0.oBAVx2BkqlId2-iemUB3bLuNehlVcGck7IRPMHPDQZs,53.82393,"{'display_name': 'Freiburg (Elbe), Stade (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Stade (Kreis)', 'Freiburg (Elbe)']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Hawk', '__CLASS__': 'Adzuna::API::Response::Company'}",5619443029,Adzuna::API::Response::Job,,0,2026-02-07T21:04:27Z,https://www.adzuna.de/details/5619443029?utm_medium=api&utm_source=a4bcf954,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…",Data Science - Work Student / Intern,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZERBalk0d0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NjE5NDQzMDI5In0.zWij69Z6PijELUVjl9PJOPnexuV6AX_jBp177Gdvpfw,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",full_time,,,
"{'display_name': 'Future Marketing', '__CLASS__': 'Adzuna::API::Response::Company'}",5594629150,Adzuna::API::Response::Job,,0,2026-01-21T21:36:06Z,https://www.adzuna.de/details/5594629150?utm_medium=api&utm_source=a4bcf954,"Wir suchen dich als Verstärkung für unser Team in Hamburg , Düsseldorf , Köln , Berlin, München oder auch gerne remote als Werkstudent (all genders) - Data Science . Es erwarten Dich facettenreiche und verantwortungsvolle Aufgaben in unterschiedlichen Branchen wie Fashion, Retail, Electronics, Internetservices oder Automotive. Erstellen von Zielgruppen-Analysen Auswertung von marketingrelevanten Modellen, z.B. anhand von Spend-, Umsatz- und Tracking-Daten Mitwirkung bei der Standardisierung von…",Werkstudent (all genders) - Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZERBalk0d0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NTk0NjI5MTUwIn0.bTT9rihY4WbePCIPCJY1IhFFRxaKXIAAyYrJZc1zaMc,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}",5502240982,Adzuna::API::Response::Job,13.420806,0,2025-11-18T18:47:23Z,https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 18 months, our work has been heard, watched and loved for over 2 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…","Data Science Intern, Music & Audio",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI0MDk4MiIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.5E9wrY5lGsAlkahFmhUKlDB8T0AGCKSEsD891DhA0Sw,52.507706,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Bundesbank'}",5565417661,Adzuna::API::Response::Job,8.650578,0,2026-01-02T23:53:51Z,https://www.adzuna.de/land/ad/5565417661?se=dDAjY4wF8RGs7Pgbz-MvGA&utm_medium=api&utm_source=a4bcf954&v=A91477BB1F6179CFD02624F983FF859A9C2733A8,"Die Deutsche Bundesbank ist eine besondere Bank: Ein integraler Bestandteil des Europäischen Systems der Zentralbanken mit bedeutender Funktion in der Finanzstabilität, Bankenaufsicht, Geldpolitik und im Zahlungsverkehr in Deutschland. Allem voran jedoch sind wir ein starkes Team aus zuverlässigen und verantwortungsbewussten Menschen, die mit ihrer täglichen Arbeit die Voraussetzungen für einen stabilen Euro und eine funktionierende Wirtschaft schaffen. Finden auch Sie bei uns Ihre verantwortun…",Praktikum im Bereich Data Science - Inklusiver Job   ,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZERBalk0d0Y4UkdzN1BnYnotTXZHQSIsImkiOiI1NTY1NDE3NjYxIn0.evRKA9SC0eCqliXXxm8No16MKu6GZo9GqmHfJPcj7Bk,50.129683,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'jobvector'}",5572461899,Adzuna::API::Response::Job,6.808387,0,2026-01-07T20:33:15Z,https://www.adzuna.de/details/5572461899?utm_medium=api&utm_source=a4bcf954,"Du hast Lust auf diese Aufgaben Du unterstützt uns im Bereich Data Engineering bei der Erweiterung von Data Pipelines / ETL-Prozessen, z.B. mit Airflow, dbt und Kafka. Du arbeitest in unserer Google Cloud Umgebung und nutzt dabei Services wie BigQuery. Du kombinierst Daten aus internen und externen Quellen und bereitest sie zu einem analytischen Datensatz auf. Du visualisierst Analyseergebnisse mit Tools wie Looker Studio Wir freuen uns auf Deine Qualifikationen Du bist Student:in (m/w/d) oder …",Praktikum Data Science / Data Engineering (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3MjQ2MTg5OSIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.75f3ZSAI0bAqYap1WPDVwaA7hm7oSUHYLef-kCe5owI,51.226802,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Timocom GmbH'}",5614812976,Adzuna::API::Response::Job,6.9116,0,2026-02-05T00:54:14Z,https://www.adzuna.de/details/5614812976?utm_medium=api&utm_source=a4bcf954,"Stellenbeschreibung Als Werkstudent (m/w/d) im Bereich Data Science bekommst du spannende Einblicke in die Welt der Datenanalyse und des maschinellen Lernens. Du wirst uns bei administrativen und organisatorischen Aufgaben unterstützen und bekommst die Chance, Verantwortung zu übernehmen. Es steht dir frei, entweder 100 Prozent remote zu arbeiten oder flexibel unsere TEAMocom Spaces vor Ort zu nutzen. Du unterstützt aktiv bei Data Science-Projekten und wendest dabei verschiedene Methoden unters…",Werkstudent (m/w/d) Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNDgxMjk3NiIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.BdI6HulMIfFSR4q1fkyvhpJ349xF534NJsRXDGvmqkw,51.22442,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Erkrath'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Erkrath, Düsseldorf'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg'}",5516355536,Adzuna::API::Response::Job,9.987297,0,2025-11-27T18:18:18Z,https://www.adzuna.de/details/5516355536?utm_medium=api&utm_source=a4bcf954,"Deine Aufgaben Als Teamlead Data bist Du verantwortlich für die strategische und operative Leitung unseres Data-Teams. Du steuerst spannende und innovative Datenprojekte in enger Zusammenarbeit mit unseren Kunden und stellst sicher, dass technologische Lösungen zielgerichtet und effizient umgesetzt werden. In dieser Rolle bist Du nicht nur der fachliche Ansprechpartner, sondern auch die treibende Kraft bei der Gestaltung der Datenarchitektur, der Auswahl der richtigen Tools und der Planung komp…",Teamlead Data Science und Data Engineering (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNjM1NTUzNiIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.GaJ-3BJaZxt1U3qnChvElAiZD3rRX-WtoWM_x9gwYxM,53.557429,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",5513908949,Adzuna::API::Response::Job,9.99333,0,2025-11-26T00:37:15Z,https://www.adzuna.de/details/5513908949?utm_medium=api&utm_source=a4bcf954,"Deine Aufgaben Als Teamlead Data bist Du verantwortlich für die strategische und operative Leitung unseres Data-Teams. Du steuerst spannende und innovative Datenprojekte in enger Zusammenarbeit mit unseren Kunden und stellst sicher, dass technologische Lösungen zielgerichtet und effizient umgesetzt werden. In dieser Rolle bist Du nicht nur der fachliche Ansprechpartner, sondern auch die treibende Kraft bei der Gestaltung der Datenarchitektur, der Auswahl der richtigen Tools und der Planung komp…",Teamlead Data Science und Data Engineering (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMzkwODk0OSIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.Ueieb9AcMPQpO7M9J8wdHuvl7OzTxlF-EF6fVJ8i2Qs,53.54167,"{'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'HafenCity, Hamburg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",full_time,,,
