category,redirect_url,title,__CLASS__,longitude,adref,salary_is_predicted,location,id,created,company,description,latitude,contract_time,contract_type,salary_max,salary_min
"{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}",https://www.adzuna.de/details/5709743825?utm_medium=api&utm_source=a4bcf954,Duales Studium Wirtschaftsinformatik - Data Science 2026,Adzuna::API::Response::Job,9.2274,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGhPd01xbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzA5NzQzODI1In0.RHgLUNy97uaP2mcKk9P0bsJG50C4uRQxrboq7OFiJSY,0,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",5709743825,2026-04-24T23:49:30Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}","Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",49.18975,full_time,,23400.0,19800.0
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,6.96191,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyOSIsInMiOiJQaE93TXFsUzhSR3A1TFJDYlRhNzlnIn0.5V4A-LVDHznEn4p_uNIYDqUWDOTOQZSejJ5zDfatTOs,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Malstatt, Saarbrücken', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt']}",5505336829,2025-11-20T17:58:31Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…",49.253,,contract,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,8.29909,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyNiIsInMiOiJQaE93TXFsUzhSR3A1TFJDYlRhNzlnIn0.Vep5kM5e5Yy7MTAMugnRyxLQP74ji_QnKNLN0_Bnd6Y,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}",5505336826,2025-11-20T17:58:31Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…",48.36497,,contract,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,8.45882,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGhPd01xbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NTA1MzM2ODMxIn0.MODxxiaBCsrTOB3MdV-NZcA8ajsCOd9w9ZS3hrgMLmU,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe'}",5505336831,2025-11-20T17:58:31Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",49.03084,,contract,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,9.18071,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGhPd01xbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NTA1MzM2ODM3In0.ZvFY19ab9uX0tTd3uqWMtbe_i0Zq8vZC-DtrxgoXE9s,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart'}",5505336837,2025-11-20T17:58:31Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",48.77713,,contract,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,8.56413,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgxOCIsInMiOiJQaE93TXFsUzhSR3A1TFJDYlRhNzlnIn0.WfJBX0lXNFQfTWvkrXjD1-xnihj2WnVNGPOqfVJCtxA,0,"{'display_name': 'Flughafen, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5505336818,2025-11-20T17:58:30Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",50.05078,,contract,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,13.35662,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzMyIsInMiOiJQaE93TXFsUzhSR3A1TFJDYlRhNzlnIn0.5OpaLMtgKjyq-9pzoNIazc7feboYup-fO542AiBGWAM,0,"{'display_name': 'Moabit, Berlin', 'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location'}",5505336833,2025-11-20T17:58:31Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…",52.5259,,contract,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,8.50014,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyMCIsInMiOiJQaE93TXFsUzhSR3A1TFJDYlRhNzlnIn0.lE4UEEZqALMdkA6gFTcuCReBp5EcGrV6wFz9jpr5uIo,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim'}",5505336820,2025-11-20T17:58:30Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",49.46856,,contract,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzODE3NCIsInMiOiJQaE93TXFsUzhSR3A1TFJDYlRhNzlnIn0.6IGDYCZrlRsQXQLPcT3aNI8ft3x9WLBWIOXtRgkgFCI,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5505338174,2025-11-20T17:58:37Z,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",,,contract,,
"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/5727567866?utm_medium=api&utm_source=a4bcf954,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,Adzuna::API::Response::Job,6.96735,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGhPd01xbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzI3NTY3ODY2In0.MCu7BKL8wFBpbHdxZ8wJG_XptoX891VZJc3R6DoOYsw,0,"{'display_name': 'Altendorf, Essen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], '__CLASS__': 'Adzuna::API::Response::Location'}",5727567866,2026-05-13T03:43:04Z,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",51.46121,,,,
"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",https://www.adzuna.de/details/5727567890?utm_medium=api&utm_source=a4bcf954,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,Adzuna::API::Response::Job,9.98553,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGhPd01xbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzI3NTY3ODkwIn0.xquDy_2mlEOpxKWcAepwouUv8OYKiC-f_t0A5-V8Crs,0,"{'display_name': 'Neustadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",5727567890,2026-05-13T03:43:05Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}","Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",53.55197,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/5727567871?utm_medium=api&utm_source=a4bcf954,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,Adzuna::API::Response::Job,11.56907,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGhPd01xbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzI3NTY3ODcxIn0.sQ7pdB7gDSwaaLkRWubDsz_rNQBgfls1MmuX2fafKb0,0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location'}",5727567871,2026-05-13T03:43:04Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}","Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",48.14093,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/5727567873?utm_medium=api&utm_source=a4bcf954,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,Adzuna::API::Response::Job,13.38475,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGhPd01xbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzI3NTY3ODczIn0.YXY-C5UK3RUIM7MJ07qI0udjqgrArrgZ6xHABSvpozM,0,"{'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",5727567873,2026-05-13T03:43:04Z,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",52.51551,,,,
"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5722429613?se=PhOwMqlS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=9F73A377E29D14B3DFD674C6A1BCF295FED4C892,Senior Inhouse Consultant Business Intelligence Microsoft (m/w/d),Adzuna::API::Response::Job,7.621504,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGhPd01xbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzIyNDI5NjEzIn0.xtnfLKTH58ixZf4domrfUT6YFnAW_BSJihdLCckFY0w,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], 'display_name': 'Münster, Nordrhein-Westfalen'}",5722429613,2026-05-08T04:46:58Z,"{'display_name': 'STRABAG Property and Facility Services GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","Bei STRABAG bauen rund 86.000 Menschen an mehr als 2.400 Standorten weltweit am Fortschritt. Einzigartigkeit und individuelle Stärken kennzeichnen dabei nicht nur unsere Projekte, sondern auch jede:n Einzelne:n von uns. Ob im Hoch- und Ingenieurbau, Straßen- und Tiefbau, Brücken- und Tunnelbau, in der Baustoffproduktion, Projektentwicklung oder im Gebäudemanagement – wir denken Bauen weiter, um der innovativste und nachhaltigste Bautechnologiekonzern Europas zu werden. Chancengleichheit, Vielfa…",51.955292,,,,
"{'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung'}",https://www.adzuna.de/details/5687772493?utm_medium=api&utm_source=a4bcf954,Praktikum im Bereich Data Science/Data Engineering für Maschinendiagnose (WS26/27),Adzuna::API::Response::Job,9.06857,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4Nzc3MjQ5MyIsInMiOiJQaE93TXFsUzhSR3A1TFJDYlRhNzlnIn0.f7Vq_6fmDiphUBO3otTh-l7E_zT1f1T0HpEXwe9aG80,0,"{'display_name': 'Ditzingen, Ludwigsburg (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5687772493,2026-04-02T22:32:24Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TRUMPF Group'}","As a family-run, high-tech company with nearly 19,000 employees at 71 locations worldwide, we are looking for forward thinkers with unconventional ideas and drive to join our team. Our company culture, which values collaboration and mutual trust, creates the ideal framework for boldly trying new things and questioning the status quo. Our technologies inspire people to develop and produce things that are currently unimaginable. Whether lasers, machine tools, EUV or electronics - TRUMPF is buildi…",48.82434,full_time,,,
"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",https://www.adzuna.de/land/ad/5731571804?se=PhOwMqlS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=013CCD32F26E848700413671E5AC912171A39CE8,"Cloud-Native Architect (all genders welcome) – Kubernetes, CNCF, MLOps",Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGhPd01xbFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzMxNTcxODA0In0.GH4kefwjSaTZyWGHDB4Zbzk1IpciSfdFotLZh-iVrn8,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5731571804,2026-05-16T19:45:06Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rosenxt Group'}","Rosenxt ist eine zukunftsorientierte Technologiegruppe - wir sind visionäre Architekten des Fortschritts mit Jahrzehnten an Ingenieurs-Exzellenz. Als ein privat geführter globaler Partner mit mehr als 650 Mitarbeitern schauen wir weit in die Zukunft, setzen auf Langfristigkeit und machen so aus Chancen erfolgreiche Geschäftsfelder. Wir sind technikbegeistert durch und durch, tauchen tief in die neuesten Technologien ein. Diese Expertise in verschiedensten Technologiebereichen wie Sensoren, auto…",,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5732430543?se=PhOwMqlS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=6218127AD9B05C9153EB28F3EA1116A420538F93,Scientist in Marine Digital Innovation,Adzuna::API::Response::Job,10.37409,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQzMDU0MyIsInMiOiJQaE93TXFsUzhSR3A1TFJDYlRhNzlnIn0.Y6d-_YwVtoJbOz1Rb3iUr3QHLB5VhdCUaRydfJ0X9eI,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Geesthacht, Herzogtum Lauenburg (Kreis)', 'area': ['Deutschland', 'Schleswig-Holstein', 'Herzogtum Lauenburg (Kreis)', 'Geesthacht']}",5732430543,2026-05-17T16:49:46Z,"{'display_name': 'Helmholtz-Zentrum Hereon', '__CLASS__': 'Adzuna::API::Response::Company'}","Helmholtz-Zentrum Hereon The Helmholtz-Zentrum Hereon conducts cutting-edge international research for a changing world: Around 1,000 employees contribute to the tackling of climate change, the sustainable use of the world's coastal systems and the resource-compatible enhancement of the quality of life. From fundamental research to practical applications, the interdisciplinary research spectrum covers a unique range. Institute of Coastal Systems Analysis and Modeling The Institute for Coastal S…",53.43025,,,,
