description,id,redirect_url,company,location,longitude,latitude,title,__CLASS__,created,category,adref,salary_is_predicted,contract_time,contract_type,salary_min,salary_max
"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir dieEntwicklung der Branche, zeigen Ursachen für die je…",5522414331,https://www.adzuna.de/details/5522414331?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PKV Verband der Privaten Krankenversicherung e. V.'}","{'display_name': 'Altstadt-Nord, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord'], '__CLASS__': 'Adzuna::API::Response::Location'}",6.95684,50.93917,Mathematiker / Data Science (w/m/div.),Adzuna::API::Response::Job,2025-12-01T20:34:49Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm9pNFlnYlU4QkdIeGYyUjNINlNSQSIsImkiOiI1NTIyNDE0MzMxIn0.YolOFj9YdohXHhPRPcGohy373Vgv0eDoLuUxn00TYRA,0,,,,
"We are Billie, the leading provider of Buy Now, Pay Later (BNPL) payment methods for businesses, offering B2B companies innovative digital payment services and modern checkout solutions. We are to create a new standard for business payments and have made it our mission to simplify the purchasing experience for all businesses making it a tool for growth. Our solutions are based on proprietary, machine-learning-supported risk models, fully digitized processes and a highly scalable tech platform. …",5519604325,https://www.adzuna.de/details/5519604325?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Billie', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",13.420806,52.507706,Data Science Manager (w/m/d),Adzuna::API::Response::Job,2025-11-29T19:15:13Z,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxOTYwNDMyNSIsInMiOiJKb2k0WWdiVThCR0h4ZjJSM0g2U1JBIn0.T-o-zE0o_fpvqiQ2ZrtVQ0OFTYHbG_ueMWOUVeS8vf8,0,full_time,,,
"Deine neue Herausforderung Du brennst für die Entwicklung praxisnaher, KI-basierter Lösungen? Du möchtest dich in einem interdisziplinären Team frei entfalten, Berufserfahrung sammeln und deine Skills im Bereich des maschinellen Lernens einbringen? Dann werde Teil unseres Teams und entwickle in angewandten Forschungsprojekten innovative Lösungen für technische Probleme von Start-ups und Marktführern! Deine Mission Unterstützen bei der Analyse von Problemen und der Entwicklung von technischen Lö…",5510521525,https://www.adzuna.de/details/5510521525?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'August-Wilhelm Scheer Institut'}","{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Jägersfreude'], 'display_name': 'Jägersfreude, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location'}",7.00355,49.26179,Werkstudent (m/w/d) – Data Science,Adzuna::API::Response::Job,2025-11-23T18:17:29Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMDUyMTUyNSIsInMiOiJKb2k0WWdiVThCR0h4ZjJSM0g2U1JBIn0.DXEXFe42b7iTV8TYzAYczdfBLO1QnfCx8Lc4Vg0efRE,0,part_time,,,
"Die ZECH Building SE bündelt alle Baukompetenzen der Zech Group SE. Diese ist eine strategische Management-Holding, unter deren Dach drei Geschäftsbereiche mit ihren operativ tätigen Führungsgesellschaften zusammengefasst sind. Vielfältige Leistungen machen das Unternehmen zu einem kompetenten Partner in den Be reichen Building, Real Estate und Hotel. Als breit aufge stellte . klicken sie bewerben, für die volle Stellenbeschreibung",5527187825,https://www.adzuna.de/details/5527187825?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Zech Building SE'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen', 'Handelshäfen'], 'display_name': 'Handelshäfen, Bremen'}",8.77324,53.09622,Data-science-experte (w/m/d),Adzuna::API::Response::Job,2025-12-04T12:12:51Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm9pNFlnYlU4QkdIeGYyUjNINlNSQSIsImkiOiI1NTI3MTg3ODI1In0.X8LBna4hEMIzJjMHys0VMbRRPLlk-1Mb62F8kwgMpYg,0,,,,
"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",5524684849,https://www.adzuna.de/details/5524684849?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",9.2274,49.18975,Duales Studium Wirtschaftsinformatik - Data Science 2026,Adzuna::API::Response::Job,2025-12-02T20:29:00Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm9pNFlnYlU4QkdIeGYyUjNINlNSQSIsImkiOiI1NTI0Njg0ODQ5In0.UirhQLYQ_iuuQxS9O7CvI6RUR0UGNpL33tCu8DXsbqA,0,full_time,,19800.0,23400.0
"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",5505338174,https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,2025-11-20T17:58:37Z,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzODE3NCIsInMiOiJKb2k0WWdiVThCR0h4ZjJSM0g2U1JBIn0.Z5ONe7jLlHN689Rs0w90V_16m56uFZctD-hfzI1tReI,0,,contract,,
"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",5492727078,https://www.adzuna.de/details/5492727078?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}","{'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",13.38475,52.51551,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,Adzuna::API::Response::Job,2025-11-12T21:23:45Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm9pNFlnYlU4QkdIeGYyUjNINlNSQSIsImkiOiI1NDkyNzI3MDc4In0.XTLilcKSb_e-pZNmLf8ifewBLRQxAuzIIdgz4wbdfeI,0,,,,
"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",5492727075,https://www.adzuna.de/details/5492727075?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], 'display_name': 'Altendorf, Essen', '__CLASS__': 'Adzuna::API::Response::Location'}",6.96735,51.46121,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,Adzuna::API::Response::Job,2025-11-12T21:23:45Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm9pNFlnYlU4QkdIeGYyUjNINlNSQSIsImkiOiI1NDkyNzI3MDc1In0.-UiAGeytELi414cwBOyhDJq5WorJxWjIQTrEw0yBwPU,0,,,,
"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",5492727076,https://www.adzuna.de/details/5492727076?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location'}",11.56907,48.14093,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,Adzuna::API::Response::Job,2025-11-12T21:23:45Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5MjcyNzA3NiIsInMiOiJKb2k0WWdiVThCR0h4ZjJSM0g2U1JBIn0.v2D-zq9OVVkCEW_Et7u8ILayBQCyJZMm9fJxHil7svU,0,,,,
"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",5492727080,https://www.adzuna.de/details/5492727080?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], 'display_name': 'Neustadt, Hamburg'}",9.98553,53.55197,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,Adzuna::API::Response::Job,2025-11-12T21:23:45Z,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5MjcyNzA4MCIsInMiOiJKb2k0WWdiVThCR0h4ZjJSM0g2U1JBIn0.i9-y0PS3LO5O_tWjHiqwyk6yeEdaZv-8qmoG5t1HuQc,0,,,,
"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",5505336831,https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}",8.45882,49.03084,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,2025-11-20T17:58:31Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm9pNFlnYlU4QkdIeGYyUjNINlNSQSIsImkiOiI1NTA1MzM2ODMxIn0.RQEWSQSPmb-RUlj7JdxhoNtLii1pxaF-xEJCKVEIXP8,0,,contract,,
"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…",5505336829,https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], 'display_name': 'Malstatt, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location'}",6.96191,49.253,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,2025-11-20T17:58:31Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyOSIsInMiOiJKb2k0WWdiVThCR0h4ZjJSM0g2U1JBIn0.QXvT9glVI7WYPawZEEIl22-maWOaLzi2N3AyfqreMl8,0,,contract,,
"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…",5505336833,https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Moabit, Berlin', 'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location'}",13.35662,52.5259,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,2025-11-20T17:58:31Z,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSm9pNFlnYlU4QkdIeGYyUjNINlNSQSIsImkiOiI1NTA1MzM2ODMzIn0.-II46tiRW7NS4P0HwmsBtddBhLmhvsXRFaKkVyHPIv8,0,,contract,,
"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",5505336837,https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",9.18071,48.77713,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,2025-11-20T17:58:31Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzNyIsInMiOiJKb2k0WWdiVThCR0h4ZjJSM0g2U1JBIn0.ZIMFiWopxC0BOnERSgolQLIRlQi_7ac9vVvHGBkxfSw,0,,contract,,
"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",5505336818,https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], 'display_name': 'Flughafen, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location'}",8.56413,50.05078,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,2025-11-20T17:58:30Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgxOCIsInMiOiJKb2k0WWdiVThCR0h4ZjJSM0g2U1JBIn0.ERchMZEl8f8kaDesY6Qd7uL8rilhPfeZ20jLnuWOJB0,0,,contract,,
"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",5505336820,https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim'}",8.50014,49.46856,Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,2025-11-20T17:58:30Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyMCIsInMiOiJKb2k0WWdiVThCR0h4ZjJSM0g2U1JBIn0.3Hn1-fMrEX5pyPOQ1crlXtuJGyxp8QjG7CfHySz7SyQ,0,,contract,,
