adref,id,redirect_url,location,description,company,created,salary_is_predicted,latitude,title,category,longitude,__CLASS__,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODAyNDEyODg1In0.1adq36ne68iCyIw1RFbFiwy-Iv9L5skA-Yb-7dmktz0,5802412885,https://www.adzuna.de/land/ad/5802412885?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=342D91CDDD5CC819F328950C3C3D5E2441060795,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Duisburg, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Duisburg']}","An der Universität Duisburg-Essen ist in der Fakultät für Ingenieurwissenschaften zum nächstmöglichen Zeitpunkt die Stelle zu besetzen: Universitätsprofessur für Data Science im Maschinenbau (Besoldungsgruppe W2 LBesO W - mit Tenure Track nach W3) Gesucht wird eine ausgewiesene Persönlichkeit für Data Science in den Ingenieurwissenschaften. Der Anwendungsfokus liegt auf der Entwicklung datenbasierter Methoden für die Automatisierungstechnik, autonome Systeme sowie die Mechatronik. Die zukünftig…","{'display_name': 'Universität Duisburg-Essen', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-16T09:31:47Z,0,51.443356,Universitätsprofessur für Data Science im Maschinenbau,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",6.743718,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODI4MDE0NzQxIn0.PItCJ8BqyFrn-p_3ovI1_AIZ_PMUKe0Bnsu3vxda1M0,5828014741,https://www.adzuna.de/details/5828014741?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Tiergarten, Berlin', 'area': ['Deutschland', 'Berlin', 'Tiergarten']}","Aufgaben Du unterstützt unser zentrales Daten & Cloud Team bei Datenanalysen, BI-Reporting und Cloud Administration. Du entwickelst und pflegst ETL-Pipelines für End-to-End-Datenanalysen – mit Python auf AWS. Du führst eigenständig Datenanalysen durch und bereitest die Ergebnisse in aussagekräftigen Dashboards und Berichten in Power BI auf. Du verantwortest Aufgaben rund um unser Data Warehouse, etwa Datenmodellierung und Sicherstellung der Datenqualität. Du identifizierst neue KI-Use-Cases, an…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NOW Nationale Organisation für den Wandel in der Mobilität'}",2026-08-04T17:44:11Z,0,52.50961,Werkstudent*in Data Science & KI,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",13.32966,Adzuna::API::Response::Job,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MjQ3Nzk1MCIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.51S3hZ89SU_M9MFhVcLOGRGouX3abfMyLtcNQSipUxA,5672477950,https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim'], 'display_name': 'Monheim, Donau-Ries (Kreis)'}","Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…","{'display_name': 'UCB', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-19T22:33:09Z,0,48.84099,Data Science Lead 1,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",10.85789,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1NzA4MTA4NDQ5In0.3S7vf8FxK5v7vc0GF7FxCxE8HyIFOml3Qbg1t7WPb-A,5708108449,https://www.adzuna.de/details/5708108449?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Da…","{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-23T10:57:19Z,0,,Praktikum Data Science in Neckarsulm,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMzNzgwMzQ2In0.2XzanrHY_cHDD5RxGahal-Mwo5somhFfXZlP4aQPN3I,5833780346,https://www.adzuna.de/land/ad/5833780346?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=B39D6BF8862C7A4268B3C66BCDEB2AB145E0CA87,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Illertissen, Neu-Ulm (Kreis)', 'area': ['Deutschland', 'Bayern', 'Neu-Ulm (Kreis)', 'Illertissen']}","Du liebst Daten, denkst analytisch und möchtest Dashboards entwickeln, die wirklich genutzt werden? Dann werde Teil unseres Teams und unterstütze uns als Werkstudent Business Intelligence & Power BI (m/w/d) dabei, unser Reporting und unsere Business-Intelligence-Landschaft auf das nächste Level zu bringen. Aufgaben Entwicklung und Weiterentwicklung interaktiver Power BI Dashboards Visualisierung von Kennzahlen für verschiedene Unternehmensbereiche Aufbau und Optimierung von Datenmodellen und Au…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WEH FluidTech GmbH'}",2026-08-08T19:36:39Z,0,48.22071,Werkstudent Business Intelligence & Power BI (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",10.10252,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODI4NDA1NDcxIn0.6h1yJcZ9agLiELLJZpvULyUvPukaAq6uqI7zdrznmF0,5828405471,https://www.adzuna.de/land/ad/5828405471?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=760E4891DF9D5AABB11EDB1C2DAB195005EF42B8,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Dresden'], 'display_name': 'Dresden, Sachsen'}","This position is part of a 5-year research program funded by the German Federal Ministry of Research, Technology and Space (BMFTR) that aims to develop generalizable, clinically relevant AI approaches for surgical video analysis, working with one of the world's largest prospective surgical video registries. As a Postdoctoral Research Associate, you will contribute to evaluating and optimizing the real-world performance of state-of-the-art AI models for surgical video understanding. The position…","{'display_name': 'Universitätsklinikum Carl Gustav Carus Dresden', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-05T01:52:56Z,0,51.052725,Postdoctoral Research Associate Position (m/f/d) - Surgical AI,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",13.756452,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1Nzg2MzY4ODQ3In0.KTb7Unx2rq5qVILUrX8GDm9VFKG5pnq1TDBBC_rsaW8,5786368847,https://www.adzuna.de/land/ad/5786368847?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=3DB852D3F5DA7CCAFD5FF42220CFDFB638C36355,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}","Meyerthole Siems Kohlruss (MSK) ist eine aktuarielle Beratungsgesellschaft mit Sitz in Köln und seit 1998 im deutschsprachigen Raum für Schaden- und Unfallversicherer tätig. Unsere Schwerpunkte liegen auf abwechslungsreichen Aufgaben aus den Bereichen Data Science, Telematik, Pricing, Naturgefahren, Bilanzbewertung, Rückversicherung und Solvency II. Zu unseren Mandaten zählen mehr als 80 Versicherer und Rückversicherer sowie InsurTechs. Kreativität und Teamarbeit haben einen hohen Stellenwert b…","{'display_name': 'Meyerthole Siems Kohlruss Ges. für aktuarielle Beratung mbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-03T06:41:21Z,0,50.940164,Werkstudent oder Praktikant (d/m/w) Versicherungsmathematik,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",6.969972,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMyMjYyMTg4In0.AVOXsvrpER7OHZShgcHr0p46LKYpZ8mHyrVvMrdllwA,5832262188,https://www.adzuna.de/land/ad/5832262188?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=CF25F1A341D292621C22B9D8C25A87CE2DD1A155,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund'], 'display_name': 'Dortmund, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","Head of Data Strategy, Analytics & Engineering : Tragen Sie dazu bei, Wunden zu heilen, Innovationen zu fördern und Wachstum zu gestalten! Schwer heilende Wunden sind eine enorme Belastung für Patienten, Angehörige und Behandelnde. Machen Sie durch Ihr gestalterisches Mitwirken einen signifikanten Unterschied. Wir entwickeln Produkte und Services, um Wunden bezahlbar zu heilen. Als wachsendes, zukunftsorientiertes inhabergeführtes Familienunternehmen investieren und arbeiten wir mit langfristig…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dr. Ausbüttel GmbH & Co. KG'}",2026-08-07T19:42:06Z,0,51.504967,"Head of Data Strategy, Analytics & Engineering (m/w/d)","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",7.464954,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDAyODY5OSIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.A8G-M6_uCXii_RyvsN5CA1NiSnAwZIA-FPa4x5ynCMg,5834028699,https://www.adzuna.de/land/ad/5834028699?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=CD89249824453C5ED9BB9F5C9CA8C94834BB8BB7,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}","Are you ready to shape your future with confidence? Gemeinsam die Welt jeden Tag ein bisschen besser machen. Für diesen Anspruch setzen wir bei EY alles in Bewegung und gehen als Team „all in"". Schließlich haben wir ein klares Ziel vor Augen: nachhaltigen Wert und Wachstum zu schaffen - für unsere Mandant:innen, Mitarbeitenden und die gesamte Gesellschaft. Unser globales Netzwerk aus rund 400.000 Mitarbeitenden weltweit bietet dir alle Möglichkeiten zu wachsen, dich zu entwickeln, dich zu spezi…","{'display_name': 'EY Deutschland', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-09T01:12:41Z,0,,Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NzQ3OTMxNSIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.gsvhMmWn5Hl0lV1IYDsrnXsENh3YvGvHeC86-0cLxFc,5747479315,https://www.adzuna.de/land/ad/5747479315?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=22F409D57B11560FDF443C3B3883B3BC2DDEFF7B,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}","INFOMOTION ist die Data Performance Company – mit über 600 Datenenthusiastinnen und -enthusiasten an neun Standorten und mehr als 20 Jahren Erfahrung. Bei uns bringst Du Deine Expertise gezielt ein – und entwickelst sie weiter, gemeinsam mit einem Team, das Wissen teilt, Verantwortung lebt und Zukunft gestaltet. Du möchtest Deine Erfahrung nicht nur vertiefen, sondern auch weitergeben – und mit anderen gemeinsam echte Datenwirkung erzielen? Dann gestalte mit uns die nächste Etappe – persönlich,…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'INFOMOTION GmbH'}",2026-06-01T12:50:09Z,0,50.940164,Senior Datenarchitekt (m/w/d) Data & AI Strategie,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",6.969972,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNDIyMTEzNCIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.W48guCEOFLjxtsZNs65OmtMphk6eAfi3tnSYuHG9X3Y,5814221134,https://www.adzuna.de/land/ad/5814221134?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=2784CBD8FC31962DEBF586A8865A95E7C0C540FB,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Affalterbach'], 'display_name': 'Affalterbach, Ludwigsburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",2026-07-24T19:28:36Z,0,48.92287,Praktikant*in Reichweiteprognose Performance BEV sowie Betriebsstrategie V8 (Pflicht-Praktikum),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",9.32281,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjg3NjAxNiIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.-_G-8CrZYuQNfAWrU10VWhCW_vM6b72ow9GDylYKxyY,5802876016,https://www.adzuna.de/land/ad/5802876016?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=A446F79ED3FD6DCF995F9444E2EAB814B95DA6EC,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], 'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","DAS DUALE HOCHSCHULSTUDIUM MIT ZUKUNFT. Die Duale Hochschule Baden-Württemberg (DHBW) ist mit rund 33.000 Studierenden an neun Studienakademien und drei Campus sowie dem Center for Advanced Studies die größte Hochschule Baden-Württembergs. Gemeinsam mit 9.000 ausgewählten Unternehmen sowie sozialen und gesundheitsnahen Einrichtungen sorgt die DHBW für einen in Theorie und Praxis exzellent qualifizierten Fach- und Führungskräftenachwuchs in den Bereichen Wirtschaft, Technik, Sozialwesen und Gesu…","{'display_name': 'Duale Hochschule Baden-Württemberg Heilbronn', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-16T15:09:08Z,0,49.142335,Professur (m/w/d) für Medizintechnische Wissenschaften,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.209895,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMwODM2Njc5In0.3hgn9wvVS8EkteIkNKKxyc9beu-MfK0nWAY8lfoyTWo,5830836679,https://www.adzuna.de/land/ad/5830836679?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=C293E53773C3B5DFB743FD33563B3D198FAB0ED3,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim']}","Bei Daimler Truck verändern wir das Transportwesen von heute und erzielen gemeinsam echte Wirkung. Wir übernehmen weltweit Verantwortung und arbeiten als ein globales Team zusammen. Wir treiben unseren Fortschritt und Erfolg gemeinsam voran – jede:r bei Daimler Truck macht den Unterschied. Gemeinsam wollen wir unseren CO2-Fußabdruck reduzieren, die Sicherheit auf und abseits der Straße erhöhen, intelligentere Technologien und attraktive Finanzlösungen entwickeln. All dies ist unerlässlich, um u…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Daimler Truck AG'}",2026-08-06T19:32:17Z,0,49.496025,Praktikum im Bereich Produktbewährung Motor & Abgasnachbehandlung – Digitalisierung & Launch Monitoring für 6 Monate ab Oktober 2026,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",8.491505,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzc4MDQyNyIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.UuXVEehju7vpGUsHH2Jy0ecp6sHmf33SChG0g9sJcDs,5833780427,https://www.adzuna.de/land/ad/5833780427?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=CAD0AD851B23D4725E0BF2E7D8C6E3086977AD3D,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}","MGRP ist eine Top-Managementberatungsboutique für IT-Strategie und Sourcing. Aufgaben Begleitung der Entwicklung und Umsetzung der unternehmensweiten KI-Strategie von MGRP sowie der Identifikation von KI-Use-Cases im Unternehmen Entwicklung, Einführung und Optimierung KI-gestützter Workflows und Automatisierungen Aufbau, Betreuung und Weiterentwicklung einer cloudbasierten Infrastruktur für verschiedene KI-Anwendungsfälle sowie Einführung geeigneter KI-Tools und Plattformen Multiplikator für KI…","{'display_name': 'MGRP', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-08T19:36:40Z,0,50.129683,Senior Specialist AI / KI Innovation (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",8.650578,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1NzY2OTA2MzkyIn0.qvfxR6Sn2i_aM8jPxA5e-PE9PuE7x9NrMmjmK_DjCSg,5766906392,https://www.adzuna.de/land/ad/5766906392?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=A43F8C0D8148486C83E65675E81D392B070A8CCE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-17T17:46:58Z,0,48.720071,Praktikant*in Digital Process Innovation,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",9.026231,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyNTcxODI2MSIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.Bpd2Fgbz0sRn_Rtpw1aJGXDXuAV_NjVxq87SjNGqUr0,5825718261,https://www.adzuna.de/land/ad/5825718261?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=26A9BA11C47DD8F6A7E3CF6CD7D8ABB00E4E4CFA,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach', 'Windhagen'], 'display_name': 'Windhagen, Gummersbach', '__CLASS__': 'Adzuna::API::Response::Location'}","Wegbereiter neuer Chancen – Willkommen bei der Wirtgen GmbH Die Wirtgen GmbH ist Teil der Wirtgen Group, einem international führenden Unternehmensverbund der Baumaschinenindustrie mit Werken in Deutschland, Brasilien, China und Indien sowie einem weltweiten Vertriebs- und Servicenetz. Als Spezialist für Maschinen und Verfahren für den Bau und die Instandsetzung von Fahrbahnen ist Wirtgen Marktführer. Am Unternehmensstandort Windhagen arbeiten rund 2.100 Beschäftigte. Unsere Arbeitswelt ist gep…","{'display_name': 'Wirtgen GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-02T15:49:13Z,0,51.04524,(Senior) Solution Architect Integration Platform (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",7.54895,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODQwNDg4OCIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.EH2M3N81AjhdLTS6ADlPITZb8y4geEboDUWD4aSBvcg,5798404888,https://www.adzuna.de/land/ad/5798404888?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=79596C0D06E2D052771FB6907D8BB0AA4F9380FF,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}","adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'adesso SE'}",2026-07-13T03:23:37Z,0,50.940164,Software Architect Azure AI (all genders),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",6.969972,Adzuna::API::Response::Job,,,,
