adref,salary_is_predicted,redirect_url,id,latitude,description,company,created,__CLASS__,location,category,longitude,title,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhLMmhKRXg4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg5MTY5Mjc4In0.KPN5L1-H8nQp19DaC9I6npYQnEnw0gWDIPYsErF1ri8,0,https://www.adzuna.de/details/5689169278?utm_medium=api&utm_source=a4bcf954,5689169278,,"(Senior) Data Science Consultant (all genders), AI  Innovation FGS Global is the world’s leading stakeholder strategy firm, with approximately 1,400 professionals around the world, advising clients in navigating critical issues and reputational challenges. FGS was formed from the combination of Finsbury, The Glover Park Group, Hering Schuppener and Sard Verbinnen & Co to offer board-level and C-suite counsel in all aspects of stakeholder strategy — including corporate reputation, crisis managem…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'FGS Global'}",2026-04-03T23:10:30Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",,(Senior) Data Science Consultant (all genders),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2OTY5NjE1OSIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.55sJ48wMm2QBU4B9uL6VhOLq0e4qarm41t0NPsz5hwE,0,https://www.adzuna.de/details/5669696159?utm_medium=api&utm_source=a4bcf954,5669696159,50.66586,"Das Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächstmöglichen Zeitpunkt befristet für 3 Jahre eine/ einen wissenschaftliche Mitarbeiterin / wissenschaftlichen Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. 054.2-25 Vergütung: E 13 TVöD Beschäftigungsart: befristet für 3 Jahre Wochenstunden: 39 h Arbeitsort: Bonn Bewerbungsfrist: 10.04.2026 Das BBSR im Bundesamt für Bauwesen und Raumordnu…","{'display_name': 'Bundesamt für Bauwesen und Raumordnung', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-17T17:48:52Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Lannesdorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lannesdorf, Bonn'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",7.17468,Promotion - Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NjkyMDA3MSIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.a8UlUawg9T838AHgIdK--i_KvGWMorpRowUz2BiE910,0,https://www.adzuna.de/details/5556920071?utm_medium=api&utm_source=a4bcf954,5556920071,,"Description Are you looking to kick off your career journey? Do you like the idea of joining the European PayTech? If so, you are at the right place! Our Graduate Program offers you the chance to create your unique career path within our diverse international team, operating in more than 25 countries. Rotate among different departments, learn from experienced professionals, and make a difference by working on real business cases. About the Program Our Graduate Program is more than a learning pa…","{'display_name': 'Nexi Group', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-12-26T21:24:10Z,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",,Graduate Program Data Science & Analytics - Germany,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhLMmhKRXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NTc2NjkwMTIxIn0.klWFoKl-KzSNLQ8pSmW-m6ev6XlI6JZuPU_6CytrLkw,0,https://www.adzuna.de/details/5576690121?utm_medium=api&utm_source=a4bcf954,5576690121,50.91404,"Siltronic ist einer der weltweit größten Hersteller für Wafer aus Reinstsilizium und Partner vieler führender Chip-Hersteller mit rund 4.300 Mitarbeitenden und Produktionsstätten in Europa, Asien und den USA. Wir entwickeln und fertigen Wafer mit einem Durchmesser von bis zu 300 mm. Diese sind die Grundlage der modernen Mikro- und Nanoelektronik. In einem 3-jährigen Dualen Studium werden Theorie und Praxis gekonnt verbunden. Das hoch qualifizierende Studium wird durch breit gefächerte Praxisein…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siltronic AG'}",2026-01-09T20:35:59Z,Adzuna::API::Response::Job,"{'display_name': 'Freiberg, Mittelsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",13.33722,Duales Studium Data Science und Künstliche Intelligenz,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0ODgyNDEyMyIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.zyWSgzda9mVjoSB0-mdRQ45Do4JffJBi9jSjwa9lVJ4,0,https://www.adzuna.de/details/5648824123?utm_medium=api&utm_source=a4bcf954,5648824123,49.18975,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",2026-02-28T19:48:34Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung'}",9.2274,Duales Studium Wirtschaftsinformatik - Data Science 2026,full_time,19800.0,23400.0,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNTY5MzYyMiIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.MZVa2uj63Q02K1JDc7KsHqIMZ407mXBMMFZ6TUotAak,0,https://www.adzuna.de/land/ad/5625693622?se=8hK2hJEx8RGrBZNbY5I0fA&utm_medium=api&utm_source=a4bcf954&v=711AC947BEC77D7EE395A9CC967ABA9D5D10A612,5625693622,49.18975,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…","{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-02-12T05:59:22Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.2274,Prognosemanager Day-Ahead-Prognosen Strom (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhLMmhKRXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NTA1MzM2ODMxIn0.Qhr3y2CYAT_IohiG3XcYmpVU9AEYMGqNmV651zE1cEo,0,https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,5505336831,49.03084,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.45882,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyMCIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.sQWIywrXg4XE8E0ToKgN9A6v8BGFV4JtsZWCMiI3vpg,0,https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,5505336820,49.46856,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",2025-11-20T17:58:30Z,Adzuna::API::Response::Job,"{'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.50014,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhLMmhKRXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NTA1MzM2ODM3In0.sneiQIj3vUR5GshuQeGI9q3X68cw6Ftao5rt-RlN_pU,0,https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,5505336837,48.77713,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",9.18071,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyNiIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.kAQLQRiv4ym25cQtkd0tEaebeJe4JlFNrf4ml-lci0A,0,https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=a4bcf954,5505336826,48.36497,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",8.29909,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzMyIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.PST9f-685VWUZn4GpJfSMvmKHfZsuqEbuOoYOgqDs4k,0,https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,5505336833,52.5259,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'display_name': 'Moabit, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Moabit']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",13.35662,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyOSIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.pSKqiDNK3NeEhCcCMzI7kHTu_PQEgFzYXmTVcwVhx8U,0,https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,5505336829,49.253,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'display_name': 'Malstatt, Saarbrücken', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",6.96191,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUdUbGhaRXg4UkdQRU5hQWVSdE83USIsImkiOiI1NTA1MzM4MTc0In0.BeqG4nm9npOPgPRZm9OJmCqrBBfPBKtcWsnvgFRtIsc,0,https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,5505338174,,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-20T17:58:37Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUdUbGhaRXg4UkdQRU5hQWVSdE83USIsImkiOiI1NTA1MzM2ODE4In0.ujjPAm2qecxDtUzgYrSvECK9met28TrOx1OffvuzMX0,0,https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,5505336818,50.05078,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",2025-11-20T17:58:30Z,Adzuna::API::Response::Job,"{'display_name': 'Flughafen, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.56413,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDY0ODIwOSIsInMiOiJtR1RsaFpFeDhSR1BFTmFBZVJ0TzdRIn0.xNc63sObnb7JqNh7fu0N__Yjuok_kjR-zcL0oS2LY3g,0,https://www.adzuna.de/details/5664648209?utm_medium=api&utm_source=a4bcf954,5664648209,52.51551,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",2026-03-14T03:19:06Z,Adzuna::API::Response::Job,"{'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",13.38475,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUdUbGhaRXg4UkdQRU5hQWVSdE83USIsImkiOiI1NjY0NjQ4MjY1In0.rPUHtR-z8npd2Iji1yGu2QozfOpgzcjA16_QVfvC1g4,0,https://www.adzuna.de/details/5664648265?utm_medium=api&utm_source=a4bcf954,5664648265,53.55197,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…","{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-14T03:19:07Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], 'display_name': 'Neustadt, Hamburg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",9.98553,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDY0ODM0NyIsInMiOiJtR1RsaFpFeDhSR1BFTmFBZVJ0TzdRIn0.Qdd5oiwUCc6NHAJH_v2F8wZUENV_8MonNTWyvqotdlc,0,https://www.adzuna.de/details/5664648347?utm_medium=api&utm_source=a4bcf954,5664648347,51.46121,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",2026-03-14T03:19:08Z,Adzuna::API::Response::Job,"{'display_name': 'Altendorf, Essen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",6.96735,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,,,,
