location,title,adref,longitude,latitude,company,category,description,__CLASS__,salary_is_predicted,created,id,redirect_url,contract_time,salary_min,salary_max,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}",DHBW Data Science & Künstliche Intelligenz – 2027,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid095aVFvd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTk2MTAxNDAzIn0.RIcOY8hdrumm5WLjvBLufGl1QjmwiZQPxWmN1XtG0bg,9.187224,48.776198,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MWAY DIGITAL'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",Adzuna::API::Response::Job,0,2026-01-22T20:40:00Z,5596101403,https://www.adzuna.de/details/5596101403?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt-West'], 'display_name': 'Innenstadt-West, Karlsruhe'}",Duales Studium Data Science und Künstliche Intelligenz,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4NzIxNTQzNSIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.Bv3OdfXtym3SAVryDTGDKpB4pfUCy9n1LIO1GrFvRNA,8.39586,49.01216,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Disy Informationssysteme'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Duales Studium Data Science und Künstliche Intelligenz Duales Studium Data Science und Künstliche Intelligenz Karlsruhe vor Ort Duales Studium Student/Praktikant Du interessierst dich für Data Science und Künstliche Intelligenz? Dann starte zum 01.10.2026 dein duales Bachelorstudium bei uns und wende dein theoretisches Wissen aus den Vorlesungen an der DHBW Karlsruhe direkt in praxisnahen Projekten an. Deine Aufgaben: Unterstützung unserer Fachabteilung in spannenden Projekten rund um die Entwi…,Adzuna::API::Response::Job,0,2025-11-08T13:40:29Z,5487215435,https://www.adzuna.de/details/5487215435?utm_medium=api&utm_source=a4bcf954,,,,
"{'area': ['Deutschland', 'Bremen', 'Handelshäfen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Handelshäfen, Bremen'}",Data-Science-Experte (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid095aVFvd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTI3NTEzNjUyIn0.4aC-1U4xnskQ8vQb9FDXoI2lBpQ_hhi6fkgWQul_KX4,8.77324,53.09622,"{'display_name': 'ZECH Building SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Als Data-Science-Experte (w/m/d) entwickelst du datenbasierte Modelle und Analysen, die fundierte Entscheidungen im Konzern ermöglichen. Du arbeitest an spannenden Projekten rund um Prognosen, Textanalyse und Visualisierung und schaffst so echten Mehrwert aus Daten. Analyse & Modellierung Entwicklung und Validierung von Machine-Learning-Modellen Durchführung komplexer Datenanalysen und Forecasts Anwendung statistischer Verfahren und Python-basierter Data-Science-Methoden Datenaufbereitung & Vis…",Adzuna::API::Response::Job,0,2025-12-04T18:17:46Z,5527513652,https://www.adzuna.de/details/5527513652?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'display_name': 'Mindelheim, Unterallgäu (Kreis)', 'area': ['Deutschland', 'Bayern', 'Unterallgäu (Kreis)', 'Mindelheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikum Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0Njk5NDU3OSIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.IHOSjjh4OI0RLNQHcq2EgL3Iu0Ij97plOcmYT2dYQik,10.49959,48.03693,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GROB-WERKE & Co. KG'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Wir suchen Verstärkung für unser Team Test und Engineering innerhalb des Zentralen Bereichs Konstruktion am Standort Mindelheim für das Sommersemester 2026. Analyse kritischer Bearbeitungsprozesse durch umfangreiche Prozessdatenanalysen und den Einsatz von Maschine Learning Identifikation von Mustern und Zusammenhängen in großen Datensätzen zur Optimierung von Fertigungsabläufen Entwicklung und Implementierung von Prädiktionsmodellen zur vorausschauenden Wartung von Maschinenkomponenten Analyse…,Adzuna::API::Response::Job,0,2025-08-10T22:52:16Z,5346994579,https://www.adzuna.de/details/5346994579?utm_medium=api&utm_source=a4bcf954,,,,contract
"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",Data Science Manager (d/f/m),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNzg5Mzg0NyIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.1HRhCYz41q1rxnt8n-v-FzEy0X3WZrBNIkks-Qk7u9c,13.420806,52.507706,"{'display_name': 'Adevinta', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","mobile.de is Germany’s largest vehicle marketplace, with more than 1.6 million listed cars, commercial vehicles, motorcycles, and e-bikes. Both private customers and registered vehicle dealers use the platform and benefit from more than 120 million visits per month. As a “one-stop shop,” mobile.de’s offering includes not only buying and selling, but also financing and leasing solutions. Founded in 1996, the company is a subsidiary of Adevinta, a global leader in online classified portals. Based…",Adzuna::API::Response::Job,0,2026-02-06T21:17:36Z,5617893847,https://www.adzuna.de/details/5617893847?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'display_name': 'Ofenerdiek, Oldenburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg', 'Ofenerdiek']}",Werkstudent (m/w/d) - Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid095aVFvd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTQ5MDYzNDA5In0.zFCH3penSRvFZsn83Ae14HoA6nErdZSkfZJgox__bDE,8.19858,53.24511,"{'display_name': 'Popken Fashion Services', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus Kreation & Design', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'creative-design-jobs'}","Werkstudent (m/w/d) - Data Science Rastede Teilzeit Mode und Daten? Bei uns gehört das zusammen! Im Bereich Reporting unterstützt du unser BI-Team dabei, datenbasierte Entscheidungen im Unternehmen zu ermöglichen. Du hilfst dabei, bestehende Reportings zu pflegen, neue Reports aufzubauen und Analysen so aufzubereiten, dass sie für Fachbereiche verständlich und nutzbar sind. Dabei arbeitest du eng mit Data Analysts und BI Engineers zusammen und bekommst einen echten Einblick in die Praxis dateng…",Adzuna::API::Response::Job,0,2025-12-19T20:17:30Z,5549063409,https://www.adzuna.de/details/5549063409?utm_medium=api&utm_source=a4bcf954,part_time,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",AI & Data Science Analyst (all genders),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzODg1NDk2NSIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.V6pDKLeRSovTNIiCUz4dJqaYsUY37XLLCg3AQNYBd2w,,,"{'display_name': 'Accenture', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","m AI & Data Team bei Accenture vereinen wir einzigartige Persönlichkeiten und zukunftsgerichtetes Know-How, um gemeinsam mit unseren Kunden datengetriebene Transformation voranzutreiben und die Zukunft durch KI (Künstlichen Intelligenz) zu gestalten. Wir begleiten unsere Kunden Ende-zu-Ende – von der strategischen, KI-nativen Neuausrichtung & Zieldefinition der Organisation über die Konzeption & Entwicklung von cutting-edge KI-Lösungen bis hin zum technischen Design & der Implementierung von KI…",Adzuna::API::Response::Job,0,2026-02-20T21:47:13Z,5638854965,https://www.adzuna.de/details/5638854965?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Manager Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid095aVFvd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTE2NjQyNzMzIn0.CjplbG1IURLypWNxdCWZ7o0bhPyswYC5HcJfYAIngsw,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","In Germany - Berlin | Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving company with a startup feel Ad…",Adzuna::API::Response::Job,0,2025-11-27T18:58:24Z,5516642733,https://www.adzuna.de/details/5516642733?utm_medium=api&utm_source=a4bcf954,,,,
"{'display_name': 'Eschborn, Main-Taunus-Kreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}",Manager Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid095aVFvd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTc2NzE5Nzg2In0.hcK_QYu_u9dQAPQr5_mD3i4-y9mp7L_IfaWakd1CRuA,,,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Adzuna::API::Response::Job,0,2026-01-09T21:06:00Z,5576719786,https://www.adzuna.de/details/5576719786?utm_medium=api&utm_source=a4bcf954,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",Manager Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5Nzg3ODM3OSIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.KAmjR46mMt1YrOxFuJDmT-Nm-37QkvQyg0RC_-EM3Dw,7.112412,50.71942,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Adzuna::API::Response::Job,0,2026-01-23T22:09:26Z,5597878379,https://www.adzuna.de/details/5597878379?utm_medium=api&utm_source=a4bcf954,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}",Manager Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid095aVFvd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTk3ODc4MzgwIn0.hO1rB0-nUc7U6lT3E_rKLXZab0O8mgcqFVJqDjFIJXA,,,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Adzuna::API::Response::Job,0,2026-01-23T22:09:26Z,5597878380,https://www.adzuna.de/details/5597878380?utm_medium=api&utm_source=a4bcf954,,,,
"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Manager Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid095aVFvd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTU1ODAxNzM4In0.4UZizx16JbaoBwzJlLilMqvwo6WkpMzqGoz-hQpUHu4,13.420806,52.507706,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Adzuna::API::Response::Job,0,2025-12-25T20:49:29Z,5555801738,https://www.adzuna.de/details/5555801738?utm_medium=api&utm_source=a4bcf954,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",Manager Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5Nzg3ODM4MSIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.kJ24eRjuCU2r_iCLk3eDcIoFm0gE-V2EghZskBAtn98,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Adzuna::API::Response::Job,0,2026-01-23T22:09:26Z,5597878381,https://www.adzuna.de/details/5597878381?utm_medium=api&utm_source=a4bcf954,,,,
"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",Manager Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTgwMTc0MiIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.I3l99RLQOSCsaxRvL9biLMxX5ehYRsF4H_OMT-W7V0A,9.987297,53.557429,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Adzuna::API::Response::Job,0,2025-12-25T20:49:29Z,5555801742,https://www.adzuna.de/details/5555801742?utm_medium=api&utm_source=a4bcf954,,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Duales Studium Data Science & KI - 2026,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDgzNjk1NCIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.khpJkCRt9NsnlChwPdP3y8hdtHGa324bGQ8bdptO7QY,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rutronik Elektronische Bauelemente GmbH'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…",Adzuna::API::Response::Job,0,2025-10-30T11:48:56Z,5470836954,https://www.adzuna.de/details/5470836954?utm_medium=api&utm_source=a4bcf954,,,,
"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Manager (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1ODg3NjY5MyIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.5cPEltGMj58dh3AVmaPfCQLs_mV-Zfx9hF0_PyUvLN0,13.420806,52.507706,"{'display_name': 'Billie', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","We are Billie, the leading provider of Buy Now, Pay Later (BNPL) payment methods for businesses, offering B2B companies innovative digital payment services and modern checkout solutions. We are to create a new standard for business payments and have made it our mission to simplify the purchasing experience for all businesses making it a tool for growth. Our solutions are based on proprietary, machine-learning-supported risk models, fully digitized processes and a highly scalable tech platform. …",Adzuna::API::Response::Job,0,2026-03-08T23:15:53Z,5658876693,https://www.adzuna.de/details/5658876693?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Friedrichshain'], 'display_name': 'Friedrichshain, Berlin'}",Lecturer - Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMDk1MTg5MCIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0._ggk7rV8Xh206TSPAA1HqKSmjqH4UpvhMr3n3ST5dhM,13.46308,52.51734,"{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a freelance lecturer in MyStudium with 48 teaching units starting on 01.04.2026. Lecturer Artificial Intelligence Inference …",Adzuna::API::Response::Job,0,2026-01-26T15:45:31Z,5600951890,https://www.adzuna.de/details/5600951890?utm_medium=api&utm_source=a4bcf954,,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Graduate Program Data Science & Analytics - Germany,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NjkyMDA3MSIsInMiOiJ3T3lpUW93YjhSR2NCOWIydzFoQmVRIn0.qf80o-dUHXHbpGidjMQszkDc5Rlronrl4XYXxThQnsI,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Nexi Group'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","Description Are you looking to kick off your career journey? Do you like the idea of joining the European PayTech? If so, you are at the right place! Our Graduate Program offers you the chance to create your unique career path within our diverse international team, operating in more than 25 countries. Rotate among different departments, learn from experienced professionals, and make a difference by working on real business cases. About the Program Our Graduate Program is more than a learning pa…",Adzuna::API::Response::Job,0,2025-12-26T21:24:10Z,5556920071,https://www.adzuna.de/details/5556920071?utm_medium=api&utm_source=a4bcf954,full_time,,,
